App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C08_app11	become 	become 	become 	<mdel>go</mdel><del rend="strikethrough" sID="c56-0017__main__d2e3092"/> to<del eID="c56-0017__main__d2e3092"/><lb n="c56-0017__left_margin__1"/>become 	become 
C08_app12	a student at the university of Ingolstadt. I had hitherto attended the 	a student at the university of Ingolstadt. I had hitherto attended the 	a student at the university of Ingolstadt. I had hitherto attended the 	a student at the university of In<lb n="c56-0017__main__5"/>golstadt. I had hitherto attended the 	a student at the university of Ingolstadt. I had hitherto attended the 
C08_app13				<lb n="c56-0017__main__6"/> 	
C08_app14	schools of 	schools of 	schools of 	schools of 	schools of 
C08_app15	Geneva; 	Geneva; 	Geneva; 	Geneva, 	Geneva; 
C08_app16	but my father thought 	but my father thought 	but my father thought 	but my father thought 	but my father thought 
C08_app17				<lb n="c56-0017__main__7"/> 	
C08_app18	it 	it 	it 	it 	it 
C08_app19	necessary, 	necessary, 	necessary, 	necessary 	necessary, 
C08_app20	for the completion of my 	for the completion of my 	for the completion of my 	for the completion of my 	for the completion of my 
C08_app21	education, 	education, 	education, 	<lb n="c56-0017__main__8"/> education <del rend="strikethrough" sID="c56-0017__main__d2e3122"/>that<del eID="c56-0017__main__d2e3122"/> 	education, 
C08_app22	that I should be made acquainted with other customs 	that I should be made acquainted with other customs 	that I should be made acquainted with other customs 	that I should be <lb n="c56-0017__main__9"/><lb n="c56-0017__left_margin__1"/>made acquainted with other customs 	that I should be made acquainted with other customs 
C08_app23	than 	than 	than 	<del rend="strikethrough" sID="c56-0017__main__d2e3140"/>besides<del eID="c56-0017__main__d2e3140"/>than<lb n="c56-0017__main__10"/> 	than 
C08_app24	those of my native country. My departure was therefore fixed 	those of my native country. My departure was therefore fixed 	those of my native country. My departure was therefore fixed 	those of my native country. My depar<lb n="c56-0017__main__11"/>ture was therefore fixed 	those of my native country. My departure was therefore fixed 
C08_app25				<del rend="strikethrough" sID="c56-0017__main__d2e3156"/>for<del eID="c56-0017__main__d2e3156"/> 	
C08_app26	at an 	at an 	at an 	at an 	at an 
C08_app27				<lb n="c56-0017__main__12"/> 	
C08_app28	early 	early 	early 	early 	early 
C08_app29	date; but, 	date; but, 	date; but, 	<metamark function="insert">^</metamark>date. But 	date; but, 
C08_app30	before the day resolved 	before the day resolved 	before the day resolved 	before the day resolved 	before the day resolved 
C08_app31				<lb n="c56-0017__main__13"/> 	
C08_app32	upon could 	upon could 	upon could 	upon could 	upon could 
C08_app33	arrive, 	arrive, 	arrive, 	arrive 	arrive, 
C08_app34	the first misfortune of my life 	the first misfortune of my life 	the first misfortune of my life 	the first mis<lb n="c56-0017__main__14"/>fortune of my life 	the first misfortune of my life 
C08_app35	occurred—an omen, 	occurred—an omen, 	occurred—an omen, 	occurred: <del rend="strikethrough" sID="c56-0017__main__d2e3182"/>as if<del eID="c56-0017__main__d2e3182"/> an <lb n="c56-0017__main__15"/> omen 	occurred—an omen, 
C08_app36	as it 	as it 	as it 	as it 	as it 
C08_app37	were, 	were, 	were, 	were 	were, 
C08_app38	of my future 	of my future 	of my future 	of my future 	of my future 
C08_app39	misery. <pb n="062" xml:id="F1818_v1_074"/>Elizabeth 	misery.<p eID="novel1_letter4_chapter2_div4_div2_p1"/><p sID="novel1_letter4_chapter2_div4_div2_p2"/><pb n="62" xml:id="F1823_v1_081"/>Elizabeth 	misery.<p eID="novel1_letter4_chapter3_div4_div3_p1"/><p sID="novel1_letter4_chapter3_div4_div3_p2"/>Elizabeth 	miseryif <lb n="c56-0017__main__16"/> I should prosecute my journey.<milestone unit="tei:p"/><lb n="c56-0017__main__17"/>>Elizabeth 	misery. <pb n="062" xml:id="F1818_v1_074"/>Elizabeth 
C08_app40	had caught the scarlet 	had caught the scarlet 	had caught the scarlet 	had caught the scar<lb n="c56-0017__main__18"/>let 	had caught the scarlet 
C08_app41	fever; 	fever; 	fever; 	fever 	fever; 
C08_app42	but 	but 		but 	but 
C08_app43				<del rend="strikethrough" sID="c56-0017__main__d2e3208"/><del eID="c56-0017__main__d2e3208"/> 	
C08_app44	her illness was 	her illness was 	her illness was 	her illness was 	her illness was 
C08_app45				<lb n="c56-0017__main__19"/> 	
C08_app46	not 	not 		not 	not 
C08_app47	severe, 	severe, 	severe, 	severe 	severe, 
C08_app48	and she 	and she 	and she 	and she 	and she 
C08_app49	quickly recovered. 	quickly recovered. 	was in the greatest danger. 	quickly recovered. 	quickly recovered. 
C08_app50				<lb n="c56-0017__main__20"/> 	
C08_app51	During her 	During her 	During her 	During her 	During her 
C08_app52	confinement, 	confinement, 	illness, 	confinement <del rend="strikethrough" sID="c56-0017__main__d2e3219"/>mady<del eID="c56-0017__main__d2e3219"/><metamark function="insert">^</metamark><del rend="strikethrough" sID="c56-0017__main__d2e3230"/>made<del eID="c56-0017__main__d2e3230"/> manyar<lb n="c56-0017__main__21"/>guments 	confinement, 
C08_app53	many arguments 	many arguments 	many arguments 		many arguments 
C08_app54	had been urged to persuade 	had been urged to persuade 	had been urged to persuade 	had been urged to persuade 	had been urged to persuade 
C08_app55				<lb n="c56-0017__main__22"/> 	
C08_app56	my mother 	my mother 	my mother 	my mother 	my mother 
C08_app57	to 	to 	to 	<del rend="strikethrough" sID="c56-0017__main__d2e3249"/>not<del eID="c56-0017__main__d2e3249"/><mdel>a</mdel>to 	to 
C08_app58	refrain from 	refrain from 	refrain from 	refrain from 	refrain from 
C08_app59	attending 	attending 	attending 	to attend 	attending 
C08_app60	upon 	upon 	upon 	upon 	upon 
C08_app61				<lb n="c56-0017__main__23"/> 	
C08_app62	her. She 	her. She 	her. She 	her. She 	her. She 
C08_app63	had, at first, 	had, at first, 	had, at first, 	had 	had, at first, 
C08_app64	yielded 	yielded 	yielded 	yielded 	yielded 
C08_app65	to 	to 	to 	<del rend="strikethrough" sID="c56-0017__main__d2e3264"/>the<del eID="c56-0017__main__d2e3264"/><del rend="strikethrough" sID="c56-0017__main__d2e3267"/>to these<del eID="c56-0017__main__d2e3267"/>to 	to 
C08_app66	our 	our 	our 	our 	our 
C08_app67	entreaties; 	entreaties; 	entreaties; 	entreaties, 	entreaties; 
C08_app68	but 	but 	but 	but 	but 
C08_app69				<lb n="c56-0017__main__24"/> 	
C08_app70	when she 	when she 	when she 	when she 	when she 
C08_app71				<del rend="strikethrough" sID="c56-0017__main__d2e3276"/>ha<del eID="c56-0017__main__d2e3276"/> 	
C08_app72	heard that 	heard that 	heard that 	heard that 	heard that 
C08_app73			the life of 		
C08_app74	her 	her 	her 	her 	her 
C08_app75				<lb n="c56-0017__main__25"/> 	
C08_app76	favourite was 	favourite was 	favourite was 	favourite was 	favourite was 
C08_app77	recovering, 	recovering, 	menaced, 	recovering, 	recovering, 
C08_app78	she 	she 	she 	she 	she 
C08_app79	could 	could 	could 	<mdel>w</mdel>could <lb n="c56-0017__main__26"/> 	could 
C08_app80	no longer 	no longer 	no longer 	no longer 	no longer 
C08_app81	debar herself from 	debar herself from 	control 	debar herself from 	debar herself from 
C08_app82	her 	her 	her 	her 	her 
C08_app83			anxiety. She attended 	<lb n="c56-0017__main__27"/> 	
C08_app84	society, and entered 	society, and entered 		society, and entered 	society, and entered 
C08_app85	her 	her 	her 	her 	her 
C08_app86			sick 	sick 	
C08_app87	chamber long before 	chamber long before 	bed,—her watchful attentions triumphed over 	cham<lb n="c56-0017__main__28"/>ber long before 	chamber long before 
C08_app88	the 	the 	the 	<del rend="strikethrough" sID="c56-0017__main__d2e3303"/>it was safe<del eID="c56-0017__main__d2e3303"/>the 	the 
C08_app89	danger 	danger 	malignity 	danger 	danger 
C08_app90	of 	of 	of 	of 	of 
C08_app91	infection 	infection 	the distemper,—Elizabeth 	infection 	infection 
C08_app92	was 	was 	was 	was 	was 
C08_app93	past. 	past. 	saved, but 	past. 	past. 
C08_app94	The consequences of this imprudence were 	The consequences of this imprudence were 	the consequences of this imprudence were 	The<lb n="c56-0018__main__1"/> consequences of this imprudence were 	The consequences of this imprudence were 
C08_app95	fatal. 	fatal. 	fatal to her preserver. 	<lb n="c56-0018__main__2"/> fatal: 	fatal. 
C08_app96	On the third day my mother 	On the third day my mother 	On the third day my mother 	on the third day my mother 	On the third day my mother 
C08_app97	sickened; 	sickened; 	sickened; 	<lb n="c56-0018__main__3"/> sickened. 	sickened; 
C08_app98	her fever was 	her fever was 	her fever was 	Her fever was 	her fever was 
C08_app99	very malignant, 	very malignant, 	accompanied by the most alarming symptoms, 	<del rend="strikethrough" sID="c56-0018__main__d2e3324"/>very<del eID="c56-0018__main__d2e3324"/>malig<lb n="c56-0018__main__4"/>nant, <del rend="strikethrough" sID="c56-0018__main__d2e3334"/>tr<del eID="c56-0018__main__d2e3334"/> 	very malignant, 
C08_app100	and the looks of her 	and the looks of her 	and the looks of her 	and the looks of her 	and the looks of her 
C08_app101			medical 		
C08_app102	attendants prognosticated the 	attendants prognosticated the 	attendants prognosticated the 	atten<lb n="c56-0018__main__5"/>dants prognosticated the 	attendants prognosticated the 
C08_app103				<del rend="strikethrough" sID="c56-0018__main__d2e3344"/>wort<del eID="c56-0018__main__d2e3344"/> 	
C08_app104	worst 	worst 	worst 	worst 	worst 
C08_app105	event. 	event. 	event. 	<lb n="c56-0018__main__6"/> evil. 	event. 
C08_app106	On her 	On her 	On her 	On her 	On her 
C08_app107	death-bed 	death-bed 	death-bed 	death bed 	death-bed 
C08_app108	the fortitude and benignity 	the fortitude and benignity 	the fortitude and benignity 	the forti<lb n="c56-0018__main__7"/>tude and benignity 	the fortitude and benignity 
C08_app109				<del rend="strikethrough" sID="c56-0018__main__d2e3355"/>di<del eID="c56-0018__main__d2e3355"/> 	
C08_app110	of 	of 	of 	of 	of 
C08_app111	this 	this 	this 	<del rend="strikethrough" sID="c56-0018__main__d2e3361"/>my mother<del eID="c56-0018__main__d2e3361"/>this 	this 
C08_app112	admirable 	admirable 	best of women 	admirable 	<del sID="novel1_letter4_chapter2_div4_div2_p1_del1"/>admirable<del eID="novel1_letter4_chapter2_div4_div2_p1_del1"/>amiable 
C08_app113	woman 	woman 		woman<lb n="c56-0018__main__8"/> 	woman 
C08_app114	did not desert her. She joined the 	did not desert her. She joined the 	did not desert her. She joined the 	did not desert her. She joined the 	did not desert her. She joined the 
C08_app115				<lb n="c56-0018__main__9"/> 	
C08_app116	hands of Elizabeth and 	hands of Elizabeth and 	hands of Elizabeth and 	hands of Elizabeth and 	hands of Elizabeth and 
C08_app117	myself: “My 	myself: “My 	myself:—“My 	myself. "My <lb n="c56-0018__main__10"/> "children said 	myself: “My 
C08_app118	children,” 	children,” 	children,” 		children,” 
C08_app119	she 	she 	she 	she 	she 
C08_app120	said, “my 	said, “my 	said, “my 	it was on your <lb n="c56-0018__main__11"/> "union that my 	said, “my 
C08_app121	firmest hopes of 	firmest hopes of 	firmest hopes of 	firmest hopes of 	firmest hopes of 
C08_app122	future 	future 	future 	<lb n="c56-0018__main__12"/> "future 	future 
C08_app123	<pb n="063" xml:id="F1818_v1_075"/>happiness 	happiness 	happiness 	happiness 	<pb n="063" xml:id="F1818_v1_075"/>happiness 
C08_app124	were 	were 	were 	were 	were 
C08_app125	placed 	<pb n="63" xml:id="F1823_v1_082"/>placed 	placed 	placed. It <lb n="c56-0018__main__13"/> "will 	placed 
C08_app126	on the prospect of your union. This expectation will 	on the prospect of your union. This expectation will 	on the prospect of your union. This expectation will 		on the prospect of your union. This expectation will 
C08_app127	now be the consolation of 	now be the consolation of 	now be the consolation of 	now be the consolation of 	now be the consolation of 
C08_app128	your father. 	your father. 	your father. 	<lb n="c56-0018__main__14"/> "your <del rend="strikethrough" sID="c56-0018__main__d2e3383"/>fathor<del eID="c56-0018__main__d2e3383"/> father.<del rend="strikethrough" sID="c56-0018__main__d2e3386"/>alone<del eID="c56-0018__main__d2e3386"/> 	your father. 
C08_app129	Elizabeth, my 	Elizabeth, my 	Elizabeth, my 	Elizabeth, my 	Elizabeth, my 
C08_app130	love, you must 	love, you must 	love, you must 	<lb n="c56-0018__main__15"/> "love, 	love, you must 
C08_app131	supply my place to 	supply my place to 	supply my place to 	supply my place to 	supply my place to 
C08_app132	your 	your 	my 	<del rend="strikethrough" sID="c56-0018__main__d2e3394"/>the other<del eID="c56-0018__main__d2e3394"/><lb n="c56-0018__main__16"/> "your young <del rend="strikethrough" sID="c56-0018__main__d2e3400"/>cons<del eID="c56-0018__main__d2e3400"/> 	your 
C08_app133	younger 	younger 	younger 		younger 
C08_app134	cousins. 	cousins. 	children. 	cousins. 	cousins. 
C08_app135	Alas! I 	Alas! I 	Alas! I 	Alas! I 	Alas! I 
C08_app136				<lb n="c56-0018__main__17"/> "<del rend="strikethrough" sID="c56-0018__main__d2e3405"/>almost<del eID="c56-0018__main__d2e3405"/> 	
C08_app137	regret 	regret 	regret 	regret 	regret 
C08_app138	that 	that 	that 	<del rend="strikethrough" sID="c56-0018__main__d2e3410"/>being<del eID="c56-0018__main__d2e3410"/>than 	that 
C08_app139	I am taken from 	I am taken from 	I am taken from 	I am taken from 	I am taken from 
C08_app140	you; and, 	you; and, 	you; and, 	you, <lb n="c56-0018__main__18"/> "<del rend="strikethrough" sID="c56-0018__main__d2e3420"/>h<del eID="c56-0018__main__d2e3420"/> and 	you; and, 
C08_app141	happy and 	happy and 	happy and 	happy and 	happy and 
C08_app142	beloved 	beloved 	beloved 	beloved, 	beloved 
C08_app143	as I 	as I 	as I 	as I 	as I 
C08_app144	have been, 	have been, 	have been, 	am <lb n="c56-0018__main__19"/> "is 	have been, 
C08_app145	is 	is 	<pb n="30" xml:id="F1831_v_046"/>is 		is 
C08_app146	it not hard to quit you all? But 	it not hard to quit you all? But 	it not hard to quit you all? But 	it not hard to quit you all? But 	it not hard to quit you all? But 
C08_app147	these 	these 	these 	<lb n="c56-0018__main__20"/> "these 	these 
C08_app148	are not thoughts befitting 	are not thoughts befitting 	are not thoughts befitting 	are not thoughts befitting 	are not thoughts befitting 
C08_app149	me; I 	me; I 	me; I 	me <lb n="c56-0018__main__21"/> "I 	me; I 
C08_app150	will endeavour to resign myself 	will endeavour to resign myself 	will endeavour to resign myself 	<metamark function="insert">^</metamark>will endeavour to resign myself 	will endeavour to resign myself 
C08_app151				<del rend="strikethrough" sID="c56-0018__main__d2e3441"/>to<del eID="c56-0018__main__d2e3441"/> 	
C08_app152	cheerfully to 	cheerfully to 	cheerfully to 	cheerfully to 	cheerfully to 
C08_app153	death, 	death, 	death, 	<lb n="c56-0018__main__22"/> "death 	death, 
C08_app154	and will indulge a hope 	and will indulge a hope 	and will indulge a hope 	and will indulge a hope 	and will indulge a hope 
C08_app155				<del next="#c56-0018.01" rend="strikethrough" sID="c56-0018__main__d2e3447"/>my<del eID="c56-0018__main__d2e3447"/><lb n="c56-0018__main__23"/> "<del rend="strikethrough" sID="c56-0018__main__d2e3452" xml:id="c56-0018.01"/>beloved<del eID="c56-0018__main__d2e3452"/><del rend="strikethrough" sID="c56-0018__main__d2e3455"/>creatures<del eID="c56-0018__main__d2e3455"/> 	
C08_app156	of meeting you 	of meeting you 	of meeting you 	of meeting you 	of meeting you 
C08_app157	in 	in 	in 	<lb n="c56-0018__main__24"/> "in 	in 
C08_app158	another 	another 	another 	another 	another 
C08_app159	world.”<p eID="novel1_letter4_chapter2_div4_div2_p1"/><p sID="novel1_letter4_chapter2_div4_div2_p2"/>She 	world.”<p eID="novel1_letter4_chapter2_div4_div2_p2"/><p sID="novel1_letter4_chapter2_div4_div2_p3"/>She 	world.”<p eID="novel1_letter4_chapter3_div4_div3_p2"/><p sID="novel1_letter4_chapter3_div4_div3_p3"/>She 	world."<milestone unit="tei:p"/><lb n="c56-0018__main__25"/> She 	world.”<p eID="novel1_letter4_chapter2_div4_div2_p1"/><p sID="novel1_letter4_chapter2_div4_div2_p2"/>She 
C08_app160	died 	died 	died 	died 	died 
C08_app161	calmly; 	calmly; 	calmly; 	calmly 	calmly; 
C08_app162	and her 	and her 	and her 	and her 	and her 
C08_app163	countenance 	countenance 	countenance 	features <lb n="c56-0018__main__26"/> 	countenance 
C08_app164	expressed 	expressed 	expressed 	expressed 	expressed 
C08_app165				<del rend="strikethrough" sID="c56-0018__main__d2e3467"/>lov<del eID="c56-0018__main__d2e3467"/> 	
C08_app166	affection even in death. 	affection even in death. 	affection even in death. 	affection even in death. 	affection even in death. 
C08_app167				<lb n="c56-0018__main__27"/> 	
C08_app168	I need not describe the feelings of those whose dearest ties are rent by that 	I need not describe the feelings of those whose dearest ties are rent by that 	I need not describe the feelings of those whose dearest ties are rent by that 	I need not describe the feelings of those<lb n="c56-0019__main__1"/> whose dearest ties are rent by that 	I need not describe the feelings of those whose dearest ties are rent by that 
C08_app169				<lb n="c56-0019__main__2"/> 	
C08_app170	most 	most 	most 	most 	most 
C08_app171	irreparable 	irreparable 	irreparable 	irreperable 	irreparable 
C08_app172	evil, 	evil, 	evil; 	evil; 	evil, 
C08_app173	the 	the 	the 	the 	the 
C08_app174				<del rend="strikethrough" sID="c56-0019__main__d2e3487"/>bla<del eID="c56-0019__main__d2e3487"/> 	
C08_app175	void 	void 	void 	void 	void 
C08_app176				<lb n="c56-0019__main__3"/> 	
C08_app177	that 	that 	that 	that 	that 
C08_app178				every where 	
C08_app179	presents itself to 	presents itself to 	presents itself to 	presents itself to 	presents itself to 
C08_app180	the 	the 	the 	<lb n="c56-0019__main__4"/><del rend="strikethrough" sID="c56-0019__main__d2e3497"/>their<del eID="c56-0019__main__d2e3497"/><metamark function="insert">^</metamark><del rend="strikethrough" sID="c56-0019__main__d2e3506"/>minds<del eID="c56-0019__main__d2e3506"/>the soul 	the 
C08_app181	soul, 	soul, 	soul; 		soul, 
C08_app182	and the despair that 	and the despair that 	and the despair that 	and the despair that 	and the despair that 
C08_app183				<lb n="c56-0019__main__5"/> 	
C08_app184	is exhibited on the countenance. 	is exhibited on the countenance. 	is exhibited on the countenance. 	is exhibited on the countenance. 	is exhibited on the countenance. 
C08_app185				<lb n="c56-0019__main__6"/> 	
C08_app186	It is so long before the mind can 	It is so long before the mind can 	It is so long before the mind can 	It is so long before the mind can 	It is so long before the mind can 
C08_app187				<lb n="c56-0019__main__7"/> 	
C08_app188	persuade itself that she, whom 	persuade itself that she, whom 	persuade itself that she, whom 	persuade itself that she, whom 	persuade itself that she, whom 
C08_app189	we 	we 	we 	<lb n="c56-0019__main__8"/> they 	we 
C08_app190	saw every day, and whose very 	saw every day, and whose very 	saw every day, and whose very 	saw every day, and whose very 	saw every day, and whose very 
C08_app191				<lb n="c56-0019__main__9"/> 	
C08_app192	existence 	existence 	existence 	existence 	existence 
C08_app193	<pb n="064" xml:id="F1818_v1_076"/>appeared 	appeared 	appeared 	appeared 	<pb n="064" xml:id="F1818_v1_076"/>appeared 
C08_app194	a 	a 	a 	a 	a 
C08_app195	part 	<pb n="64" xml:id="F1823_v1_083"/>part 	part 	part 	part 
C08_app196	of 	of 	of 	of 	of 
C08_app197	our own, 	our own, 	our own, 	theirs, <lb n="c56-0019__main__10"/> 	our own, 
C08_app198	can have departed for 	can have departed for 	can have departed for 	can have departed for 	can have departed for 
C08_app199	ever—that 	ever—that 	ever—that 	ever: <mdel>T</mdel>that <lb n="c56-0019__main__11"/> 	ever—that 
C08_app200	the brightness of a 	the brightness of a 	the brightness of a 	the brightness of a 	the brightness of a 
C08_app201	beloved 	beloved 	beloved 	loved 	beloved 
C08_app202	eye can have 	eye can have 	eye can have 	eye can have 	eye can have 
C08_app203	been 	been 	been 	<lb n="c56-0019__main__12"/><del rend="strikethrough" sID="c56-0019__main__d2e3541"/>faded<del eID="c56-0019__main__d2e3541"/>been 	been 
C08_app204	extinguished, and the sound of a voice 	extinguished, and the sound of a voice 	extinguished, and the sound of a voice 	extinguished, and the sound of a voice 	extinguished, and the sound of a voice 
C08_app205				<del rend="strikethrough" sID="c56-0019__main__d2e3548"/>never<del eID="c56-0019__main__d2e3548"/><lb n="c56-0019__main__13"/> 	
C08_app206	so 	so 	so 	so 	so 
C08_app207	familiar, 	familiar, 	familiar, 	familiar 	familiar, 
C08_app208	and dear to the 	and dear to the 	and dear to the 	and dear to the 	and dear to the 
C08_app209	ear, 	ear, 	ear, 	ear <lb n="c56-0019__main__14"/> 	ear, 
C08_app210	can be hushed, never more to be 	can be hushed, never more to be 	can be hushed, never more to be 	can be hushed, never more to be 	can be hushed, never more to be 
C08_app211				<lb n="c56-0019__main__15"/> 	
C08_app212	heard. These are the reflections of the 	heard. These are the reflections of the 	heard. These are the reflections of the 	heard. These are the reflections of the 	heard. These are the reflections of the 
C08_app213				<lb n="c56-0019__main__16"/> 	
C08_app214	first 	first 	first 	first 	first 
C08_app215	days; 	days; 	days; 	days. 	days; 
C08_app216	but when the lapse of 	but when the lapse of 	but when the lapse of 	But when the lapse of 	but when the lapse of 
C08_app217				<lb n="c56-0019__main__17"/> 	
C08_app218	time proves the reality of the 	time proves the reality of the 	time proves the reality of the 	time proves the reality of the 	time proves the reality of the 
C08_app219	evil, 	evil, 	evil, 	evil <lb n="c56-0019__main__18"/> 	evil, 
C08_app220	then the 	then the 	then the 	then the 	then the 
C08_app221	actual bitterness 	actual bitterness 	actual bitterness 	<del rend="strikethrough" sID="c56-0019__main__d2e3567"/>true<del eID="c56-0019__main__d2e3567"/><del rend="strikethrough" sID="c56-0019__main__d2e3570"/>despair<del eID="c56-0019__main__d2e3570"/>bitterness 	actual bitterness 
C08_app222	of grief 	of grief 	of grief 	of grief 	of grief 
C08_app223	commences. Yet 	commences. Yet 	commences. Yet 	commences,<lb n="c56-0019__main__19"/><del rend="strikethrough" sID="c56-0019__main__d2e3585"/>Then the survivors dare not turn<del eID="c56-0019__main__d2e3585"/><lb n="c56-0019__main__20"/><del rend="strikethrough" sID="c56-0019__main__d2e3592"/>But<del eID="c56-0019__main__d2e3592"/>Yet, 	commences. Yet 
C08_app224	from whom 	from whom 	from whom 	from whom 	from whom 
C08_app225				who 	
C08_app226	has not 	has not 	has not 	has not 	has not 
C08_app227				had some dear <lb n="c56-0019__main__21"/> connection rent away by 	
C08_app228	that rude hand 	that rude hand 	that rude hand 	that rude hand 	that rude hand 
C08_app229				<lb n="c56-0019__left_margin__1"/> 	
C08_app230	rent away some 	rent away some 	rent away some 	rent away some 	rent away some 
C08_app231				<lb n="c56-0019__left_margin__2"/> 	
C08_app232	dear 	dear 	dear 	dear 	dear 
C08_app233	connexion; 	connexion; 	connection? 	connection,<lb n="c56-0019__main__22"/> 	connexion; 
C08_app234	and why 	and why 	and why 	and why 	and why 
C08_app235	should 	should 	should 	<del rend="strikethrough" sID="c56-0019__main__d2e3626"/>need<del eID="c56-0019__main__d2e3626"/>should 	should 
C08_app236	I describe a sorrow 	I describe a sorrow 	I describe a sorrow 	I describe a sorrow 	I describe a sorrow 
C08_app237				<lb n="c56-0019__main__23"/> 	
C08_app238	which all have felt, and must 	which all have felt, and must 	which all have felt, and must 	which all have felt, and must 	which all have felt, and must 
C08_app239				<lb n="c56-0019__main__24"/> 	
C08_app240	feel? 	feel? 	feel? 	feel? 	feel? 
C08_app241	The 	The 	The 	<del rend="strikethrough" sID="c56-0019__main__d2e3637"/>But<del eID="c56-0019__main__d2e3637"/><mdel>t</mdel>The 	The 
C08_app242	time at length 	time at length 	time at length 	time at length 	time at length 
C08_app243	arrives, 	arrives, 	arrives, 	arrives <lb n="c56-0019__main__25"/> 	arrives, 
C08_app244	when grief is rather an indulgence 	when grief is rather an indulgence 	when grief is rather an indulgence 	when grief is rather an indulgence 	when grief is rather an indulgence 
C08_app245				<lb n="c56-0019__main__26"/><del rend="strikethrough" sID="c56-0019__main__d2e3654"/>a<del eID="c56-0019__main__d2e3654"/> 	
C08_app246	than a 	than a 	than a 	than a 	than a 
C08_app247	necessity; 	necessity; 	necessity; 	necessity 	necessity; 
C08_app248	and the smile 	and the smile 	and the smile 	and the smile 	and the smile 
C08_app249				<lb n="c56-0019__main__27"/> 	
C08_app250	that plays 	that plays 	that plays 	that plays 	that plays 
C08_app251	upon 	upon 	upon 	on 	upon 
C08_app252	the lips, although 	the lips, although 	the lips, although 	the lips, although 	the lips, although 
C08_app253				<lb n="c56-0019__main__28"/> 	
C08_app254	it 	it 	it 	it 	it 
C08_app255	may be 	may be 	may be 	is 	may be 
C08_app256	deemed 	deemed 	deemed 	deemed 	deemed 
C08_app257	a sacrilege, 	a sacrilege, 	a sacrilege, 	sacriledge, 	a sacrilege, 
C08_app258	is not 	is not 	is not 	is not 	is not 
C08_app259	banished. 	banished. 	banished. 	Ba<lb n="c56-0019__main__29"/>nished.– 	banished. 
C08_app260	My mother 	My mother 	My mother 	My mother 	My mother 
