App ID	#fMS	#f1818	#fThomas	#f1823	#f1831
C11_app11	dear	DEAR	DEAR	DEAR	
C11_app12	Cousin<milestone unit="tei:p"/><lb n="c56-0057__Pt2__main__7"/> "I	COUSIN<hi eID="novel1_letter4_chapter5_div4_div5_p3_hi1"/>,<p eID="novel1_letter4_chapter5_div4_div5_p3"/><p sID="novel1_letter4_chapter5_div4_div5_p4"/>“I	COUSIN<hi eID="novel1_letter4_chapter5_div4_div5_p2_hi1"/>,<p eID="novel1_letter4_chapter5_div4_div5_p2"/><p sID="novel1_letter4_chapter5_div4_div5_p3"/>“I	COUSIN<hi eID="novel1_letter4_chapter5_div4_div5_p3_hi1"/>,<p eID="novel1_letter4_chapter5_div4_div5_p3"/><p sID="novel1_letter4_chapter5_div4_div5_p4"/>“I	
C11_app13	cannot describe to you	cannot describe to you	cannot describe to you	cannot describe to you	
C11_app14	the	the	the	the	the
C11_app15	uneasi<lb n="c56-0058__main__1"/>ness we have all felt concerning your	uneasiness we have all felt concerning your	uneasiness we have all felt concerning your	uneasiness we have all felt concerning your	constant letters of dear kind Henry are not sufficient to reassure me on
C11_app16	<lb n="c56-0058__main__2"/>				
C11_app17	health. We cannot help imagining that	health. We cannot help imagining that	health. We cannot help imagining that	health. We cannot help imagining that	
C11_app18	<lb n="c56-0058__main__3"/>				
C11_app19	your	your	your	your	your
C11_app20	friend Clerval conceals the ex<lb n="c56-0058__main__4"/>tent of your	friend Clerval conceals the extent of your	friend Clerval conceals the extent of your	friend Clerval conceals the extent of your	account. You are forbidden to write—to hold a pen; yet one word from you, dear Victor, is necessary to calm our apprehensions. For a long
C11_app21	disorder,	disorder:	disorder:	disorder:	
C11_app22	for it is now	for it is now	for it is now	for it is now	
C11_app23	<lb n="c56-0058__main__5"/>				
C11_app24	several months since we have seen	several months since we have seen	several months since we have seen	several months since we have seen	
C11_app25	<lb n="c56-0058__main__6"/>				
C11_app26	your	your	your	your	
C11_app27	handwriting	hand-writing;	hand-writing;	hand-writing;	
C11_app28	and all this	and all this	and all this	and all this	
C11_app29	time	time	time	time	time
C11_app30	<lb n="c56-0058__main__7"/>				I
C11_app31	you	you	you	you	
C11_app32	have	have	have	have	have
C11_app33	been obliged to dictate	been obliged to dictate	been obliged to dictate	been obliged to dictate	thought that each post would bring this line, and my persuasions
C11_app34	to <lb n="c56-0058__main__8"/> Henry – Surely Victor	your letters to Henry. Surely, Victor,	your letters to Henry. Surely, Victor,	your letters to Henry. Surely, Victor,	
C11_app35	you must	you must	you must	you must	
C11_app36	have	have	have	have	have
C11_app37	<lb n="c56-0058__main__9"/> been very illand	<pb n="115" xml:id="F1818_v1_127"/>been exceedingly ill;	<pb n="115" xml:id="F1818_v1_127"/>been exceedingly ill;	<pb n="115" xml:id="F1823_v1_134"/>been exceedingly ill;	restrained my uncle from undertaking a journey to Ingolstadt. I have prevented his encountering the inconveniences and perhaps dangers
C11_app38		and	<del sID="novel1_letter4_chapter5_div4_div5_p3_del1"/>and	and	
C11_app39	this makes us	this makes us	this makes us	this makes us	
C11_app40		all	all	all	
C11_app41	very	very	very	very	
C11_app42	wretched	wretched,	wretched,	wretched,	
C11_app43	as much so	as much so	as much so	as much so	
C11_app44	<metamark function="displacement" xml:id="c56-0058.01">X</metamark><lb n="c56-0058__left_margin__1"/>				
C11_app45	nearly as	nearly as	nearly as	nearly as	
C11_app46	<mdel>t</mdel><lb n="c56-0058__left_margin__2"/>				
C11_app47	after the death	after the death	after the death	after the death	
C11_app48	<lb n="c56-0058__left_margin__3"/>				
C11_app49	of	of	of	of	of
C11_app50	your dear	your dear	your dear	your dear	so long a journey; yet how often have
C11_app51	<lb n="c56-0058__left_margin__4"/>		mother.<del eID="novel1_letter4_chapter5_div4_div5_p3_del1"/>and this suspicion fills us with anguish.		
C11_app52	mother.	mother.	I	mother.	I
C11_app53	My father was almost <lb n="c56-0058__main__10"/> persuaded <del rend="strikethrough" sID="c56-0058__main__d2e12028"/>of this<del eID="c56-0058__main__d2e12028"/>that you were indeed dangerously ill, and could hardly <lb n="c56-0058__main__11"/>be re<mdel>f</mdel>strained		perceive that your father <del sID="novel1_letter4_chapter5_div4_div5_p3_add1_del1"/>conceals<del eID="novel1_letter4_chapter5_div4_div5_p3_add1_del1"/> attempts		regretted not being able
C11_app54			to		to
C11_app55			conceal his fears from me; but cheerfulness has flown		perform it myself! I figure to myself that the task of attending on your sick bed has devolved on some mercenary old nurse, who could never guess your wishes, nor minister to them with
C11_app56	from		from		
C11_app57	<metamark function="insert">߶</metamark>undertaking a journey		our little circle, only		
C11_app58	to		to		
C11_app59	Ingolstadt. <lb n="c56-0058__main__12"/><del rend="strikethrough" sID="c56-0058__main__d2e12067"/>I<del eID="c56-0058__main__d2e12067"/><del next="#c56-0058.02" sID="c56-0058__main__d2e12071"/>but I entreated him not<del eID="c56-0058__main__d2e12071"/><del rend="strikethrough" sID="c56-0058__main__d2e12074"/>to undertake it<del eID="c56-0058__main__d2e12074"/><del next="#c56-0058.03" rend="strikethrough" sID="c56-0058__main__d2e12080" xml:id="c56-0058.02"/>because<del eID="c56-0058__main__d2e12080"/><metamark function="insert">^</metamark><del rend="strikethrough" sID="c56-0058__main__d2e12091"/>for<del eID="c56-0058__main__d2e12091"/><lb n="c56-0058__main__13"/><del rend="strikethrough" sID="c56-0058__main__d2e12100" xml:id="c56-0058.03"/>although<del eID="c56-0058__main__d2e12100"/>his health		be restored by a certain assuranance that there		
C11_app60	is		is		
C11_app61	better now <lb n="c56-0058__main__14"/> tha<mdel>t</mdel>n it has been since		no foundation for our anxiety. At one time		
C11_app62	the	My uncle	My uncle	My uncle	the
C11_app63	death <lb n="c56-0058__main__15"/> of My beloved Aunt, yet <del rend="strikethrough" sID="c56-0058__main__d2e12121"/>tha<del eID="c56-0058__main__d2e12121"/>the fatigue <lb n="c56-0058__main__16"/> might have<del rend="strikethrough" sID="c56-0058__main__d2e12136"/>make him very ill<del eID="c56-0058__main__d2e12136"/><del rend="strikethrough" sID="c56-0058__main__d2e12139"/>and<del eID="c56-0058__main__d2e12139"/><lb n="c56-0058__main__17"/>	was	<del sID="novel1_letter4_chapter5_div4_div5_p3_del2"/>was<del eID="novel1_letter4_chapter5_div4_div5_p3_del2"/>being	was	care
C11_app64		almost persuaded that you were indeed dangerously ill,	almost persuaded that you were indeed dangerously ill,	almost persuaded that you were indeed dangerously ill,	
C11_app65		and	<del sID="novel1_letter4_chapter5_div4_div5_p3_del3"/>and<del eID="novel1_letter4_chapter5_div4_div5_p3_del3"/>	and	and
C11_app66		could hardly be restrained from undertaking a journey to Ingolstadt.	could hardly be restrained from undertaking a journey to Ingolstadt.	could hardly be restrained from undertaking a journey to Ingolstadt.	affection of your poor cousin. Yet that is over now:
C11_app67	Clerval	Clerval	Clerval	Clerval	Clerval
C11_app68	always	always	always	always	
C11_app69	wr<mdel>o</mdel>ites	writes	writes	writes	writes
C11_app70	that	that	that	that	that
C11_app71					indeed
C11_app72	you	you	you	you	you
C11_app73	<lb n="c56-0058__main__18"/> were	are	are	are	are
C11_app74	getting	getting	getting	getting	getting
C11_app75	better <del rend="strikethrough" sID="c56-0058__main__d2e12161"/>and<del eID="c56-0058__main__d2e12161"/><metamark function="insert">^</metamark><mdel>I</mdel>I <del rend="strikethrough" sID="c56-0058__main__d2e12175"/>arden<del eID="c56-0058__main__d2e12175"/>	better;	better;	better;	better.
C11_app76		I	I	I	I
C11_app77	eagerly hope	eagerly hope	eagerly hope	eagerly hope	eagerly hope
C11_app78		that	that	that	that
C11_app79	you	you	you	you	you
C11_app80	<lb n="c56-0058__main__19"/>				
C11_app81	will confirm	will confirm	will confirm	will confirm	will confirm
C11_app82	thisintelligence	this intelligence	this intelligence	this intelligence	this intelligence
C11_app83	soon in your own	soon in your own	soon in your own	soon in your own	soon in your own
C11_app84	<lb n="c56-0058__main__20"/> handwriting	hand-writing;	hand-writing;	handwriting;	handwriting.<p eID="novel1_letter4_chapter6_div4_div6_p3"/><p sID="novel1_letter4_chapter6_div4_div6_p4"/>“Get well—and return to us. You will find a happy, cheerful home,
C11_app85	for indeed,	for indeed,	for indeed,	for indeed,	
C11_app86	indeed Victor <lb n="c56-0058__main__21"/>	indeed, Victor,	indeed, Victor,	indeed, Victor,	
C11_app87	we are all very	we are all very	we are all very	we are all very	
C11_app88	<del rend="strikethrough" sID="c56-0058__main__d2e12192"/>uneasy<del eID="c56-0058__main__d2e12192"/><metamark function="insert">^</metamark>miserable	miserable	miserable	miserable	
C11_app89	on this account. Relieve	on this account. Relieve	on this account. Relieve	on this account. Relieve	
C11_app90	<lb n="c56-0058__main__22"/>				
C11_app91	us from this	us from this	us from this	us from this	
C11_app92	fear	fear,	fear,	fear,	
C11_app93	and	and	and	and	and
C11_app94	we shall	we shall	we shall	we shall	friends who love you dearly.
C11_app95	<lb n="c56-0058__main__23"/>				
C11_app96	be the happiest creatures in the	be the happiest creatures in the	be the happiest creatures in the	be the happiest creatures in the	
C11_app97	<lb n="c56-0058__main__24"/> world.– My uncles	world.	world.	world.	
C11_app98		Your father’s	Your father’s	Your father’s	Your father’s
C11_app99	health	health	health	health	health
C11_app100	<del rend="strikethrough" sID="c56-0058__main__d2e12211"/>impro<del eID="c56-0058__main__d2e12211"/>				
C11_app101	is	is	is	is	is
C11_app102	<lb n="c56-0058__main__25"/>				vigorous, and he asks but to see you,—but to be assured
C11_app103	now	now	now	now	
C11_app104	<del rend="strikethrough" sID="c56-0058__main__d2e12219"/>well &<del eID="c56-0058__main__d2e12219"/><del rend="strikethrough" sID="c56-0058__main__d2e12222"/>far<del eID="c56-0058__main__d2e12222"/> vigorous	so vigorous,	so vigorous,	so vigorous,	
C11_app105	that	that	that	that	that
C11_app106	he appears	he appears	he appears	he appears	you are well; and not a care will ever cloud his benevolent countenance. How pleased
C11_app107	<lb n="c56-0058__main__26"/>				
C11_app108	ten years younger since last	ten years younger since last	ten years younger since last	ten years younger since last	
C11_app109	<lb n="c56-0058__main__27"/>				
C11_app110	winter. Ernest also is so much im<lb n="c56-0058__main__28"/>proved,	winter. Ernest also is so much improved,	winter. Ernest also is so much improved,	winter. Ernest also is so much improved,	
C11_app111	<del rend="strikethrough" sID="c56-0058__main__d2e12243"/>so<del eID="c56-0058__main__d2e12243"/>				
C11_app112	that	that	that	that	
C11_app113	you would	you would	you would	you would	you would
C11_app114	hardly	hardly	hardly	hardly	be to remark the improvement of our Ernest!
C11_app115	<lb n="c56-0058__main__29"/>				
C11_app116	know	know	know	know	
C11_app117	him;	him:	him:	him:	
C11_app118	he is now	he is now	he is now	he is now	He is now
C11_app119	nearly	nearly	nearly	nearly	
C11_app120	sixteen <lb n="c56-0058__main__30"/> you know	sixteen,	sixteen,	sixteen,	sixteen,
C11_app121	and	and	and	and	and
C11_app122	has	has	has	has	full of activity and spirit.
C11_app123	<del rend="strikethrough" sID="c56-0058__main__d2e12253"/>quite<del eID="c56-0058__main__d2e12253"/>				
C11_app124	lost that<lb n="c56-0059__main__1"/> sickly appearance	lost that sickly appearance	lost that sickly appearance	lost that sickly appearance	
C11_app125	that	which	which	which	
C11_app126	he had	he had	he had	he had	
C11_app127	<lb n="c56-0059__main__2"/>				
C11_app128	some years	some years	some years	some years	
C11_app129	ago –	ago;	ago;	ago;	
C11_app130	he is	he is	he is	he is	He is
C11_app131		grown	grown	grown	desirous to be a true Swiss,
C11_app132	quite	quite	quite	quite	
C11_app133	well	robust	robust	robust	
C11_app134	&<shi rend="underline">hearty</shi><lb n="c56-0059__main__3"/>	and	and	and	
C11_app135	if I <del rend="strikethrough" sID="c56-0059__main__d2e12273"/>y<del eID="c56-0059__main__d2e12273"/> may use that term for it is <lb n="c56-0059__main__4"/> very expressive.<milestone unit="tei:p"/><lb n="c56-0059__main__5"/> "My	active.<p eID="novel1_letter4_chapter5_div4_div5_p4"/><p sID="novel1_letter4_chapter5_div4_div5_p5"/><pb n="116" xml:id="F1818_v1_128"/>“My	active.<p eID="novel1_letter4_chapter5_div4_div5_p3"/><p sID="novel1_letter4_chapter5_div4_div5_p4"/><pb n="116" xml:id="F1818_v1_128"/>“My	active.<p eID="novel1_letter4_chapter5_div4_div5_p4"/><p sID="novel1_letter4_chapter5_div4_div5_p5"/><pb n="116" xml:id="F1823_v1_135"/>“My	
C11_app136	uncle	uncle	uncle	uncle	
C11_app137	and	and	and	and	and
C11_app138	I conversed	I conversed	I conversed	I conversed	to enter into foreign service;<pb n="50" xml:id="F1831_v_066"/> but we cannot part with him, at least until
C11_app139	<del rend="strikethrough" sID="c56-0059__main__d2e12283"/>the<del eID="c56-0059__main__d2e12283"/><lb n="c56-0059__main__6"/> last night				
C11_app140	a long time	a long time	a long time	a long time	
C11_app141		last night	last night	last night	
C11_app142	about what	about what	about what	about what	
C11_app143	<lb n="c56-0059__main__7"/><lb n="c56-0059__left_margin__1"/> professionErnest <del rend="strikethrough" sID="c56-0059__main__d2e12303"/><shi rend="underline">should be</shi><del eID="c56-0059__main__d2e12303"/>should	profession Ernest should	profession Ernest should	profession Ernest should	
C11_app144	follow.	follow.	follow.	follow.	
C11_app145	His	His	His	His	his
C11_app146	constant	constant	constant	constant	elder brother return to us. My uncle is not pleased with
C11_app147	<lb n="c56-0059__main__8"/> ill health	illness	illness	illness	
C11_app148	when young has deprived	when young has deprived	when young has deprived	when young has deprived	
C11_app149	<lb n="c56-0059__main__9"/><lb n="c56-0059__left_margin__1"/> himof	him of	him of	him of	
C11_app150	the	the	the	the	the
C11_app151	habit	habits	habits	habits	idea
C11_app152	of	of	of	of	of
C11_app153	application	application;	application;	application;	a military career in a distant country; but Ernest never had your powers of application.
C11_app154	and now	and now	and now	and now	
C11_app155	<lb n="c56-0059__main__10"/>				
C11_app156	that	that	that	that	
C11_app157	he	he	he	he	He
C11_app158	enjoys good	enjoys good	enjoys good	enjoys good	looks upon study as an odious fetter;—his time
C11_app159	health <del rend="strikethrough" sID="c56-0059__main__d2e12330"/>we<del eID="c56-0059__main__d2e12330"/>	health,	health,	health,	
C11_app160	he	he	he	he	
C11_app161	<lb n="c56-0059__main__11"/>				
C11_app162	is	is	is	is	is
C11_app163	continually	continually	continually	continually	spent
C11_app164	in the open	in the open	in the open	in the open	in the open
C11_app165	air <del rend="strikethrough" sID="c56-0059__main__d2e12335"/>on<del eID="c56-0059__main__d2e12335"/><lb n="c56-0059__main__12"/>	air,	air,	air,	air,
C11_app166	climbing the	climbing the	climbing the	climbing the	climbing the
C11_app167	hills	hills,	hills,	hills,	hills
C11_app168	or rowing on the	or rowing on the	or rowing on the	or rowing on the	or rowing on the
C11_app169	<lb n="c56-0059__main__13"/>				
C11_app170	lake.	lake.	lake.	lake.	lake.
C11_app171	I, therefore,	I	I	I	I
C11_app172		therefore	therefore	therefore	fear
C11_app173	proposed	proposed	proposed	proposed	
C11_app174	that	that	that	that	that
C11_app175	<lb n="c56-0059__main__14"/>				
C11_app176	he	he	he	he	he
C11_app177	shouldbe	should be	should be	should be	will become an idler, unless we yield the point,
C11_app178	a	a	a	a	
C11_app179	farmer	farmer;	farmer;	farmer;	
C11_app180	which you	which you	which you	which you	
C11_app181	<lb n="c56-0059__main__15"/> know cousin	know, Cousin,	know, Cousin,	know, cousin,	
C11_app182	is a favourite scheme	is a favourite scheme	is a favourite scheme	is a favourite scheme	
C11_app183	<lb n="c56-0059__main__16"/>				
C11_app184	of	of	of	of	
C11_app185	mine –A farmer's	mine. A farmer’s	mine. A farmer’s	mine. A farmer’s	
C11_app186	is a very healthy	is a very healthy	is a very healthy	is a very healthy	
C11_app187	<lb n="c56-0059__main__17"/><del rend="strikethrough" sID="c56-0059__main__d2e12355"/>&<del eID="c56-0059__main__d2e12355"/>				
C11_app188	happy life;	happy life;	happy life;	happy life;	
C11_app189	and	and	and	and	and
C11_app190	the least	the least	the least	the least	permit him to enter on
C11_app191	hurtful <lb n="c56-0059__main__18"/>	hurtful,	hurtful,	hurtful,	
C11_app192	or rather	or rather	or rather	or rather	
C11_app193	the	the	the	the	the
C11_app194	most	most	most	most	
C11_app195	benificial <del rend="strikethrough" sID="c56-0059__main__d2e12360"/>of any<del eID="c56-0059__main__d2e12360"/><lb n="c56-0059__main__19"/> profession.<metamark function="insert">^</metamark>of	beneficial	beneficial	beneficial	
C11_app196		profession	profession	profession	profession
C11_app197		of	of	of	which
C11_app198	any. My	any. My	any. My	any. My	
C11_app199	<del rend="strikethrough" sID="c56-0059__main__d2e12377"/>father<del eID="c56-0059__main__d2e12377"/>				
C11_app200	uncle had an	uncle had an	uncle had an	uncle had an	
C11_app201	<lb n="c56-0059__main__20"/>				
C11_app202	idea of his	idea of his	idea of his	idea of his	
C11_app203	being<metamark function="insert">^</metamark>educated	being educated	being educated	being educated	
C11_app204	as an advocate,	as an advocate,	as an advocate,	as an advocate,	
C11_app205	<mdel>&</mdel>that	that	that	that	
C11_app206	through	through	through	through	
C11_app207	<lb n="c56-0059__main__21"/>				
C11_app208	his	his	his	his	
C11_app209	interresthe	interest he	interest he	interest he	
C11_app210	might become a judge.	might become a judge.	might become a judge.	might become a judge.	
C11_app211	But	But,	But,	But,	
C11_app212	besides that	besides that	besides that	besides that	
C11_app213	<lb n="c56-0059__main__22"/>				
C11_app214	he	he	he	he	he
C11_app215	is not at all	is not at all	is not at all	is not at all	has selected.<p eID="novel1_letter4_chapter6_div4_div6_p4"/><p sID="novel1_letter4_chapter6_div4_div6_p5"/>“Little alteration, except
C11_app216	fit	fitted	fitted	fitted	
C11_app217	for such an	for such an	for such an	for such an	
C11_app218	<lb n="c56-0059__main__23"/>				
C11_app219	occupation, it is certainly	occupation, it is certainly	occupation, it is certainly	occupation, it is certainly	
C11_app220	<del rend="strikethrough" sID="c56-0059__main__d2e12416"/>better<del eID="c56-0059__main__d2e12416"/>more <del rend="strikethrough" sID="c56-0059__main__d2e12421"/>honourable<del eID="c56-0059__main__d2e12421"/>creditable	more creditable	more creditable	more creditable	
C11_app221	to	to	to	to	
C11_app222	<lb n="c56-0059__main__24"/><del rend="strikethrough" sID="c56-0059__main__d2e12431"/>to<del eID="c56-0059__main__d2e12431"/>				
C11_app223	cultivate the earth for the suste<lb n="c56-0059__main__25"/>nance of	cultivate the earth for the sustenance of	cultivate the earth for the sustenance of	cultivate the earth for the sustenance of	
C11_app224	man	man,	man,	man,	
C11_app225	than	than	than	than	
C11_app226	<del rend="strikethrough" sID="c56-0059__main__d2e12441"/>it<del eID="c56-0059__main__d2e12441"/>				
C11_app227	to be the	to be the	to be the	to be the	
C11_app228	<lb n="c56-0059__main__26"/> confid<mdel/>ant	confidant,	confidant,	confidant,	
C11_app229	& sometimes	and sometimes	and sometimes	and sometimes	
C11_app230	<del rend="strikethrough" sID="c56-0059__main__d2e12459"/>a helpmate<del eID="c56-0059__main__d2e12459"/>the accomplice	the	the	the	the
C11_app231		accomplice,	accomplice,	accomplice,	growth
C11_app232	of	of	of	of	of
C11_app233	<lb n="c56-0059__main__27"/><del rend="strikethrough" sID="c56-0059__main__d2e12471"/>their<del eID="c56-0059__main__d2e12471"/>his	his	his	his	our dear children, has taken place since you left us.
C11_app234	vices; which is	vices; which is	vices; which is	vices; which is	
C11_app235	the employment<metamark function="displacement" xml:id="c56-0059.03">^</metamark><lb n="c56-0059__left_margin__1"/>&<lb n="c56-0059__main__28"/>	<pb n="117" xml:id="F1818_v1_129"/>the profession	<pb n="117" xml:id="F1818_v1_129"/>the profession	<pb n="117" xml:id="F1823_v1_136"/>the profession	
C11_app236	of a Lawyer.	of a lawyer.	of a lawyer.	of a lawyer.	
C11_app237	And if he should become <lb n="c56-0059__main__29"/> a judge				
C11_app238	I	I	I	I	
C11_app239	said	said,	said,	said,	
C11_app240	that	that	that	that	
C11_app241	<mdel>a</mdel><del rend="strikethrough" sID="c56-0059__main__d2e12511"/>rich<del eID="c56-0059__main__d2e12511"/>the occupation	the	the	the	The
C11_app242		employments	employments	employments	blue lake, and snow-clad mountains,
C11_app243	of a prosperous	of a prosperous	of a prosperous	of a prosperous	
C11_app244	farmer <lb n="c56-0059__main__30"/>	farmer,	farmer,	farmer,	
C11_app245	if	if	if	if	
C11_app246	it	they	they	they	
C11_app247	were not a more	were not a more	were not a more	were not a more	
C11_app248	honourable<lb n="c56-0060__main__1"/> it was	honourable,	honourable,	honourable,	
C11_app249		they	they	they	they
C11_app250		were	were	were	never change;—and I think our placid home, and our contented hearts are regulated by the same immutable laws. My trifling occupations take up
C11_app251	at least a happier	at least a happier	at least a happier	at least a happier	
C11_app252	employ <lb n="c56-0060__main__2"/> ment	species of occupation	species of occupation	species of occupation	
C11_app253	than that of a judge, whose	than that of a judge, whose	than that of a judge, whose	than that of a judge, whose	
C11_app254	<lb n="c56-0060__main__3"/>				
C11_app255	misfortune it was always to meddle	misfortune it was always to meddle	misfortune it was always to meddle	misfortune it was always to meddle	
C11_app256	<lb n="c56-0060__main__4"/>				
C11_app257	with the dark side of human	with the dark side of human	with the dark side of human	with the dark side of human	
C11_app258	nature <lb n="c56-0060__main__5"/>	nature.	nature.	nature.	
C11_app259	My	My	My	My	my
C11_app260	uncle	uncle	uncle	uncle	time
C11_app261	smiled	smiled,	smiled,	smiled,	
C11_app262	and	and	and	and	and
C11_app263	said	said,	said,	said,	amuse me, and
C11_app264	that	that	that	that	
C11_app265	I	I	I	I	I
C11_app266	<lb n="c56-0060__main__6"/><del rend="strikethrough" sID="c56-0060__main__d2e12541"/>ougt<del eID="c56-0060__main__d2e12541"/>				am rewarded for any exertions by seeing none but happy, kind faces around me. Since you left us, but one change has taken place in our little household.
C11_app267	ought to be an advocate	ought to be an advocate	ought to be an advocate	ought to be an advocate	
C11_app268	myself; <lb n="c56-0060__main__7"/>	myself,	myself,	myself,	
C11_app269	which put an end to the conversation	which put an end to the conversation	which put an end to the conversation	which put an end to the conversation	
C11_app270	<lb n="c56-0060__main__8"/>				
C11_app271	on that	on that	on that	on that	
C11_app272	subject<milestone unit="tei:p"/><lb n="c56-0060__main__9"/> And	subject.<p eID="novel1_letter4_chapter5_div4_div5_p5"/><p sID="novel1_letter4_chapter5_div4_div5_p6"/>“And	subject.<p eID="novel1_letter4_chapter5_div4_div5_p4"/><p sID="novel1_letter4_chapter5_div4_div5_p5"/>“And	subject.<p eID="novel1_letter4_chapter5_div4_div5_p5"/><p sID="novel1_letter4_chapter5_div4_div5_p6"/>“And	
C11_app273	now I must tell you a little	now I must tell you a little	now I must tell you a little	now I must tell you a little	
C11_app274	<lb n="c56-0060__main__10"/>				
C11_app275	story that will	story that will	story that will	story that will	
C11_app276	please	please,	please,	please	
C11_app277		and perhaps amuse	and perhaps amuse	and perhaps amuse	
C11_app278	you.	you.	you.	you.	
C11_app279	Do you	Do you	Do you	Do you	Do you
