App ID	#fMS	#f1818	#fThomas	#f1823	#f1831
C30_app58	descended.<milestone unit="tei:p"/><lb n="c57-0147__main__18"/> I<del rend="smear" sID="c57-0147__main__d3e27869"/>t<del eID="c57-0147__main__d3e27869"/>	descended.<p eID="novel1_letter4_chapter22_div4_div24_p2"/><p sID="novel1_letter4_chapter22_div4_div24_p3"/>I	descended.<p eID="novel1_letter4_chapter22_div4_div24_p2"/><p sID="novel1_letter4_chapter22_div4_div24_p3"/>I	descended.<p eID="novel1_letter4_chapter22_div4_div23_p2"/><p sID="novel1_letter4_chapter22_div4_div23_p3"/>I	descended.<p eID="novel1_letter4_chapter23_div4_div23_p2"/><p sID="novel1_letter4_chapter23_div4_div23_p3"/>I
C30_app59	had been calm during the	had been calm during the	had been calm during the	had been calm during the	had been calm during the
C30_app60	day	day;	day;	day;	day;
C30_app61	but	but	but	but	but
C30_app62	<lb n="c57-0147__main__19"/><del rend="strikethrough" sID="c57-0147__main__d3e27877"/>now<del eID="c57-0147__main__d3e27877"/>so	so	so	so	so
C30_app63	soon as night	soon as night	soon as night	soon as night	soon as night
C30_app64	<del rend="strikethrough" sID="c57-0147__main__d3e27884"/>ha<del eID="c57-0147__main__d3e27884"/>				
C30_app65	obscured the shapes of	obscured the shapes of	obscured the shapes of	obscured the shapes of	obscured the shapes of
C30_app66	<lb n="c57-0147__main__20"/> objects	objects,	objects,	objects,	objects,
C30_app67	a thousand fears arose in	a thousand fears arose in	a thousand fears arose in	a thousand fears arose in	a thousand fears arose in
C30_app68	<lb n="c57-0147__main__21"/>				
C30_app69	my	my	my	my	my
C30_app70	mind –	mind.	mind.	mind.	mind.
C30_app71	I was anxious and	I was anxious and	I was anxious and	I was anxious and	I was anxious and
C30_app72	watchful <lb n="c57-0147__main__22"/>	watchful,	watchful,	watchful,	watchful,
C30_app73	while my right hand grasped a pistol	while my right hand grasped a pistol	while my right hand grasped a pistol	while my right hand grasped a pistol	while my right hand grasped a pistol
C30_app74	<lb n="c57-0147__main__23"/>				
C30_app75	which was hidden in my	which was hidden in my	which was hidden in my	which was hidden in my	which was hidden in my
C30_app76	bosom — <lb n="c57-0147__main__24"/>	bosom;	bosom;	bosom;	bosom;
C30_app77	Every sound terrified	every sound terrified	every sound terrified	every sound terrified	every sound terrified
C30_app78	me,	me;	me;	me;	me;
C30_app79	but I	but I	but I	but I	but I
C30_app80	resoldved <lb n="c57-0147__main__25"/>	resolved	resolved	resolved	resolved
C30_app81	that I would sell	that I would sell	that I would sell	that I would sell	that I would sell
C30_app82	my<del rend="strikethrough" sID="c57-0147__main__d3e27903"/>s<del eID="c57-0147__main__d3e27903"/>	my	my	my	my
C30_app83	life	life	life	life	life
C30_app84	dearly	dearly,	dearly,	dearly,	dearly,
C30_app85	&<lb n="c57-0147__main__26"/> not	and not	and not	and not	and not
C30_app86	<del rend="strikethrough" sID="c57-0147__main__d3e27910"/>die<del eID="c57-0147__main__d3e27910"/>relax	relax	relax	shrink from	shrink from
C30_app87	the	the	the	the	the
C30_app88		impending	impending		
C30_app89	conflict	conflict	conflict	conflict	conflict
C30_app90	that impended untill <del rend="strikethrough" sID="c57-0147__main__d3e27918"/>my adversary<del eID="c57-0147__main__d3e27918"/><del rend="strikethrough" sID="c57-0147__main__d3e27921"/>lay<del eID="c57-0147__main__d3e27921"/><del next="#c57-0147.06" rend="strikethrough" sID="c57-0147__main__d3e27924"/>at my<del eID="c57-0147__main__d3e27924"/><del rend="strikethrough" sID="c57-0147__main__d3e27927"/>should lie senseless<del eID="c57-0147__main__d3e27927"/><lb n="c57-0147__main__27"/><del rend="strikethrough" sID="c57-0147__main__d3e27935" xml:id="c57-0147.06"/>fee<del eID="c57-0147__main__d3e27935"/><del rend="unmarked" sID="c57-0147__main__d3e27939"/>t.<del eID="c57-0147__main__d3e27939"/>my	until my	until my	until my	until my
C30_app91	own life, or that of my	own life, or that of my	own life, or that of my	own life, or that of my	own life, or that of my
C30_app92	adversary	adversary,	adversary,	adversary,	adversary,
C30_app93	were	were	were	was	was
C30_app94	extinguished<milestone unit="tei:p"/><lb n="c57-0147__main__28"/> Elizabeth	extinguished.<p eID="novel1_letter4_chapter22_div4_div24_p3"/><p sID="novel1_letter4_chapter22_div4_div24_p4"/>Elizabeth	extinguished.<p eID="novel1_letter4_chapter22_div4_div24_p3"/><p sID="novel1_letter4_chapter22_div4_div24_p4"/>Elizabeth	extinguished.<p eID="novel1_letter4_chapter22_div4_div23_p3"/><p sID="novel1_letter4_chapter22_div4_div23_p4"/>Elizabeth	extinguished.<p eID="novel1_letter4_chapter23_div4_div23_p3"/><p sID="novel1_letter4_chapter23_div4_div23_p4"/>Elizabeth
C30_app95	observed my agitation for	observed my agitation for	observed my agitation for	observed my agitation for	observed my agitation for
C30_app96	<lb n="c57-0147__main__29"/>				
C30_app97	some time in timid & fearful	some time in timid and fearful	some time in timid and fearful	some time in timid and fearful	some time in timid and fearful
C30_app98	silence	silence;	silence;	silence;	silence;
C30_app99	<lb n="c57-0147__main__30"/>At length	at length	at length	at length	but there was something in my glance which communicated terror to her, and trembling
C30_app100	she said — What is it, my dear <lb n="c57-0147__main__31"/> Victor,	she	she	she	she
C30_app101		said,	said,	said,	asked,
C30_app102		“What is it	“What is it	“What is it	“What is it
C30_app103	that agitates	that agitates	that agitates	that agitates	that agitates
C30_app104	you?	you, my dear Victor?	you, my dear Victor?	you, my dear Victor?	you, my dear Victor?
C30_app105	What is it	What is it	What is it	What is it	What is it
C30_app106	<lb n="c57-0147__main__32"/>				
C30_app107	you	you	you	you	you
C30_app108	fear?<milestone unit="tei:p"/><lb n="c57-0147__main__33"/> Oh	fear?”<p eID="novel1_letter4_chapter22_div4_div24_p4"/><p sID="novel1_letter4_chapter22_div4_div24_p5"/>“Oh!	fear?”<p eID="novel1_letter4_chapter22_div4_div24_p4"/><p sID="novel1_letter4_chapter22_div4_div24_p5"/>“Oh!	fear?”<p eID="novel1_letter4_chapter22_div4_div23_p4"/><p sID="novel1_letter4_chapter22_div4_div23_p5"/>“Oh!	fear?”<p eID="novel1_letter4_chapter23_div4_div23_p4"/><p sID="novel1_letter4_chapter23_div4_div23_p5"/>“Oh!
C30_app109	peace, peace, my	peace, peace, my	peace, peace, my	peace, peace, my	peace, peace, my
C30_app110	love, I replied, <lb n="c57-0147__main__34"/> this night	love,”	love,”	love,”	love,”
C30_app111		re<pb n="118" xml:id="F1818_v3_122"/>plied	re<pb n="118" xml:id="F1818_v3_122"/>plied	re<pb n="206" xml:id="F1823_v2_479"/>plied	replied
C30_app112		I,	I,	I;	I;
C30_app113		“this	“this	"this	“this
C30_app114		night,	night,	night,	night,
C30_app115	and all will be	and all will be	and all will be	and all will be	and all will be
C30_app116	safe –	safe:	safe:	safe:	safe:
C30_app117	but	but	but	but	but
C30_app118	<lb n="c57-0147__main__35"/>				
C30_app119	this night is	this night is	this night is	this night is	this night is
C30_app120	dreadful	dreadful,	dreadful,	dreadful,	dreadful,
C30_app121	very	very	very	very	very
C30_app122	dreadful.<milestone unit="tei:p"/><lb n="c57-0148__main__1"/> I	dreadful.”<p eID="novel1_letter4_chapter22_div4_div24_p5"/><p sID="novel1_letter4_chapter22_div4_div24_p6"/>I	dreadful.”<p eID="novel1_letter4_chapter22_div4_div24_p5"/><p sID="novel1_letter4_chapter22_div4_div24_p6"/>I	dreadful.”<p eID="novel1_letter4_chapter22_div4_div23_p5"/><p sID="novel1_letter4_chapter22_div4_div23_p6"/>I	dreadful.”<p eID="novel1_letter4_chapter23_div4_div23_p5"/><p sID="novel1_letter4_chapter23_div4_div23_p6"/>I
C30_app123	passed an hour in this state of	passed an hour in this state of	passed an hour in this state of	passed an hour in this state of	passed an hour in this state of
C30_app124	<lb n="c57-0148__main__2"/> mind	mind,	mind,	mind,	mind,
C30_app125	when suddenly I reflected how	when suddenly I reflected how	when suddenly I reflected how	when suddenly I reflected how	when suddenly I reflected how
C30_app126	dreadful	dreadful	dreadful	dreadful	fearful
C30_app127	<lb n="c57-0148__main__3"/><del rend="strikethrough" sID="c57-0148__main__d3e27994"/>such a<del eID="c57-0148__main__d3e27994"/>the	the	the	the	the
C30_app128	combat	combat	combat	combat	combat
C30_app129	<mdel>as</mdel>which	which	which	which	which
C30_app130	I	I	I	I	I
C30_app131	momently	momentarily	momentarily	momentarily	momentarily
C30_app132	expected	expected	expected	expected	expected
C30_app133	<del rend="strikethrough" sID="c57-0148__main__d3e28016"/>would<del eID="c57-0148__main__d3e28016"/>to take <lb n="c57-0148__main__4"/> place				
C30_app134	would be to my	would be to my	would be to my	would be to my	would be to my
C30_app135	wife	wife,	wife,	wife,	wife,
C30_app136	and I earnestly	and I earnestly	and I earnestly	and I earnestly	and I earnestly
C30_app137	<lb n="c57-0148__main__5"/>				
C30_app138	entreated her to	entreated her to	entreated her to	entreated her to	entreated her to
C30_app139	retire –	retire,	retire,	retire,	retire,
C30_app140	resolving not to join	resolving not to join	resolving not to join	resolving not to join	resolving not to join
C30_app141	<lb n="c57-0148__main__6"/>				
C30_app142	her	her	her	her	her
C30_app143	untill	until	until	until	until
C30_app144	I had obtained some knowledge	I had obtained some knowledge	I had obtained some knowledge	I had obtained some knowledge	I had obtained some knowledge
C30_app145	<lb n="c57-0148__main__7"/>				
C30_app146	as to the situation of my	as to the situation of my	as to the situation of my	as to the situation of my	as to the situation of my
C30_app147	enemy.<milestone unit="tei:p"/><lb n="c57-0148__main__8"/> She	enemy.<p eID="novel1_letter4_chapter22_div4_div24_p6"/><p sID="novel1_letter4_chapter22_div4_div24_p7"/>She	enemy.<p eID="novel1_letter4_chapter22_div4_div24_p6"/><p sID="novel1_letter4_chapter22_div4_div24_p7"/>She	enemy.<p eID="novel1_letter4_chapter22_div4_div23_p6"/><p sID="novel1_letter4_chapter22_div4_div23_p7"/>She	enemy.<p eID="novel1_letter4_chapter23_div4_div23_p6"/><p sID="novel1_letter4_chapter23_div4_div23_p7"/>She
C30_app148	left	left	left	left	left
C30_app149	me	me,	me,	me,	me,
C30_app150	and I continued some	and I continued some	and I continued some	and I continued some	and I continued some
C30_app151	<lb n="c57-0148__main__9"/>				
C30_app152	time walking up and down the passages	time walking up and down the passages	time walking up and down the passages	time walking up and down the passages	time walking up and down the passages
C30_app153	<lb n="c57-0148__main__10"/>				
C30_app154	of the	of the	of the	of the	of the
C30_app155	house	house,	house,	house,	house,
C30_app156	& inspecting every corner	and inspecting every corner	and inspecting every corner	and inspecting every corner	and inspecting every corner
C30_app157	<lb n="c57-0148__main__11"/>				<pb n="175" xml:id="F1831_v_191"/>that
C30_app158	that	that	that	that	
C30_app159	might afford a retreat to my	might afford a retreat to my	might afford a retreat to my	might afford a retreat to my	might afford a retreat to my
C30_app160	<lb n="c57-0148__main__12"/> adversary –	adversary.	adversary.	adversary.	adversary.
C30_app161	But I	But I	But I	But I	But I
C30_app162	<del rend="strikethrough" sID="c57-0148__main__d3e28048"/>sa<del eID="c57-0148__main__d3e28048"/> saw	discovered	discovered	discovered	discovered
C30_app163	no trace of	no trace of	no trace of	no trace of	no trace of
C30_app164	him&<lb n="c57-0148__main__13"/><lb n="c57-0148__left_margin__1"/>was beg<mdel>an</mdel>inning to consider <del next="#c57-0148.03" rend="strikethrough" sID="c57-0148__main__d3e28076"/>what was my best<del eID="c57-0148__main__d3e28076"/>that	him, and was beginning to conjecture that	him, and was beginning to conjecture that	him, and was beginning to conjecture that	him, and was beginning to conjecture that
C30_app165	some fortunate	some fortunate	some fortunate	some fortunate	some fortunate
C30_app166	chance<lb n="c57-0148__main__14"/><del rend="strikethrough" sID="c57-0148__main__d3e28084" xml:id="c57-0148.03"/>mode of proceeding<del eID="c57-0148__main__d3e28084"/>had	chance had	chance had	chance had	chance had
C30_app167	intervened to prevent the execution of his	intervened to prevent the execution of his	intervened to prevent the execution of his	intervened to prevent the execution of his	intervened to prevent the execution of his
C30_app168	menace, –	menaces;	menaces;	menaces;	menaces;
C30_app169	When suddenly	when suddenly	when suddenly	when suddenly	when suddenly
C30_app170	<lb n="c57-0148__main__15"/>				
C30_app171	I heard a shrill & dreadful	I heard a shrill and dreadful	I heard a shrill and dreadful	I heard a shrill and dreadful	I heard a shrill and dreadful
C30_app172	scream.– <lb n="c57-0148__main__16"/>	scream.	scream.	scream.	scream.
C30_app173	It came from the room into which	It came from the room into which	It came from the room into which	It came from the room into which	It came from the room into which
C30_app174	<lb n="c57-0148__main__17"/>				
C30_app175	Elizabeth	Elizabeth	Elizabeth	Elizabeth	Elizabeth
C30_app176	had	<pb n="119" xml:id="F1818_v3_123"/>had	<pb n="119" xml:id="F1818_v3_123"/>had	<pb n="207" xml:id="F1823_v2_480"/>had	had
C30_app177	retired.<del rend="strikethrough" sID="c57-0148__main__d3e28104"/>with a servant<del eID="c57-0148__main__d3e28104"/><lb n="c57-0148__main__18"/>	retired.	retired.	retired.	retired.
C30_app178	As I heard	As I heard	As I heard	As I heard	As I heard
C30_app179	it	it,	it,	it,	it,
C30_app180	the whole truth rushed	the whole truth rushed	the whole truth rushed	the whole truth rushed	the whole truth rushed
C30_app181	<lb n="c57-0148__main__19"/> to	into	into	into	into
C30_app182	my	my	my	my	my
C30_app183	mind	mind,	mind,	mind,	mind,
C30_app184	my arms	my arms	my arms	my arms	my arms
C30_app185	dropped –	dropped,	dropped,	dropped,	dropped,
C30_app186	the	the	the	the	the
C30_app187	<lb n="c57-0148__main__20"/>				
C30_app188	motion of every muscle & fibre was	motion of every muscle and fibre was	motion of every muscle and fibre was	motion of every muscle and fibre was	motion of every muscle and fibre was
C30_app189	<lb n="c57-0148__main__21"/> suspended	suspended;	suspended;	suspended;	suspended;
C30_app190	I could feel the	I could feel the	I could feel the	I could feel the	I could feel the
C30_app191	b<mdel>r</mdel>lood trick<lb n="c57-0148__main__22"/>ling<del instant="true" rend="strikethrough" sID="c57-0148__main__d3e28133"/>from<del eID="c57-0148__main__d3e28133"/>	blood trickling	blood trickling	blood trickling	blood trickling
C30_app192	in my	in my	in my	in my	in my
C30_app193	veins – <del rend="strikethrough" sID="c57-0148__main__d3e28138"/>The scream<del eID="c57-0148__main__d3e28138"/>&	veins, and	veins, and	veins, and	veins, and
C30_app194	tingling in	tingling in	tingling in	tingling in	tingling in
C30_app195		the extremities of	the extremities of	the extremities of	the extremities of
C30_app196	my	my	my	my	my
C30_app197	feet<lb n="c57-0148__main__23"/>	limbs.	limbs.	limbs.	limbs.
C30_app198	This state lasted but	This state lasted but	This state lasted but	This state lasted but	This state lasted but
C30_app199		for	for	for	for
C30_app200	an	an	an	an	an
C30_app201	instant <lb n="c57-0148__main__24"/>	instant;	instant;	instant;	instant;
C30_app202	the scream was	the scream was	the scream was	the scream was	the scream was
C30_app203	repeated	repeated,	repeated,	repeated,	repeated,
C30_app204	& I rushed	and I rushed	and I rushed	and I rushed	and I rushed
C30_app205	<lb n="c57-0148__main__25"/>				
C30_app206	into the	into the	into the	into the	into the
C30_app207	room. Great God	room.<p eID="novel1_letter4_chapter22_div4_div24_p7"/><p sID="novel1_letter4_chapter22_div4_div24_p8"/>Great God!	room.<p eID="novel1_letter4_chapter22_div4_div24_p7"/><p sID="novel1_letter4_chapter22_div4_div24_p8"/>Great God!	room.<p eID="novel1_letter4_chapter22_div4_div23_p7"/><p sID="novel1_letter4_chapter22_div4_div23_p8"/>Great God!	room.<p eID="novel1_letter4_chapter23_div4_div23_p7"/><p sID="novel1_letter4_chapter23_div4_div23_p8"/>Great God!
C30_app208	why did I	why did I	why did I	why did I	why did I
C30_app209	<lb n="c57-0148__main__26"/>				
C30_app210	not then	not then	not then	not then	not then
C30_app211	expire –	expire!	expire!	expire!	expire!
C30_app212	Why	Why	Why	Why	Why
C30_app213	I				
C30_app214	am I here to	am I here to	am I here to	am I here to	am I here to
C30_app215	<lb n="c57-0148__main__27"/>				
C30_app216	relate the	relate the	relate the	relate the	relate the
C30_app217	d<mdel>i</mdel>estruction	destruction	destruction	destruction	destruction
C30_app218	of the best	of the best	of the best	of the best	of the best
C30_app219	hope <lb n="c57-0148__main__28"/>&<mdel>d</mdel>the	hope, and the	hope, and the	hope, and the	hope, and the
C30_app220	purest creature of	purest creature of	purest creature of	purest creature of	purest creature of
C30_app221	earth –	earth.	earth.	earth.	earth?
C30_app222	She was	She was	She was	She was	She was
C30_app223	<lb n="c57-0148__main__29"/> there –	there,	there,	there,	there,
C30_app224	lifeless &	lifeless and	lifeless and	lifeless and	lifeless and
C30_app225	inanimate –	inanimate,	inanimate,	inanimate,	inanimate,
C30_app226	thrown	thrown	thrown	thrown	thrown
C30_app227	<lb n="c57-0148__main__30"/>				
C30_app228	across the	across the	across the	across the	across the
C30_app229	bed	bed,	bed,	bed,	bed,
C30_app230	her head hanging	her head hanging	her head hanging	her head hanging	her head hanging
C30_app231	<lb n="c57-0148__main__31"/> down	down, and	down, and	down, and	down, and
C30_app232	her pale & distorted features half	her pale and distorted features half	her pale and distorted features half	her pale and distorted features half	her pale and distorted features half
C30_app233	<lb n="c57-0148__main__32"/>				
C30_app234	covered by her	covered by her	covered by her	covered by her	covered by her
C30_app235	hair –	hair.	hair.	hair.	hair.
C30_app236	Every where I turn	Every where I turn	Every where I turn	Every where I turn	Every where I turn
C30_app237	<lb n="c57-0148__main__33"/>				
C30_app238	I see the same	I see the same	I see the same	I see the same	I see the same
C30_app239	figure —Her	figure—her	figure—her	figure—her	figure—her
C30_app240	bloodless<lb n="c57-0149__main__1"/> arms & relaxed	bloodless arms and relaxed	bloodless arms and relaxed	bloodless arms and relaxed	bloodless arms and relaxed
C30_app241	figure	form	form	form	form
C30_app242	flung by the mur<lb n="c57-0149__main__2"/>derer on its <metamark function="insert">^</metamark>bridal	flung by the murderer on its bridal	flung by the murderer on its bridal	flung by the murderer on its bridal	flung by the murderer on its bridal
C30_app243	bier —	bier.	bier.	bier.	bier.
C30_app244	Could I behold	Could I behold	Could I behold	Could I behold	Could I behold
C30_app245	this &	this,	this,	this,	this,
C30_app246	and	and	and	and	and
C30_app247	<lb n="c57-0149__main__3"/> live– Alas	live? Alas!	live? Alas!	live? Alas!	live? Alas!
C30_app248	life is	life is	life is	life is	life is
C30_app249	obstinate <del rend="strikethrough" sID="c57-0149__main__d3e28227"/>& clinging<del eID="c57-0149__main__d3e28227"/>it	obstinate, and	obstinate, and	obstinate, and	obstinate, and
C30_app250	clings closest where it	clings closest where it	clings closest where it	clings closest where it	clings closest where it
C30_app251	<lb n="c57-0149__main__4"/>	<pb n="120" xml:id="F1818_v3_124"/>is	<pb n="120" xml:id="F1818_v3_124"/>is	<pb n="208" xml:id="F1823_v2_481"/>is	
C30_app252	is				is
C30_app253	most	most	most	most	most
C30_app254	hated–	hated.	hated.	hated.	hated.
C30_app255	for a moment only did	For a moment only did	For a moment only did	For a moment only did	For a moment only did
C30_app256	<lb n="c57-0149__main__5"/>				
C30_app257	I lose	I lose	I lose	I lose	I lose
C30_app258	recollection –	recollection;	recollection;	recollection;	recollection;
C30_app259	I	I	I	I	I
C30_app260	fainted.<milestone unit="tei:p"/><lb n="c57-0149__main__6"/> When	fainted.<p eID="novel1_letter4_chapter22_div4_div24_p8"/><p sID="novel1_letter4_chapter22_div4_div24_p9"/>When	fainted.<p eID="novel1_letter4_chapter22_div4_div24_p8"/><p sID="novel1_letter4_chapter22_div4_div24_p9"/>When	fainted.<p eID="novel1_letter4_chapter22_div4_div23_p8"/><p sID="novel1_letter4_chapter22_div4_div23_p9"/>When	fell senseless on the ground.<p eID="novel1_letter4_chapter23_div4_div23_p8"/><p sID="novel1_letter4_chapter23_div4_div23_p9"/>When
C30_app261	I	I	I	I	I
C30_app262	recovered	recovered,	recovered,	recovered,	recovered,
C30_app263	I found myself	I found myself	I found myself	I found myself	I found myself
C30_app264	in <lb n="c57-0149__main__7"/> the midst of	surrounded by	surrounded by	surrounded by	surrounded by
