App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C20_app21	descended 	descended 	descended 	decended 	descended 
C20_app22	from a good family in 	from a good family in 	from a good family in 	from a good family in 	from a good family in 
C20_app23	France, where he 	France, where he 	France, where he 	France &<lb n="c57-0031__main__11"/> untill very lately 	France, where he 
C20_app24	had 	had 	had 	had 	had 
C20_app25	lived 	lived 	<pb n="105" xml:id="F1831_v_121"/>lived 	lived 	lived 
C20_app26				where 	
C20_app27	for many years 	for many years 	for many years 	for many years 	for many years 
C20_app28				<lb n="c57-0031__main__12"/> he had lived 	
C20_app29	in 	in 	in 	in 	in 
C20_app30	affluence, 	affluence, 	affluence, 	affluence 	affluence, 
C20_app31	respected by his 	respected by his 	respected by his 	respected by his 	respected by his 
C20_app32	superiors, 	superiors, 	superiors, 	superiors 	superiors, 
C20_app33	and beloved by his equals. 	and beloved by his equals. 	and beloved by his equals. 	<lb n="c57-0031__main__13"/>& beloved by his equals. 	and beloved by his equals. 
C20_app34				His two children Felix &Aga<lb n="c57-0031__main__14"/>tha 	
C20_app35	His son was bred 	His son was bred 	His son was bred 	His son was bred 	His son was bred 
C20_app36	in 	in 	in 	<mdel>t</mdel>in 	in 
C20_app37	the 	the 	the 	the 	the 
C20_app38	ser<pb n="085" xml:id="F1818_v2_089"/>vice 	ser<pb n="17" xml:id="F1823_v2_290"/>vice 	service 	service 	ser<pb n="085" xml:id="F1818_v2_089"/>vice 
C20_app39	of his 	of his 	of his 	of his 	of his 
C20_app40	country; 	country; 	country; 	country 	country; 
C20_app41	and Agatha had 	and Agatha had 	and Agatha had 	<lb n="c57-0031__main__15"/>& Agatha had 	and Agatha had 
C20_app42	ranked with 	ranked with 	ranked with 	<del rend="strikethrough" sID="c57-0031__main__d3e5047"/>been<del eID="c57-0031__main__d3e5047"/>ranked<del rend="strikethrough" sID="c57-0031__main__d3e5053"/>woed<del eID="c57-0031__main__d3e5053"/><del rend="strikethrough" sID="c57-0031__main__d3e5056"/>by gentlemen<del eID="c57-0031__main__d3e5056"/>with 	ranked with 
C20_app43	ladies of the 	ladies of the 	ladies of the 	ladies of the 	ladies of the 
C20_app44				<lb n="c57-0031__main__16"/> 	
C20_app45	highest distinction. A few months 	highest distinction. A few months 	highest distinction. A few months 	highest distinction. A few months 	highest distinction. A few months 
C20_app46	before 	before 	before 	<del next="#c57-0031.09" rend="strikethrough" sID="c57-0031__main__d3e5066"/>previous<del eID="c57-0031__main__d3e5066"/>before<lb n="c57-0031__main__17"/><del rend="strikethrough" sID="c57-0031__main__d3e5074" xml:id="c57-0031.09"/>to<del eID="c57-0031__main__d3e5074"/> 	before 
C20_app47	my 	my 	my 	my 	my 
C20_app48	arrival, 	arrival, 	arrival, 	arrival 	arrival, 
C20_app49	they had lived in a large 	they had lived in a large 	they had lived in a large 	they had lived in a large 	they had lived in a large 
C20_app50	and luxurious city, 	and luxurious city, 	and luxurious city, 	&lux<lb n="c57-0031__main__18"/>urious city 	and luxurious city, 
C20_app51	called Paris, surrounded by 	called Paris, surrounded by 	called Paris, surrounded by 	called Paris, surrounded by 	called Paris, surrounded by 
C20_app52	friends, 	friends, 	friends, 	friends 	friends, 
C20_app53	and possessed of every enjoyment 	and possessed of every enjoyment 	and possessed of every enjoyment 	<lb n="c57-0031__main__19"/>& possessed of every enjoyment 	and possessed of every enjoyment 
C20_app54	which virtue, 	which virtue, 	which virtue, 	that <del rend="strikethrough" sID="c57-0031__main__d3e5090"/>that<del eID="c57-0031__main__d3e5090"/>which virtue <metamark function="insert">^</metamark>& 	which virtue, 
C20_app55	refinement of 	refinement of 	refinement of 	refinement of 	refinement of 
C20_app56	intellect, or taste, accompanied by 	intellect, or taste, accompanied by 	intellect, or taste, accompanied by 	intellect & taste,ac<lb n="c57-0031__main__20"/>companied with 	intellect, or taste, accompanied by 
C20_app57	a 	a 	a 	a 	a 
C20_app58	moderate fortune, 	moderate fortune, 	moderate fortune, 	competent fortune 	moderate fortune, 
C20_app59	could 	could 	could 	could 	could 
C20_app60	afford.<p eID="novel1_letter4_chapter13_div4_div14_p2"/><p sID="novel1_letter4_chapter13_div4_div14_p3"/>“The 	afford.<p eID="novel1_letter4_chapter13_div4_div14_p2"/><p sID="novel1_letter4_chapter13_div4_div14_p3"/>“The 	afford.<p eID="novel1_letter4_chapter14_div4_div14_p2"/><p sID="novel1_letter4_chapter14_div4_div14_p3"/>“The 	<lb n="c57-0031__main__21"/> afford.<milestone unit="tei:p"/><lb n="c57-0031__main__22"/> The 	afford.<p eID="novel1_letter4_chapter13_div4_div14_p2"/><p sID="novel1_letter4_chapter13_div4_div14_p3"/>“The 
C20_app61	father of Safie 	father of Safie 	father of Safie 	father of Safie 	father of Safie 
C20_app62	had 	had 	had 	<del rend="strikethrough" sID="c57-0031__main__d3e5125"/>was<del eID="c57-0031__main__d3e5125"/>had 	had 
C20_app63	been the cause of their 	been the cause of their 	been the cause of their 	been the cause of their 	been the cause of their 
C20_app64	ruin. 	ruin. 	ruin. 	<lb n="c57-0031__main__23"/><del rend="strikethrough" sID="c57-0031__main__d3e5136"/>fall<del eID="c57-0031__main__d3e5136"/>ruin; 	ruin. 
C20_app65	He was a 	He was a 	He was a 	He was a 	He was a 
C20_app66	Turkish merchant, 	Turkish merchant, 	Turkish merchant, 	<mdel>t</mdel>Turkish Merchant 	Turkish merchant, 
C20_app67	and had 	and had 	and had 	and had 	and had 
C20_app68				<lb n="c57-0031__main__24"/><del instant="true" rend="strikethrough" sID="c57-0031__main__d3e5154"/>li<del eID="c57-0031__main__d3e5154"/> 	
C20_app69	inhabited Paris for many 	inhabited Paris for many 	inhabited Paris for many 	inhabited Paris for many 	inhabited Paris for many 
C20_app70	years, when, for 	years, when, for 	years, when, for 	years. When his person <lb n="c57-0031__main__25"/> became <del rend="strikethrough" sID="c57-0031__main__d3e5162"/>for some<del eID="c57-0031__main__d3e5162"/><metamark function="insert">^</metamark>for 	years, when, for 
C20_app71	some reason which I could not 	some reason which I could not 	some reason which I could not 	some reason which I could not 	some reason which I could not 
C20_app72	learn, he became 	learn, he became 	learn, he became 	learn 	learn, he became 
C20_app73	obnoxious to the 	obnoxious to the 	obnoxious to the 	obnoxious to the 	obnoxious to the 
C20_app74	government. 	government. 	government. 	govern<lb n="c57-0031__main__26"/>ment– 	government. 
C20_app75	He was seized and cast into prison 	He was seized and cast into prison 	He was seized and cast into prison 	He was seized and cast into prison 	He was seized and cast into prison 
C20_app76				<lb n="c57-0031__main__27"/> 	
C20_app77	the very day that Safie arrived from Constantinople to join him. He was 	the very day that Safie arrived from Constantinople to join him. He was 	the very day that Safie arrived from Constantinople to join him. He was 	the very day that Safie arrived from Constan<lb n="c57-0031__main__28"/>tinople to join him. He was 	the very day that Safie arrived from Constantinople to join him. He was 
C20_app78	tried, 	tried, 	tried, 	tried 	tried, 
C20_app79	and condemned 	and condemned 	and condemned 	& condemned 	and condemned 
C20_app80				<lb n="c57-0031__main__29"/> 	
C20_app81	to death. The injustice of his sentence was very 	to death. The injustice of his sentence was very 	to death. The injustice of his sentence was very 	to death. The injustice of his sentence was very 	to death. The injustice of his sentence was very 
C20_app82	flagrant; 	flagrant; 	flagrant; 	<lb n="c57-0031__main__30"/> flagrant 	flagrant; 
C20_app83	all Paris 	all Paris 	all Paris 	All Paris 	all Paris 
C20_app84	was indignant; 	was indignant; 	was indignant; 	were indignant 	was indignant; 
C20_app85	and it 	and it 	and it 	& it 	and it 
C20_app86				<lb n="c57-0031__main__31"/> 	
C20_app87	was judged that his 	was judged that his 	was judged that his 	was judged that his 	was judged that his 
C20_app88	religion 	religion 	religion 	relig<del rend="strikethrough" sID="c57-0031__main__d3e5197"/>i<del eID="c57-0031__main__d3e5197"/>ion 	religion 
C20_app89	and 	and 	and 	and 	and 
C20_app90	wealth, rather 	wealth, rather 	wealth, rather 	wealth <lb n="c57-0031__main__32"/><del rend="strikethrough" sID="c57-0031__main__d3e5202"/>had been the causes of his condemnation rather<del eID="c57-0031__main__d3e5202"/><lb n="c57-0032__main__1"/><lb n="c57-0032__left_margin__1"/><del rend="smear" sID="c57-0032__left_margin__d3e5223"/>than<del eID="c57-0032__left_margin__d3e5223"/>rather 	wealth, rather 
C20_app91	than the 	than the 	than the 	than the 	than the 
C20_app92	<pb n="086" xml:id="F1818_v2_090"/>crime 	<pb n="18" xml:id="F1823_v2_291"/>crime 	crime 	crime 	<pb n="086" xml:id="F1818_v2_090"/>crime 
C20_app93	alleged 	alleged 	alleged 	alledged 	alleged 
C20_app94	against 	against 	against 	against 	against 
C20_app95	him, 	him, 	him, 	him <lb n="c57-0032__main__2"/><lb n="c57-0032__left_margin__1"/> 	him, 
C20_app96	had been the 	had been the 	had been the 	had been the 	had been the 
C20_app97				<lb n="c57-0032__left_margin__2"/> 	
C20_app98	cause of his 	cause of his 	cause of his 	cause of his 	cause of his 
C20_app99	condemnation.<p eID="novel1_letter4_chapter13_div4_div14_p3"/><p sID="novel1_letter4_chapter13_div4_div14_p4"/>“Felix had 	condemnation.<p eID="novel1_letter4_chapter13_div4_div14_p3"/><p sID="novel1_letter4_chapter13_div4_div14_p4"/>“Felix had 	condemnation.<p eID="novel1_letter4_chapter14_div4_div14_p3"/><p sID="novel1_letter4_chapter14_div4_div14_p4"/>“Felix had 	<lb n="c57-0032__left_margin__3"/> condemnation Felix was 	condemnation.<p eID="novel1_letter4_chapter13_div4_div14_p3"/><p sID="novel1_letter4_chapter13_div4_div14_p4"/>“Felix had 
C20_app100		accidentally 	accidentally 		
C20_app101	been 	been 	been 		been 
C20_app102	present at 	present at 	present at 	present at 	present at 
C20_app103	the 	the 	the 	his 	the 
C20_app104	trial; 	trial; 	trial; 	trial; 	trial; 
C20_app105				<del rend="strikethrough" sID="c57-0032__main__d3e5252"/>&<del eID="c57-0032__main__d3e5252"/> 	
C20_app106	his horror and 	his horror and 	his horror and 	his horror & 	his horror and 
C20_app107	indignation were uncontrollable, 	indignation were uncontrollable, 	indignation were uncontrollable, 	in <lb n="c57-0032__main__3"/> dignation <metamark function="insert">^</metamark>w<mdel>as</mdel>ere uncontrolable 	indignation were uncontrollable, 
C20_app108	when he heard the 	when he heard the 	when he heard the 	when he heard the 	when he heard the 
C20_app109				<lb n="c57-0032__main__4"/><del rend="strikethrough" sID="c57-0032__main__d3e5285"/>event.<del eID="c57-0032__main__d3e5285"/><mdel>of</mdel> 	
C20_app110	decision of the court. He 	decision of the court. He 	decision of the court. He 	decision of the court. He 	decision of the court. He 
C20_app111	made, 	made, 	made, 	made 	made, 
C20_app112	at that 	at that 	at that 	at that 	at that 
C20_app113	moment, 	moment, 	moment, 	moment 	moment, 
C20_app114	a solemn 	a solemn 	a solemn 	a solemn 	a solemn 
C20_app115				<lb n="c57-0032__main__5"/> 	
C20_app116	vow to deliver 	vow to deliver 	vow to deliver 	vow to deliver 	vow to deliver 
C20_app117	him, 	him, 	him, 	him 	him, 
C20_app118	and then looked around 	and then looked around 	and then looked around 	& then looked around 	and then looked around 
C20_app119				<lb n="c57-0032__main__6"/> 	
C20_app120	for the means. After many fruitless 	for the means. After many fruitless 	for the means. After many fruitless 	for the means. After many fruitless 	for the means. After many fruitless 
C20_app121				<lb n="c57-0032__main__7"/> 	
C20_app122	attempts to gain admittance to the 	attempts to gain admittance to the 	attempts to gain admittance to the 	attempts to gain admittance to the 	attempts to gain admittance to the 
C20_app123	prison, 	prison, 	prison, 	pri<lb n="c57-0032__main__8"/>son<del rend="strikethrough" sID="c57-0032__main__d3e5315"/>goal<del eID="c57-0032__main__d3e5315"/>prison 	prison, 
C20_app124	he found a strongly grated window 	he found a strongly grated window 	he found a strongly grated window 	he found a st<metamark function="insert">^</metamark>rongly grated window 	he found a strongly grated window 
C20_app125				<lb n="c57-0032__main__9"/> 	
C20_app126	in an unguarded part of the 	in an unguarded part of the 	in an unguarded part of the 	in an unguarded part of the 	in an unguarded part of the 
C20_app127	building, 	building, 	building, 	<del rend="strikethrough" sID="c57-0032__main__d3e5338"/>prison<del eID="c57-0032__main__d3e5338"/>building,<lb n="c57-0032__main__10"/> 	building, 
C20_app128	which 	which 	which 	which 	which 
C20_app129				<del instant="true" rend="strikethrough" sID="c57-0032__main__d3e5348"/>li<del eID="c57-0032__main__d3e5348"/><del instant="true" rend="strikethrough" sID="c57-0032__main__d3e5351"/>illuminated<del eID="c57-0032__main__d3e5351"/> 	
C20_app130	lighted the dungeon 	lighted the dungeon 	lighted the dungeon 	lighted the dungeon 	lighted the dungeon 
C20_app131				<lb n="c57-0032__main__11"/> 	
C20_app132	of the unfortunate 	of the unfortunate 	of the unfortunate 	of the unfortunate 	of the unfortunate 
C20_app133	Mahometan; who, 	Mahometan; who, 	Mahometan; who, 	Mahometan, who <lb n="c57-0032__main__12"/> 	Mahometan; who, 
C20_app134	loaded with 	loaded with 	loaded with 	loaded with 	loaded with 
C20_app135	chains, 	chains, 	chains, 	chains 	chains, 
C20_app136	waited in despair 	waited in despair 	waited in despair 	waited in despair 	waited in despair 
C20_app137				<lb n="c57-0032__main__13"/> 	
C20_app138	the execution of the barbarous sentence. Felix visited the grate at 	the execution of the barbarous sentence. Felix visited the grate at 	the execution of the barbarous sentence. Felix visited the grate at 	the execution of the barbarous sen<lb n="c57-0032__main__14"/>tence. Felix visited the grate at 	the execution of the barbarous sentence. Felix visited the grate at 
C20_app139	night, 	night, 	night, 	night <lb n="c57-0032__main__15"/><del rend="strikethrough" sID="c57-0032__main__d3e5369"/>h<del eID="c57-0032__main__d3e5369"/> 	night, 
C20_app140	and made known to the prisoner his 	and made known to the prisoner his 	and made known to the prisoner his 	and made known to the prisoner his 	and made known to the prisoner his 
C20_app141				<lb n="c57-0032__main__16"/> 	
C20_app142	intentions in his favour. The 	intentions in his favour. The 	intentions in his favour. The 	intentions in his favour. The 	intentions in his favour. The 
C20_app143	Turk, 	Turk, 	Turk, 	Turk <lb n="c57-0032__main__17"/> 	Turk, 
C20_app144	amazed and 	amazed and 	amazed and 	amazed and 	amazed and 
C20_app145	delighted, 	delighted, 	delighted, 	delighted 	delighted, 
C20_app146	endeavoured to 	endeavoured to 	endeavoured to 	endeavoured to 	endeavoured to 
C20_app147	kindle 	kindle 	kindle 	<del rend="strikethrough" sID="c57-0032__main__d3e5382"/>warm<del eID="c57-0032__main__d3e5382"/><lb n="c57-0032__left_margin__1"/>kindle<lb n="c57-0032__main__18"/> 	kindle 
C20_app148	the zeal of his 	the zeal of his 	the zeal of his 	the zeal of his 	the zeal of his 
C20_app149				<del rend="strikethrough" sID="c57-0032__main__d3e5398"/>promised<del eID="c57-0032__main__d3e5398"/> 	
C20_app150	deliverer by 	deliverer by 	deliverer by 	deliverer by 	deliverer by 
C20_app151				<lb n="c57-0032__main__19"/> 	
C20_app152	promises of reward and wealth. Felix rejected 	promises of reward and wealth. Felix rejected 	promises of reward and wealth. Felix rejected 	promises of reward & wealth. Felix rejected 	promises of reward and wealth. Felix rejected 
C20_app153				<lb n="c57-0032__main__20"/> 	
C20_app154	his offers with 	his offers with 	his offers with 	his offers with 	his offers with 
C20_app155	contempt; 	contempt; 	contempt; 	contempt 	contempt; 
C20_app156	yet 	yet 	yet 	Yet 	yet 
C20_app157	<pb n="087" xml:id="F1818_v2_091"/>when 	<pb n="19" xml:id="F1823_v2_292"/>when 	when 	when 	<pb n="087" xml:id="F1818_v2_091"/>when 
C20_app158	he 	he 	he 	he 	he 
C20_app159				<lb n="c57-0032__main__21"/> 	
C20_app160	saw the lovely 	saw the lovely 	saw the lovely 	saw the lovely 	saw the lovely 
C20_app161	Safie, 	Safie, 	Safie, 	Safie 	Safie, 
C20_app162	who was allowed 	who was allowed 	who was allowed 	who was allowed 	who was allowed 
C20_app163				<lb n="c57-0032__main__22"/> 	
C20_app164	to visit her 	to visit her 	to visit her 	to visit her 	to visit her 
C20_app165	father, 	father, 	father, 	father 	father, 
C20_app166	and 	and 	and 	& 	and 
C20_app167	who, 	who, 	who, 	who 	who, 
C20_app168	by her 	by her 	by her 	by her 	by her 
C20_app169	gestures, 	gestures, 	gestures, 	<del rend="strikethrough" sID="c57-0032__main__d3e5410"/>expressive<del eID="c57-0032__main__d3e5410"/><lb n="c57-0032__main__23"/> gestures 	gestures, 
C20_app170	expressed her lively gratitude, the 	expressed her lively gratitude, the 	expressed her lively gratitude, the 	expressed her lively gratitude, the 	expressed her lively gratitude, the 
C20_app171				<lb n="c57-0032__main__24"/> 	
C20_app172	youth could not help owning to his own 	youth could not help owning to his own 	youth could not help owning to his own 	youth could not help owning to his own 	youth could not help owning to his own 
C20_app173	mind, 	mind, 	mind, 	<lb n="c57-0032__main__25"/> mind 	mind, 
C20_app174	that the captive possessed a 	that the captive possessed a 	that the captive possessed a 	that the captive possessed a 	that the captive possessed a 
C20_app175				<lb n="c57-0032__main__26"/> 	
C20_app176	treasure which 	treasure which 	treasure which 	treasure which 	treasure which 
C20_app177				<metamark function="insert">^</metamark><del rend="strikethrough" sID="c57-0032__main__d3e5430"/>altho it had not en<del eID="c57-0032__main__d3e5430"/> 	
C20_app178	would fully reward his 	would fully reward his 	would fully reward his 	would fully reward his 	would fully reward his 
C20_app179				<lb n="c57-0032__main__27"/> 	
C20_app180	toil and 	toil and 	toil and 	toil & 	toil and 
C20_app181	hazard.<p eID="novel1_letter4_chapter13_div4_div14_p4"/><p sID="novel1_letter4_chapter13_div4_div14_p5"/>“The 	hazard.<p eID="novel1_letter4_chapter13_div4_div14_p4"/><p sID="novel1_letter4_chapter13_div4_div14_p5"/>“The 	hazard.<p eID="novel1_letter4_chapter14_div4_div14_p4"/><p sID="novel1_letter4_chapter14_div4_div14_p5"/>“The 	hazard.<milestone unit="tei:p"/><lb n="c57-0032__main__28"/> The 	hazard.<p eID="novel1_letter4_chapter13_div4_div14_p4"/><p sID="novel1_letter4_chapter13_div4_div14_p5"/>“The 
C20_app182	Turk quickly perceived the impression that his daughter had made on 	Turk quickly perceived the impression that his daughter had made on 	Turk quickly perceived the impression that his daughter had made on 	Turk quickly perceived the im<lb n="c57-0032__main__29"/>pression that his daughter had made on<lb n="c57-0033__main__1"/> 	Turk quickly perceived the impression that his daughter had made on 
C20_app183	the 	the 	the 		the 
C20_app184	heart of 	heart of 	heart of 	heart of 	heart of 
C20_app185	Felix, 	Felix, 	Felix, 	Felix <del rend="strikethrough" sID="c57-0033__main__d3e5460"/>and resolved to obtain<del eID="c57-0033__main__d3e5460"/>his <lb n="c57-0033__main__2"/> at any price the full zeal 	Felix, 
C20_app186	and 	and 	and 	and 	and 
C20_app187	endeavoured 	endeavoured 	endeavoured 	<del rend="strikethrough" sID="c57-0033__main__d3e5472"/>re<mdel/>solved<del eID="c57-0033__main__d3e5472"/><lb n="c57-0033__left_margin__1"/>endeavored <lb n="c57-0033__main__3"/> 	endeavoured 
C20_app188	to secure 	to secure 	to secure 	to secure 	to secure 
C20_app189				<del rend="strikethrough" sID="c57-0033__main__d3e5500"/>the<del eID="c57-0033__main__d3e5500"/><del rend="strikethrough" sID="c57-0033__main__d3e5503"/>interrest<del eID="c57-0033__main__d3e5503"/> 	
C20_app190	him 	him 	him 	him 	him 
C20_app191	more entirely in his interests 	more entirely in his interests 	more entirely in his interests 	<del rend="strikethrough" sID="c57-0033__main__d3e5508"/>at any pr<del eID="c57-0033__main__d3e5508"/><metamark function="insert">^</metamark>more entirely 	more entirely in his interests 
C20_app192	by 	by 	by 	by 	by 
C20_app193				<lb n="c57-0033__main__4"/> 	
C20_app194	the promise 	the promise 	the promise 	the promise 	the promise 
C20_app195	of 	of 	<pb n="106" xml:id="F1831_v_122"/>of 	of 	of 
C20_app196	her hand in 	her hand in 	her hand in 	her hand in 	her hand in 
C20_app197	marriage, so soon as he should be conveyed to a place of safety. 	marriage, so soon as he should be conveyed to a place of safety. 	marriage, so soon as he should be conveyed to a place of safety. 	marriage; <lb n="c57-0033__main__5"/> 	marriage, so soon as he should be conveyed to a place of safety. 
C20_app198	Felix was too delicate to accept 	Felix was too delicate to accept 	Felix was too delicate to accept 	Felix was too delicate to accept 	Felix was too delicate to accept 
C20_app199	this offer; 	this offer; 	this offer; 	<del rend="strikethrough" sID="c57-0033__main__d3e5528"/>offer<del eID="c57-0033__main__d3e5528"/>offer 	this offer; 
C20_app200	yet 	yet 	yet 	yet 	yet 
C20_app201				<lb n="c57-0033__main__6"/> 	
C20_app202	he looked forward to the probability of 	he looked forward to the probability of 	he looked forward to the probability of 	he looked forward to the probability of 	he looked forward to the probability of 
C20_app203		the 	the 	<lb n="c57-0033__main__7"/> 	
C20_app204	that 			that 	that 
C20_app205	event as 	event as 	event as 	event as 	event as 
C20_app206	to 	to 	to 		to 
C20_app207	that 	the 	the 	the 	that 
C20_app208	consummation 	consummation 	consummation 	consummation 	consummation 
C20_app209	of his happiness.<p eID="novel1_letter4_chapter13_div4_div14_p5"/><p sID="novel1_letter4_chapter13_div4_div14_p6"/>“During the ensuing days, while the preparations were going forward for the escape of the merchant, the zeal of Felix was warmed by several letters 	of his happiness.<p eID="novel1_letter4_chapter13_div4_div14_p5"/><p sID="novel1_letter4_chapter13_div4_div14_p6"/>“During the ensuing days, while the preparations were going forward for the escape of the merchant, the zeal of Felix was warmed by several letters 	of his happiness.<p eID="novel1_letter4_chapter14_div4_div14_p5"/><p sID="novel1_letter4_chapter14_div4_div14_p6"/>“During the ensuing days, while the preparations were going forward for the escape of the merchant, the zeal of Felix was warmed by several letters 		of his happiness.<p eID="novel1_letter4_chapter13_div4_div14_p5"/><p sID="novel1_letter4_chapter13_div4_div14_p6"/>“During the ensuing days, while the preparations were going forward for the escape of the merchant, the zeal of Felix was warmed by several letters 
C20_app210	<pb n="088" xml:id="F1818_v2_092"/>that 	<pb n="20" xml:id="F1823_v2_293"/>that 	that 		<pb n="088" xml:id="F1818_v2_092"/>that 
C20_app211	he received from this lovely girl, who found means to express her thoughts in the language of her lover by the aid of an old man, a servant of her 	he received from this lovely girl, who found means to express her thoughts in the language of her lover by the aid of an old man, a servant of her 	he received from this lovely girl, who found means to express her thoughts in the language of her lover by the aid of an old man, a servant of her 		he received from this lovely girl, who found means to express her thoughts in the language of her lover by the aid of an old man, a servant of her 
C20_app212	father’s, 	father, 	father, 		father’s, 
C20_app213	who understood French. She thanked him in the most ardent terms for his intended services towards her 	who understood French. She thanked him in the most ardent terms for his intended services towards her 	who understood French. She thanked him in the most ardent terms for his intended services towards her 		who understood French. She thanked him in the most ardent terms for his intended services towards her 
C20_app214	father; 	parent; 	parent; 		father; 
