App ID	#fMS	#f1818	#fThomas	#f1823	#f1831
C31_app19	strength, <del rend="strikethrough" sID="c57-0157__main__d3e30113"/>& power of action<del eID="c57-0157__main__d3e30113"/>& composure –	strength and composure;	strength and composure;	strength and composure;	strength and composure;
C31_app20	It	it	it	it	it
C31_app21	<lb n="c57-0157__main__5"/>			moulded	moulded
C31_app22	modelled	modelled	modelled		
C31_app23	my	my	my	my	my
C31_app24	feelings	feelings,	feelings,	feelings,	feelings,
C31_app25	& allowed me to be calculating	and allowed me to be calculating	and allowed me to be calculating	and allowed me to be calculating	and allowed me to be calculating
C31_app26	<lb n="c57-0157__main__6"/>				<pb n="181" xml:id="F1831_v_197"/>and
C31_app27	and	and	and	and	
C31_app28	calm <del rend="strikethrough" sID="c57-0157__main__d3e30130"/>when otherwise<del eID="c57-0157__main__d3e30130"/>at	calm, at	calm, at	calm, at	calm, at
C31_app29	periods when otherwise delirium or death	periods when otherwise delirium or death	periods when otherwise delirium or death	periods when otherwise delirium or death	periods when otherwise delirium or death
C31_app30	<lb n="c57-0157__main__7"/>				
C31_app31	would have been my	would have been my	would have been my	would have been my	would have been my
C31_app32	portion. My	portion.<p eID="novel1_letter4_chapter23_div4_div25_p1"/><p sID="novel1_letter4_chapter23_div4_div25_p2"/>My	portion.<p eID="novel1_letter4_chapter23_div4_div25_p1"/><p sID="novel1_letter4_chapter23_div4_div25_p2"/>My	portion.<p eID="novel1_letter4_chapter23_div4_div24_p1"/><p sID="novel1_letter4_chapter23_div4_div24_p2"/>My	portion.<p eID="novel1_letter4_chapter24_div4_div24_p1"/><p sID="novel1_letter4_chapter24_div4_div24_p2"/>My
C31_app33	first	first	first	first	first
C31_app34	resolut<mdel/>ion	resolution	resolution	resolution	resolution
C31_app35	was	was	was	was	was
C31_app36	<lb n="c57-0157__main__8"/>				
C31_app37	to quit Geneva for	to quit Geneva for	to quit Geneva for	to quit Geneva for	to quit Geneva for
C31_app38	ever.–	ever;	ever;	ever;	ever;
C31_app39	My	my	my	my	my
C31_app40	country which	country, which,	country, which,	country, which,	country, which,
C31_app41	when	when	when	when	when
C31_app42	<lb n="c57-0157__main__9"/>				
C31_app43	I was happy &	I was happy and	I was happy and	I was happy and	I was happy and
C31_app44	beloved	beloved,	beloved,	beloved,	beloved,
C31_app45	was dear	was dear	was dear	was dear	was dear
C31_app46	me <metamark function="insert">^</metamark>now	to me, now,	to me, now,	to me, now,	to me, now,
C31_app47	in my	in my	in my	in my	in my
C31_app48	adversity	adversity,	adversity,	adversity,	adversity,
C31_app49	became	became	became	became	became
C31_app50	hateful <lb n="c57-0157__main__10"/>	hateful.	hateful.	hateful.	hateful.
C31_app51	I provided myself with	I provided myself with	I provided myself with	I provided myself with	I provided myself with
C31_app52	a	<pb n="135" xml:id="F1818_v3_139"/>a	<pb n="135" xml:id="F1818_v3_139"/>a	<pb n="223" xml:id="F1823_v2_496"/>a	a
C31_app53	small				
C31_app54	sum of	sum of	sum of	sum of	sum of
C31_app55	money <lb n="c57-0157__main__11"/><lb n="c57-0157__left_margin__1"/>	money,	money,	money,	money,
C31_app56	together	together	together	together	together
C31_app57	<lb n="c57-0157__left_margin__2"/>				
C31_app58	with a few jewels	with a few jewels	with a few jewels	with a few jewels	with a few jewels
C31_app59	<del rend="strikethrough" sID="c57-0157__main__d3e30188"/>that<del eID="c57-0157__main__d3e30188"/>which	which	which	which	which
C31_app60	had belonged to my	had belonged to my	had belonged to my	had belonged to my	had belonged to my
C31_app61	mother <lb n="c57-0157__main__12"/>&<del rend="strikethrough" sID="c57-0157__main__d3e30197"/>left it.<del eID="c57-0157__main__d3e30197"/> departed<milestone unit="tei:p"/><lb n="c57-0157__main__13"/>	mother,	mother,	mother,	mother,
C31_app62	And	and	and	and	and
C31_app63		departed.<p eID="novel1_letter4_chapter23_div4_div25_p2"/><p sID="novel1_letter4_chapter23_div4_div25_p3"/>And	departed.<p eID="novel1_letter4_chapter23_div4_div25_p2"/><p sID="novel1_letter4_chapter23_div4_div25_p3"/>And	departed.<p eID="novel1_letter4_chapter23_div4_div24_p2"/><p sID="novel1_letter4_chapter23_div4_div24_p3"/>And	departed.<p eID="novel1_letter4_chapter24_div4_div24_p2"/><p sID="novel1_letter4_chapter24_div4_div24_p3"/>And
C31_app64	now my wanderings	now my wanderings	now my wanderings	now my wanderings	now my wanderings
C31_app65	began	began,	began,	began,	began,
C31_app66	which are to	which are to	which are to	which are to	which are to
C31_app67	<lb n="c57-0157__main__14"/>				
C31_app68	cease but with	cease but with	cease but with	cease but with	cease but with
C31_app69	life –	life.	life.	life.	life.
C31_app70	I have traversed a vast	I have traversed a vast	I have traversed a vast	I have traversed a vast	I have traversed a vast
C31_app71	<lb n="c57-0157__main__15"/><del rend="strikethrough" sID="c57-0157__main__d3e30211"/>extent<del eID="c57-0157__main__d3e30211"/>portion	portion	portion	portion	portion
C31_app72	of	of	of	of	of
C31_app73	<del rend="strikethrough" sID="c57-0157__main__d3e30220"/>country<del eID="c57-0157__main__d3e30220"/>the earth	the earth,	the earth,	the earth,	the earth,
C31_app74	and have endured all the hardships	and have endured all the hardships	and have endured all the hardships	and have endured all the hardships	and have endured all the hardships
C31_app75	<lb n="c57-0157__main__16"/><del rend="strikethrough" sID="c57-0157__main__d3e30235"/>that<del eID="c57-0157__main__d3e30235"/>which travellers	which travellers,	which travellers,	which travellers,	which travellers,
C31_app76	in	in	in	in	in
C31_app77	desarts	deserts	deserts	deserts	deserts
C31_app78	& barbarous	and barbarous	and barbarous	and barbarous	and barbarous
C31_app79	countries <lb n="c57-0157__main__17"/>	countries,	countries,	countries,	countries,
C31_app80	are wont to	are wont to	are wont to	are wont to	are wont to
C31_app81	meet –	meet.	meet.	meet.	meet.
C31_app82	How I <metamark function="insert">^</metamark>have lived I hardly	How I have lived I hardly	How I have lived I hardly	How I have lived I hardly	How I have lived I hardly
C31_app83	know <lb n="c57-0157__main__18"/><del rend="smear" sID="c57-0157__main__d3e30258"/>for<del eID="c57-0157__main__d3e30258"/>	know;	know;	know;	know;
C31_app84	many times	many times	many times	many times	many times
C31_app85	<del rend="strikethrough" sID="c57-0157__main__d3e30263"/>did<del eID="c57-0157__main__d3e30263"/>have	have	have	have	have
C31_app86	I	I	I	I	I
C31_app87	<del rend="strikethrough" sID="c57-0157__main__d3e30273"/>lie<del eID="c57-0157__main__d3e30273"/><del rend="strikethrough" sID="c57-0157__main__d3e30278"/>stretch<del eID="c57-0157__main__d3e30278"/>				
C31_app88	stretched my failing limbs	stretched my failing limbs	stretched my failing limbs	stretched my failing limbs	stretched my failing limbs
C31_app89	on	upon	upon	upon	upon
C31_app90	the sandy	the sandy	the sandy	the sandy	the sandy
C31_app91	plain <lb n="c57-0157__main__19"/> exhausted & far from succour,	plain,	plain,	plain,	plain,
C31_app92	& prayed for	and prayed for	and prayed for	and prayed for	and prayed for
C31_app93	<lb n="c57-0157__main__20"/> death –	death.	death.	death.	death.
C31_app94	But revenge kept me	But revenge kept me	But revenge kept me	But revenge kept me	But revenge kept me
C31_app95	alive –	alive;	alive;	alive;	alive;
C31_app96	I dared	I dared	I dared	I dared	I dared
C31_app97	<lb n="c57-0157__main__21"/>				
C31_app98	not	not	not	not	not
C31_app99	die	die,	die,	die,	die,
C31_app100	& leave my adversary in	and leave my adversary in	and leave my adversary in	and leave my adversary in	and leave my adversary in
C31_app101	being.—<milestone unit="tei:p"/><lb n="c57-0157__main__22"/> When	being.<p eID="novel1_letter4_chapter23_div4_div25_p3"/><p sID="novel1_letter4_chapter23_div4_div25_p4"/>When	being.<p eID="novel1_letter4_chapter23_div4_div25_p3"/><p sID="novel1_letter4_chapter23_div4_div25_p4"/>When	being.<p eID="novel1_letter4_chapter23_div4_div24_p3"/><p sID="novel1_letter4_chapter23_div4_div24_p4"/>When	being.<p eID="novel1_letter4_chapter24_div4_div24_p3"/><p sID="novel1_letter4_chapter24_div4_div24_p4"/>When
C31_app102	I quitted	I quitted	I quitted	I quitted	I quitted
C31_app103	Geneva	Geneva,	Geneva,	Geneva,	Geneva,
C31_app104	my first	my first	my first	my first	my first
C31_app105	<del rend="strikethrough" sID="c57-0157__main__d3e30297"/>a<del eID="c57-0157__main__d3e30297"/>				
C31_app106	labour	labour	labour	labour	labour
C31_app107	<lb n="c57-0157__main__23"/>				
C31_app108	was to gain some <metamark function="insert">^</metamark>clue by which I might trace	was to gain some clue by which I might trace	was to gain some clue by which I might trace	was to gain some clue by which I might trace	was to gain some clue by which I might trace
C31_app109	<lb n="c57-0157__main__24"/><del rend="strikethrough" sID="c57-0157__main__d3e30321"/>his<del eID="c57-0157__main__d3e30321"/>the	the	the	the	the
C31_app110	steps <metamark function="insert">^</metamark>of my fiendish enemy. But my plan was	steps of my fiendish enemy. But my plan was	steps of my fiendish enemy. But my plan was	steps of my fiendish enemy. But my plan was	steps of my fiendish enemy. But my plan was
C31_app111	unsettled	unsettled;	unsettled;	unsettled;	unsettled;
C31_app112	and I	and I	and I	and I	and I
C31_app113	<lb n="c57-0157__main__25"/>				
C31_app114	wandered many hours	wandered many hours	wandered many hours	wandered many hours	wandered many hours
C31_app115	around	around	around	round	round
C31_app116	the confines	the confines	the confines	the confines	the confines
C31_app117	<lb n="c57-0157__main__26"/>				
C31_app118	of	of	of	of	of
C31_app119	<del rend="strikethrough" sID="c57-0157__main__d3e30347"/>Geneva<del eID="c57-0157__main__d3e30347"/>the town	the town,	the town,	the town,	the town,
C31_app120	uncertain what path	uncertain what path	uncertain what path	uncertain what path	uncertain what path
C31_app121	<mdel>to</mdel>I	I	I	I	I
C31_app122	should	should	should	should	should
C31_app123	pursue <lb n="c57-0157__main__27"/>	pursue.	pursue.	pursue.	pursue.
C31_app124	As night	As night	As night	As night	As night
C31_app125	approached	<pb n="136" xml:id="F1818_v3_140"/>approached,	<pb n="136" xml:id="F1818_v3_140"/>approached,	<pb n="224" xml:id="F1823_v2_497"/>approached,	approached,
C31_app126	I found myself at the	I found myself at the	I found myself at the	I found myself at the	I found myself at the
C31_app127	<lb n="c57-0157__main__28"/>				
C31_app128	entrance of the	entrance of the	entrance of the	entrance of the	entrance of the
C31_app129	ceme<mdel>r</mdel>tary,	cemetery	cemetery	cemetery	cemetery
C31_app130	where William,	where William,	where William,	where William,	where William,
C31_app131	Eliza<lb n="c57-0157__main__29"/>beth	Elizabeth,	Elizabeth,	Elizabeth,	Elizabeth,
C31_app132	and my	and my	and my	and my	and my
C31_app133	father	father,	father,	father,	father
C31_app134	reposed –	reposed.	reposed.	reposed.	reposed.
C31_app135	I entered	I entered	I entered	I entered	I entered
C31_app136	it	it,	it,	it,	it,
C31_app137	&<lb n="c57-0157__main__30"/> approached the	and approached the	and approached the	and approached the	and approached the
C31_app138	<del instant="true" rend="strikethrough" sID="c57-0157__main__d3e30389"/>toom<del eID="c57-0157__main__d3e30389"/>				
C31_app139	tomb which marked their	tomb which marked their	tomb which marked their	tomb which marked their	tomb which marked their
C31_app140	<lb n="c57-0157__main__31"/>				
C31_app141	graves. Every thing was	graves. Every thing was	graves. Every thing was	graves. Every thing was	graves. Every thing was
C31_app142	silent	silent,	silent,	silent,	silent,
C31_app143	except the	except the	except the	except the	except the
C31_app144	<lb n="c57-0157__main__32"/>				
C31_app145	leaves of the	leaves of the	leaves of the	leaves of the	leaves of the
C31_app146	trees	trees,	trees,	trees,	trees,
C31_app147	which were	which were	which were	which were	which were
C31_app148	gentl<mdel>e</mdel>y<del rend="strikethrough" sID="c57-0157__main__d3e30410"/>rustled<del eID="c57-0157__main__d3e30410"/>agitated	gently agitated	gently agitated	gently agitated	gently agitated
C31_app149	by the	by the	by the	by the	by the
C31_app150	<lb n="c57-0157__main__33"/> breeze —	wind;	wind;	wind;	wind;
C31_app151	The night was nearly	the night was nearly	the night was nearly	the night was nearly	the night was nearly
C31_app152	dark	dark;	dark;	dark;	dark;
C31_app153	and the	and the	and the	and the	and the
C31_app154	<lb n="c57-0157__main__34"/>				
C31_app155	scene would have been	scene would have been	scene would have been	scene would have been	scene would have been
C31_app156	<milestone spanTo="#c57-0157.09" unit="tei:seg" xml:id="c57-0157.10"/>even	solemn and affecting even	solemn and affecting even	solemn and affecting even	solemn and affecting even
C31_app157	to an unin<lb n="c57-0157__main__35"/>terested	to an uninterested	to an uninterested	to an uninterested	to an uninterested
C31_app158	observer<milestone spanTo="#c57-0157.07" unit="tei:seg" xml:id="c57-0157.08"/>affecting and solem<mdel>m</mdel>n–the <lb n="c57-0157__main__36"/>	observer. The	observer. The	observer. The	observer. The
C31_app159	spirits of the	spirits of the	spirits of the	spirits of the	spirits of the
C31_app160	<mdel>d</mdel>departed	departed	departed	departed	departed
C31_app161	seemed to flit	seemed to flit	seemed to flit	seemed to flit	seemed to flit
C31_app162	around	around,	around,	around,	around,
C31_app163	and <metamark function="insert">^</metamark>to cast a	and to cast a	and to cast a	and to cast a	and to cast a
C31_app164	<lb n="c57-0157__main__37"/><del rend="strikethrough" sID="c57-0157__main__d3e30474"/>gentle<del eID="c57-0157__main__d3e30474"/><del rend="strikethrough" sID="c57-0157__main__d3e30477"/>hallow<del eID="c57-0157__main__d3e30477"/><lb n="c57-0157__left_margin__1"/> shadow <lb n="c57-0157__left_margin__2"/>	shadow,	shadow,	shadow,	shadow,
C31_app165	which	which	which	which	which
C31_app166	<lb n="c57-0157__left_margin__3"/>				
C31_app167	was felt but	was felt but	was felt but	was felt but	was felt but
C31_app168	seen	seen	seen	not seen,	not seen,
C31_app169	notaround	not,	not,		
C31_app170		around	around	around	around
C31_app171	the head of the	the head of the	the head of the	the head of the	the head of the
C31_app172	mourner.<del rend="strikethrough" sID="c57-0157__main__d3e30502"/>But<del eID="c57-0157__main__d3e30502"/><lb n="c57-0158__main__1"/> the	mourner.<p eID="novel1_letter4_chapter23_div4_div25_p4"/><p sID="novel1_letter4_chapter23_div4_div25_p5"/>The	mourner.<p eID="novel1_letter4_chapter23_div4_div25_p4"/><p sID="novel1_letter4_chapter23_div4_div25_p5"/>The	mourner.<p eID="novel1_letter4_chapter23_div4_div24_p4"/><p sID="novel1_letter4_chapter23_div4_div24_p5"/>The	mourner.<p eID="novel1_letter4_chapter24_div4_div24_p4"/><p sID="novel1_letter4_chapter24_div4_div24_p5"/>The
C31_app173	deep grief	deep grief	deep grief	deep grief	deep grief
C31_app174	<del rend="strikethrough" sID="c57-0158__main__d3e30517"/>that I at first<del eID="c57-0158__main__d3e30517"/><lb n="c57-0158__left_margin__1"/>				
C31_app175	which this	which this	which this	which this	which this
C31_app176	<lb n="c57-0158__left_margin__2"/>				
C31_app177	scene had	scene had	scene had	scene had	scene had
C31_app178	<lb n="c57-0158__left_margin__3"/>				
C31_app179	at first	at first	at first	at first	at first
C31_app180	<lb n="c57-0158__left_margin__4"/>				
C31_app181	excited	excited	excited	excited	excited
C31_app182	felt				
C31_app183	quickly gave	quickly gave	quickly gave	quickly gave	quickly gave
C31_app184	<lb n="c57-0158__main__2"/>				
C31_app185	way to rage &	way to rage and	way to rage and	way to rage and	way to rage and
C31_app186	despair –	despair.	despair.	despair.	despair.
C31_app187	They were	They were	They were	They were	They were
C31_app188	dead	dead,	dead,	dead,	dead,
C31_app189	and I	and I	and I	and I	and I
C31_app190	lived –	lived;	lived;	lived;	lived;
C31_app191	Their	their	their	their	their
C31_app192	<lb n="c57-0158__main__3"/>				
C31_app193	murderer also	murderer also	murderer also	murderer also	murderer also
C31_app194	lived	lived,	lived,	lived,	lived,
C31_app195	& to destroy him I must drag	and to destroy him I must drag	and to destroy him I must drag	and to destroy him I must drag	and to destroy him I must drag
C31_app196	<lb n="c57-0158__main__4"/>				
C31_app197	out my	out my	out my	out my	out my
C31_app198	<del rend="strikethrough" sID="c57-0158__main__d3e30546"/>we<del eID="c57-0158__main__d3e30546"/>				
C31_app199	weary existence. I knelt on the	weary existence. I knelt on the	weary existence. I knelt on the	weary existence. I knelt on the	weary existence. I knelt on the
C31_app200	earth <lb n="c57-0158__main__5"/>	grass, and kissed the earth,	grass, and kissed the earth,	grass, and kissed the earth,	grass, and kissed the earth,
C31_app201	and with	and with	and with	and with	and with
C31_app202	<del rend="strikethrough" sID="c57-0158__main__d3e30551"/>a<del eID="c57-0158__main__d3e30551"/> quirvering	quiver<pb n="137" xml:id="F1818_v3_141"/>ing	quiver<pb n="137" xml:id="F1818_v3_141"/>ing	quiver<pb n="225" xml:id="F1823_v2_498"/>ing	quivering
C31_app203	lips	lips	lips	lips	lips
C31_app204	exclaimed – By	exclaimed, “By	exclaimed, “By	exclaimed, “By	exclaimed, “By
C31_app205	the	the	the	the	the
C31_app206	<lb n="c57-0158__main__6"/>				
C31_app207	Sacred earth <metamark function="insert">^</metamark>on which I	sacred earth on which I	sacred earth on which I	sacred earth on which I	sacred earth on which I
C31_app208	kneel <del rend="strikethrough" sID="c57-0158__main__d3e30572"/>on<del eID="c57-0158__main__d3e30572"/>,	kneel,	kneel,	kneel,	kneel,
C31_app209	by the shades	by the shades	by the shades	by the shades	by the shades
C31_app210	<metamark function="insert">^</metamark>that<mdel>I</mdel>	that	that	that	that
C31_app211	wander	wander	wander	wander	wander
C31_app212	<lb n="c57-0158__main__7"/>				
C31_app213	near	near	near	near	near
C31_app214	me.	me,	me,	me,	me,
C31_app215	By the deep & eternal grief that	by the deep and eternal grief that	by the deep and eternal grief that	by the deep and eternal grief that	by the deep and eternal grief that
C31_app216	<lb n="c57-0158__main__8"/>				
C31_app217	I	I	I	I	I
C31_app218	feel	feel,	feel,	feel,	feel,
C31_app219	I	I	I	I	I
C31_app220	swear —	swear;	swear;	swear;	swear;
C31_app221	And by	and by	and by	and by	and by
C31_app222	thee oh night	thee, O Night,	thee, O Night,	thee, O Night,	thee, O Night,
C31_app223	and	and	and	and	and
C31_app224	by	by	by		
C31_app225	<lb n="c57-0158__main__9"/>				
C31_app226	the spirits that preside over	the spirits that preside over	the spirits that preside over	the spirits that preside over	the spirits that preside over
C31_app227	thee	thee,	thee,	thee,	thee,
C31_app228	I swear	I swear	I swear		
C31_app229	<lb n="c57-0158__main__10"/>				
C31_app230	to pursue the	to pursue the	to pursue the	to pursue the	to pursue the
C31_app231	dæmon	dæmon,	dæmon,	dæmon,	dæmon,
C31_app232	who caused this	who caused this	who caused this	who caused this	who caused this
C31_app233	misery <lb n="c57-0158__main__11"/> untill	misery, until	misery, until	misery, until	misery, until
C31_app234	he or I shall	he or I shall	he or I shall	he or I shall	he or I shall
C31_app235	<del rend="strikethrough" sID="c57-0158__main__d3e30603"/>fall<del eID="c57-0158__main__d3e30603"/>perish	perish	perish	perish	perish
C31_app236	in	in	in	in	in
C31_app237	a				
C31_app238	mortal	mortal	mortal	mortal	mortal
C31_app239	<lb n="c57-0158__main__12"/> conflict –	conflict.	conflict.	conflict.	conflict.
C31_app240	For this purpose I will preserve	For this purpose I will preserve	For this purpose I will preserve	For this purpose I will preserve	For this purpose I will preserve
C31_app241	<lb n="c57-0158__main__13"/>				
C31_app242	my	my	my	my	my
C31_app243	life —	life:	life:	life:	life:
C31_app244	To execute this <metamark function="insert">^</metamark>dear	to execute this dear	to execute this dear	to execute this dear	to execute this dear
C31_app245	revenge	revenge,	revenge,	revenge,	<pb n="182" xml:id="F1831_v_198"/>revenge,
C31_app246	will I again	will I again	will I again	will I again	will I again
C31_app247	<lb n="c57-0158__main__14"/><mdel>s</mdel>behold	behold	behold	behold	behold
C31_app248	the	the	the	the	the
C31_app249	sun &<metamark function="insert">^</metamark>tread	sun, and tread	sun, and tread	sun, and tread	sun, and tread
C31_app250	the green herbage of	the green herbage of	the green herbage of	the green herbage of	the green herbage of
C31_app251	earth <lb n="c57-0158__main__15"/>	earth,	earth,	earth,	earth,
C31_app252	which otherwise should vanish from my	which otherwise should vanish from my	which otherwise should vanish from my	which otherwise should vanish from my	which otherwise should vanish from my
C31_app253	<lb n="c57-0158__main__16"/>				
C31_app254	eyes for	eyes for	eyes for	eyes for	eyes for
C31_app255	ever –	ever.	ever.	ever.	ever.
C31_app256	And I call on	And I call on	And I call on	And I call on	And I call on
C31_app257	you	you,	you,	you,	you,
C31_app258	spirits of	spirits of	spirits of	spirits of	spirits of
C31_app259	<lb n="c57-0158__main__17"/>				
C31_app260	the	the	the	the	the
C31_app261	dead	dead;	dead;	dead;	dead;
C31_app262	&	and	and	and	and
C31_app263	you	on you,	on you,	on you,	on you,
C31_app264	wandering ministers of	wandering ministers of	wandering ministers of	wandering ministers of	wandering ministers of
C31_app265	ven<lb n="c57-0158__main__18"/>geance	vengeance,	vengeance,	vengeance,	vengeance,
C31_app266	to aid	to aid	to aid	to aid	to aid
C31_app267	me				
C31_app268	& conduct me in my	and conduct me in my	and conduct me in my	and conduct me in my	and conduct me in my
C31_app269	<lb n="c57-0158__main__19"/>				
C31_app270	work. Let the cursed & hellish monster	work. Let the cursed and hellish monster	work. Let the cursed and hellish monster	work. Let the cursed and hellish monster	work. Let the cursed and hellish monster
C31_app271	<lb n="c57-0158__main__20"/>				
C31_app272	drink deep of	drink deep of	drink deep of	drink deep of	drink deep of
C31_app273	agony – <del rend="strikethrough" sID="c57-0158__main__d3e30667"/>And his heart<del eID="c57-0158__main__d3e30667"/>	agony;	agony;	agony;	agony;
C31_app274	Let	let	let	let	let
C31_app275	<lb n="c57-0158__main__21"/>				
C31_app276	him feel the despair that now torments	him feel the despair that now torments	him feel the despair that now torments	him feel the despair that now torments	him feel the despair that now torments
C31_app277	<lb n="c57-0158__main__22"/> me.<milestone unit="tei:p"/><lb n="c57-0158__main__23"/> I	me.”<p eID="novel1_letter4_chapter23_div4_div25_p5"/><p sID="novel1_letter4_chapter23_div4_div25_p6"/>I	me.”<p eID="novel1_letter4_chapter23_div4_div25_p5"/><p sID="novel1_letter4_chapter23_div4_div25_p6"/>I	me.”<p eID="novel1_letter4_chapter23_div4_div24_p5"/><p sID="novel1_letter4_chapter23_div4_div24_p6"/>I	me.”<p eID="novel1_letter4_chapter24_div4_div24_p5"/><p sID="novel1_letter4_chapter24_div4_div24_p6"/>I
C31_app278	had begun my	had begun my	had begun my	had begun my	had begun my
C31_app279	adjuration	adjuration	adjuration	adjuration	abjuration
C31_app280	with	with	with	with	with
C31_app281	<lb n="c57-0158__main__24"/> solemnity	solemnity,	solemnity,	solemnity,	solemnity,
C31_app282	& an awe	and an awe	and an awe	and an awe	and an awe
C31_app283	that	which	which	which	which
C31_app284	almost	almost	almost	almost	almost
C31_app285	assured	<pb n="138" xml:id="F1818_v3_142"/>assured	<pb n="138" xml:id="F1818_v3_142"/>assured	<pb n="226" xml:id="F1823_v2_499"/>assured	assured
C31_app286	<lb n="c57-0158__main__25"/>				
C31_app287	me that the shades of my murdered friends	me that the shades of my murdered friends	me that the shades of my murdered friends	me that the shades of my murdered friends	me that the shades of my murdered friends
C31_app288	<lb n="c57-0158__main__26"/>				
C31_app289	heard & approved my	heard and approved my	heard and approved my	heard and approved my	heard and approved my
C31_app290	<del rend="strikethrough" sID="c57-0158__main__d3e30688"/>oath<del eID="c57-0158__main__d3e30688"/>devotion –	devotion;	devotion;	devotion;	devotion;
C31_app291	But the	but the	but the	but the	but the
C31_app292	<lb n="c57-0158__main__27"/>	furies	furies	furies	furies
C31_app293	possessed me as I	possessed me as I	possessed me as I	possessed me as I	possessed me as I
C31_app294	concluded it &<del rend="strikethrough" sID="c57-0158__main__d3e30708"/>I was<del eID="c57-0158__main__d3e30708"/><metamark function="insert">^</metamark>rage	concluded, and rage	concluded, and rage	concluded, and rage	concluded, and rage
C31_app295	choaked	choaked	choaked	choaked	choked
C31_app296	<lb n="c57-0158__main__28"/>				
C31_app297	my	my	my	my	my
C31_app298	utterance. I	utterance.<p eID="novel1_letter4_chapter23_div4_div25_p6"/><p sID="novel1_letter4_chapter23_div4_div25_p7"/>I	utterance.<p eID="novel1_letter4_chapter23_div4_div25_p6"/><p sID="novel1_letter4_chapter23_div4_div25_p7"/>I	utterance.<p eID="novel1_letter4_chapter23_div4_div24_p6"/><p sID="novel1_letter4_chapter23_div4_div24_p7"/>I	utterance.<p eID="novel1_letter4_chapter24_div4_div24_p6"/><p sID="novel1_letter4_chapter24_div4_div24_p7"/>I
C31_app299	was answered through the	was answered through the	was answered through the	was answered through the	was answered through the
