App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C02_app11	ever visible; 	ever visible; 	ever visible; 		more than half the year; 
C02_app12	its broad disk just skirting the horizon, and diffusing a perpetual splendour. There—for with your leave, my sister, I will put some trust in preceding navigators—there snow and frost are banished; and, sailing over a calm sea, we may be wafted to a land surpassing in wonders 	its broad disk just skirting the horizon, and diffusing a perpetual splendour. There—for with your leave, my sister, I will put some trust in preceding navigators—there snow and frost are banished; and, sailing over a calm sea, we may be wafted to a land surpassing in wonders 	its broad disk just skirting the horizon, and diffusing a perpetual splendour. There—for with your leave, my sister, I will put some trust in preceding navigators—there snow and frost are banished; and, sailing over a calm sea, we may be wafted to a land surpassing in wonders 		its broad disk just skirting the horizon, and diffusing a perpetual splendour. There—for with your leave, my sister, I will put some trust in preceding navigators—there snow and frost are banished; and, sailing over a calm sea, we may be wafted to a land surpassing in wonders 
C02_app13	<pb n="003" xml:id="F1818_v1_015"/>and 	and 	and 		<pb n="003" xml:id="F1818_v1_015"/>and 
C02_app14	in 	<pb n="3" xml:id="F1823_v1_022"/>in 	in 		in 
C02_app15	beauty every region hitherto discovered on the habitable globe. Its productions and features may be without 	beauty every region hitherto discovered on the habitable globe. Its productions and features may be without 	beauty every region hitherto discovered on the habitable globe. Its productions and features may be without 		beauty every region hitherto discovered on the habitable globe. Its productions and features may be without 
C02_app16	example, 	example, 	ex<pb n="4" xml:id="F1831_v_020"/>ample, 		example, 
C02_app17	as the 	as the 	as the 		as the 
C02_app18	phænomena 	phenomena 	phenomena 		phænomena 
C02_app19	of the heavenly bodies undoubtedly are in those undiscovered solitudes. What may not be expected in a country 	of the heavenly bodies undoubtedly are in those undiscovered solitudes. What may not be expected in a country 	of the heavenly bodies undoubtedly are in those undiscovered solitudes. What may not be expected in a country 		of the heavenly bodies undoubtedly are in those undiscovered solitudes. What may not be expected in a country 
C02_app20					<del sID="novel1_letter1_div1_p3_del2"/>of eternal light?<del eID="novel1_letter1_div1_p3_del2"/>ruled by different laws and in which numerous circumstances enforce a belief that the aspect of nature differs essentially from anything 
C02_app21	of 	of 	of 		of 
C02_app22	eternal light? 	eternal light? 	eternal light? 		which we have any experience. 
C02_app23	I may there discover the wondrous power which attracts the needle; and may regulate a thousand celestial observations, that require only this voyage to render their seeming eccentricities consistent for ever. I shall satiate my ardent curiosity with the sight of a part of the world never before visited, and may tread a land never before imprinted by the foot of man. These are my enticements, and they are sufficient to conquer all fear of danger or death, and to induce me to commence this laborious voyage with the joy a child feels when he 	I may there discover the wondrous power which attracts the needle; and may regulate a thousand celestial observations, that require only this voyage to render their seeming eccentricities consistent for ever. I shall satiate my ardent curiosity with the sight of a part of the world never before visited, and may tread a land never before imprinted by the foot of man. These are my enticements, and they are sufficient to conquer all fear of danger or death, and to induce me to commence this laborious voyage with the joy a child feels when he 	I may there discover the wondrous power which attracts the needle; and may regulate a thousand celestial observations, that require only this voyage to render their seeming eccentricities consistent for ever. I shall satiate my ardent curiosity with the sight of a part of the world never before visited, and may tread a land never before imprinted by the foot of man. These are my enticements, and they are sufficient to conquer all fear of danger or death, and to induce me to commence this laborious voyage with the joy a child feels when he 		I may there discover the wondrous power which attracts the needle; and may regulate a thousand celestial observations, that require only this voyage to render their seeming eccentricities consistent for ever. I shall satiate my ardent curiosity with the sight of a part of the world never before visited, and may tread a land never before imprinted by the foot of man. These are my enticements, and they are sufficient to conquer all fear of danger or death, and to induce me to commence this laborious voyage with the joy a child feels when he 
C02_app24	embarks 	<pb n="4" xml:id="F1823_v1_023"/>embarks 	embarks 		embarks 
C02_app25	<pb n="004" xml:id="F1818_v1_016"/>in 	in 	in 		<pb n="004" xml:id="F1818_v1_016"/>in 
C02_app26	a little boat, with his holiday mates, on an expedition of discovery up his native river. But, supposing all these conjectures to be false, you cannot contest the inestimable benefit which I shall confer on all mankind to the last generation, by discovering a passage near the pole to those countries, to reach which at present so many months are requisite; or by ascertaining the secret of the magnet, which, if at all possible, can only be effected by an undertaking such as mine.<p eID="novel1_letter1_div1_p3"/><p sID="novel1_letter1_div1_p4"/>These reflections have dispelled the agitation with which I began my letter, and I feel my heart glow with an enthusiasm which elevates me to heaven; for nothing contributes so much to 	a little boat, with his holiday mates, on an expedition of discovery up his native river. But, supposing all these conjectures to be false, you cannot contest the inestimable benefit which I shall confer on all mankind to the last generation, by discovering a passage near the pole to those countries, to reach which at present so many months are requisite; or by ascertaining the secret of the magnet, which, if at all possible, can only be effected by an undertaking such as mine.<p eID="novel1_letter1_div1_p3"/><p sID="novel1_letter1_div1_p4"/>These reflections have dispelled the agitation with which I began my letter, and I feel my heart glow with an enthusiasm which elevates me to heaven; for nothing contributes so much to 	a little boat, with his holiday mates, on an expedition of discovery up his native river. But, supposing all these conjectures to be false, you cannot contest the inestimable benefit which I shall confer on all mankind to the last generation, by discovering a passage near the pole to those countries, to reach which at present so many months are requisite; or by ascertaining the secret of the magnet, which, if at all possible, can only be effected by an undertaking such as mine.<p eID="novel1_letter1_div1_p3"/><p sID="novel1_letter1_div1_p4"/>These reflections have dispelled the agitation with which I began my letter, and I feel my heart glow with an enthusiasm which elevates me to heaven; for nothing contributes so much to 		a little boat, with his holiday mates, on an expedition of discovery up his native river. But, supposing all these conjectures to be false, you cannot contest the inestimable benefit which I shall confer on all mankind to the last generation, by discovering a passage near the pole to those countries, to reach which at present so many months are requisite; or by ascertaining the secret of the magnet, which, if at all possible, can only be effected by an undertaking such as mine.<p eID="novel1_letter1_div1_p3"/><p sID="novel1_letter1_div1_p4"/>These reflections have dispelled the agitation with which I began my letter, and I feel my heart glow with an enthusiasm which elevates me to heaven; for nothing contributes so much to 
C02_app27	tranquillize 	tranquillize 	tranquillise 		tranquillize 
C02_app28	the mind as a steady purpose,—a point on which the soul may fix its intellectual eye. This expedition has been 	the mind as a steady purpose,—a point on which the soul may fix its intellectual eye. This expedition has been 	the mind as a steady purpose,—a point on which the soul may fix its intellectual eye. This expedition has been 		the mind as a steady purpose,—a point on which the soul may fix its intellectual eye. This expedition has been 
C02_app29	the 	<pb n="5" xml:id="F1823_v1_024"/>the 	the 		the 
C02_app30	favourite dream of my 	favourite dream of my 	favourite dream of my 		favourite dream of my 
C02_app31	<pb n="005" xml:id="F1818_v1_017"/>early 	early 	early 		<pb n="005" xml:id="F1818_v1_017"/>early 
C02_app32	years. I have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the North Pacific Ocean through the seas which surround the pole. You may remember, that a history of all the voyages made for purposes of discovery composed the whole of our good uncle Thomas’s library. My education was neglected, yet I was passionately fond of reading. These volumes were my study day and night, and my familiarity with them increased that regret which I had felt, as a child, on learning that my father’s dying injunction had forbidden my uncle to allow me to embark in a 	years. I have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the North Pacific Ocean through the seas which surround the pole. You may remember, that a history of all the voyages made for purposes of discovery composed the whole of our good uncle Thomas’s library. My education was neglected, yet I was passionately fond of reading. These volumes were my study day and night, and my familiarity with them increased that regret which I had felt, as a child, on learning that my father’s dying injunction had forbidden my uncle to allow me to embark in a 	years. I have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the North Pacific Ocean through the seas which surround the pole. You may remember, that a history of all the voyages made for purposes of discovery composed the whole of our good uncle Thomas’s library. My education was neglected, yet I was passionately fond of reading. These volumes were my study day and night, and my familiarity with them increased that regret which I had felt, as a child, on learning that my father’s dying injunction had forbidden my uncle to allow me to embark in a 		years. I have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the North Pacific Ocean through the seas which surround the pole. You may remember, that a history of all the voyages made for purposes of discovery composed the whole of our good uncle Thomas’s library. My education was neglected, yet I was passionately fond of reading. These volumes were my study day and night, and my familiarity with them increased that regret which I had felt, as a child, on learning that my father’s dying injunction had forbidden my uncle to allow me to embark in a 
C02_app33	sea-faring 	sea-faring 	seafaring 		sea-faring 
C02_app34	life.<p eID="novel1_letter1_div1_p4"/><p sID="novel1_letter1_div1_p5"/>These visions faded when I perused, for the first time, those poets whose effusions entranced my soul, and lifted 	life.<p eID="novel1_letter1_div1_p4"/><p sID="novel1_letter1_div1_p5"/>These visions faded when I perused, for the first time, those poets whose effusions entranced my soul, and lifted 	life.<p eID="novel1_letter1_div1_p4"/><p sID="novel1_letter1_div1_p5"/>These visions faded when I perused, for the first time, those poets whose effusions entranced my soul, and lifted 		life.<p eID="novel1_letter1_div1_p4"/><p sID="novel1_letter1_div1_p5"/>These visions faded when I perused, for the first time, those poets whose effusions entranced my soul, and lifted 
C02_app35	it 	it 	<pb n="5" xml:id="F1831_v_021"/>it 		it 
C02_app36	to heaven. I also became a poet, 	to heaven. I also became a poet, 	to heaven. I also became a poet, 		to heaven. I also became a poet, 
C02_app37	<pb n="006" xml:id="F1818_v1_018"/>and 	<pb n="6" xml:id="F1823_v1_025"/>and 	and 		<pb n="006" xml:id="F1818_v1_018"/>and 
C02_app38	for one year lived in a Paradise of my own creation; I imagined that I also might obtain a niche in the temple where the names of Homer and 	for one year lived in a Paradise of my own creation; I imagined that I also might obtain a niche in the temple where the names of Homer and 	for one year lived in a Paradise of my own creation; I imagined that I also might obtain a niche in the temple where the names of Homer and 		for one year lived in a Paradise of my own creation; I imagined that I also might obtain a niche in the temple where the names of Homer and 
C02_app39	Shakespeare 	Shakspeare 	Shakspeare 		Shakespeare 
C02_app40	are consecrated. You are well acquainted with my failure, and how heavily I bore the disappointment. But just at that time I inherited the fortune of my cousin, and my thoughts were turned into the channel of their earlier bent.<p eID="novel1_letter1_div1_p5"/><p sID="novel1_letter1_div1_p6"/>Six years have passed since I resolved on my present undertaking. I can, even now, remember the hour from which I dedicated myself to this great enterprise. I commenced by inuring my body to hardship. I accompanied the whale-fishers on several expeditions to the North Sea; I voluntarily endured cold, famine, thirst, and want of sleep; I often worked harder than the common sailors during the day, and devoted my 	are consecrated. You are well acquainted with my failure, and how heavily I bore the disappointment. But just at that time I inherited the fortune of my cousin, and my thoughts were turned into the channel of their earlier bent.<p eID="novel1_letter1_div1_p5"/><p sID="novel1_letter1_div1_p6"/>Six years have passed since I resolved on my present undertaking. I can, even now, remember the hour from which I dedicated myself to this great enterprise. I commenced by inuring my body to hardship. I accompanied the whale-fishers on several expeditions to the North Sea; I voluntarily endured cold, famine, thirst, and want of sleep; I often worked harder than the common sailors during the day, and devoted my 	are consecrated. You are well acquainted with my failure, and how heavily I bore the disappointment. But just at that time I inherited the fortune of my cousin, and my thoughts were turned into the channel of their earlier bent.<p eID="novel1_letter1_div1_p5"/><p sID="novel1_letter1_div1_p6"/>Six years have passed since I resolved on my present undertaking. I can, even now, remember the hour from which I dedicated myself to this great enterprise. I commenced by inuring my body to hardship. I accompanied the whale-fishers on several expeditions to the North Sea; I voluntarily endured cold, famine, thirst, and want of sleep; I often worked harder than the common sailors during the day, and devoted my 		are consecrated. You are well acquainted with my failure, and how heavily I bore the disappointment. But just at that time I inherited the fortune of my cousin, and my thoughts were turned into the channel of their earlier bent.<p eID="novel1_letter1_div1_p5"/><p sID="novel1_letter1_div1_p6"/>Six years have passed since I resolved on my present undertaking. I can, even now, remember the hour from which I dedicated myself to this great enterprise. I commenced by inuring my body to hardship. I accompanied the whale-fishers on several expeditions to the North Sea; I voluntarily endured cold, famine, thirst, and want of sleep; I often worked harder than the common sailors during the day, and devoted my 
C02_app41	<pb n="007" xml:id="F1818_v1_019"/>nights 	<pb n="7" xml:id="Fv1_1823_026"/>nights 	nights 		<pb n="007" xml:id="F1818_v1_019"/>nights 
C02_app42	to the study of mathematics, the theory of medicine, and those branches of physical science from which a naval adventurer might derive the greatest practical advantage. Twice I actually hired myself as an under-mate in a Greenland whaler, and acquitted myself to admiration. I must own I felt a little proud, when my captain offered me the second dignity in the vessel, and entreated me to remain with the greatest earnestness; so valuable did he consider my services.<p eID="novel1_letter1_div1_p6"/><p sID="novel1_letter1_div1_p7"/>And now, dear Margaret, do I not deserve to accomplish some great purpose? My life might have been passed in ease and luxury; but I preferred glory to every enticement that wealth placed in my path. Oh, that some encouraging voice would answer in the affirmative! My courage and my resolution is firm; but my hopes fluctuate, 	to the study of mathematics, the theory of medicine, and those branches of physical science from which a naval adventurer might derive the greatest practical advantage. Twice I actually hired myself as an under-mate in a Greenland whaler, and acquitted myself to admiration. I must own I felt a little proud, when my captain offered me the second dignity in the vessel, and entreated me to remain with the greatest earnestness; so valuable did he consider my services.<p eID="novel1_letter1_div1_p6"/><p sID="novel1_letter1_div1_p7"/>And now, dear Margaret, do I not deserve to accomplish some great purpose? My life might have been passed in ease and luxury; but I preferred glory to every enticement that wealth placed in my path. Oh, that some encouraging voice would answer in the affirmative! My courage and my resolution is firm; but my hopes fluctuate, 	to the study of mathematics, the theory of medicine, and those branches of physical science from which a naval adventurer might derive the greatest practical advantage. Twice I actually hired myself as an under-mate in a Greenland whaler, and acquitted myself to admiration. I must own I felt a little proud, when my captain offered me the second dignity in the vessel, and entreated me to remain with the greatest earnestness; so valuable did he consider my services.<p eID="novel1_letter1_div1_p6"/><p sID="novel1_letter1_div1_p7"/>And now, dear Margaret, do I not deserve to accomplish some great purpose? My life might have been passed in ease and luxury; but I preferred glory to every enticement that wealth placed in my path. Oh, that some encouraging voice would answer in the affirmative! My courage and my resolution is firm; but my hopes fluctuate, 		to the study of mathematics, the theory of medicine, and those branches of physical science from which a naval adventurer might derive the greatest practical advantage. Twice I actually hired myself as an under-mate in a Greenland whaler, and acquitted myself to admiration. I must own I felt a little proud, when my captain offered me the second dignity in the vessel, and entreated me to remain with the greatest earnestness; so valuable did he consider my services.<p eID="novel1_letter1_div1_p6"/><p sID="novel1_letter1_div1_p7"/>And now, dear Margaret, do I not deserve to accomplish some great purpose? My life might have been passed in ease and luxury; but I preferred glory to every enticement that wealth placed in my path. Oh, that some encouraging voice would answer in the affirmative! My courage and my resolution is firm; but my hopes fluctuate, 
C02_app43	<pb n="008" xml:id="F1818_v1_020"/>and 	<pb n="8" xml:id="F1823_v1_027"/>and 	and 		<pb n="008" xml:id="F1818_v1_020"/>and 
C02_app44	my spirits are often depressed. I am about to proceed on a long and difficult 	my spirits are often depressed. I am about to proceed on a long and difficult 	my spirits are often depressed. I am about to proceed on a long and difficult 		my spirits are often depressed. I am about to proceed on a long and difficult 
C02_app45	voyage; 	voyage; 	voyage, 		voyage; 
C02_app46	the emergencies of which will demand all my fortitude: I am required not only to raise the spirits of others, but sometimes to sustain my own, when 	the emergencies of which will demand all my fortitude: I am required not only to raise the spirits of others, but sometimes to sustain my own, when 	the emergencies of which will demand all my fortitude: I am required not only to raise the spirits of others, but sometimes to sustain my own, when 		the emergencies of which will demand all my fortitude: I am required not only to raise the spirits of others, but sometimes to sustain my own, when 
C02_app47	their’s 	their’s 	theirs 		their’s 
C02_app48	are failing.<p eID="novel1_letter1_div1_p7"/><p sID="novel1_letter1_div1_p8"/>This is the most favourable period for travelling in Russia. They fly quickly over the snow in their sledges; the motion is pleasant, and, in my opinion, far more agreeable than that of an English stage-coach. The cold is not excessive, if you are 	are failing.<p eID="novel1_letter1_div1_p7"/><p sID="novel1_letter1_div1_p8"/>This is the most favourable period for travelling in Russia. They fly quickly over the snow in their sledges; the motion is pleasant, and, in my opinion, far more agreeable than that of an English stage-coach. The cold is not excessive, if you are 	are failing.<p eID="novel1_letter1_div1_p7"/><p sID="novel1_letter1_div1_p8"/>This is the most favourable period for travelling in Russia. They fly quickly over the snow in their sledges; the motion is pleasant, and, in my opinion, far more agreeable than that of an English stage-coach. The cold is not excessive, if you are 		are failing.<p eID="novel1_letter1_div1_p7"/><p sID="novel1_letter1_div1_p8"/>This is the most favourable period for travelling in Russia. They fly quickly over the snow in their sledges; the motion is pleasant, and, in my opinion, far more agreeable than that of an English stage-coach. The cold is not excessive, if you are 
C02_app49	wrapt 	wrapt 	wrapped 		wrapt 
C02_app50	in 	in 	in 		in 
C02_app51	furs, a 	furs, a 	furs,—a 		furs, a 
C02_app52	dress which I have 	dress which I have 	dress which I have 		dress which I have 
C02_app53	already 	already 	<pb n="6" xml:id="F1831_v_022"/>already 		already 
C02_app54	adopted; for there is a great difference between walking the deck and remaining seated motionless for hours, when no exercise prevents the blood from actually freezing in your veins. I have no ambition to lose my life on the post-road between St. Petersburgh and 	adopted; for there is a great difference between walking the deck and remaining seated motionless for hours, when no exercise prevents the blood from actually freezing in your veins. I have no ambition to lose my life on the post-road between St. Petersburgh and 	adopted; for there is a great difference between walking the deck and remaining seated motionless for hours, when no exercise prevents the blood from actually freezing in your veins. I have no ambition to lose my life on the post-road between St. Petersburgh and 		adopted; for there is a great difference between walking the deck and remaining seated motionless for hours, when no exercise prevents the blood from actually freezing in your veins. I have no ambition to lose my life on the post-road between St. Petersburgh and 
C02_app55	Archangel.<p eID="novel1_letter1_div1_p8"/><p sID="novel1_letter1_div1_p9"/><pb n="009" xml:id="F1818_v1_021"/>I 	Archangel.<p eID="novel1_letter1_div1_p8"/><p sID="novel1_letter1_div1_p9"/><pb n="9" xml:id="F1823_v1_028"/>I 	Archangel.<p eID="novel1_letter1_div1_p8"/><p sID="novel1_letter1_div1_p9"/>I 		Archangel.<p eID="novel1_letter1_div1_p8"/><p sID="novel1_letter1_div1_p9"/><pb n="009" xml:id="F1818_v1_021"/>I 
C02_app56	shall depart for the latter town in a fortnight or three weeks; and my intention is to hire a ship there, which can easily be done by paying the insurance for the owner, and to engage as many sailors as I think necessary among those who are accustomed to the whale-fishing. I do not intend to sail until the month of 	shall depart for the latter town in a fortnight or three weeks; and my intention is to hire a ship there, which can easily be done by paying the insurance for the owner, and to engage as many sailors as I think necessary among those who are accustomed to the whale-fishing. I do not intend to sail until the month of 	shall depart for the latter town in a fortnight or three weeks; and my intention is to hire a ship there, which can easily be done by paying the insurance for the owner, and to engage as many sailors as I think necessary among those who are accustomed to the whale-fishing. I do not intend to sail until the month of 		shall depart for the latter town in a fortnight or three weeks; and my intention is to hire a ship there, which can easily be done by paying the insurance for the owner, and to engage as many sailors as I think necessary among those who are accustomed to the whale-fishing. I do not intend to sail until the month of 
C02_app57	June: 	June; 	June: 		June: 
C02_app58	and when shall I return? Ah, dear sister, how can I answer this question? If I succeed, many, many months, perhaps years, will pass before you and I may meet. If I fail, you will see me again soon, or never.<p eID="novel1_letter1_div1_p9"/><p sID="novel1_letter1_div1_p10"/>Farewell, my dear, 	and when shall I return? Ah, dear sister, how can I answer this question? If I succeed, many, many months, perhaps years, will pass before you and I may meet. If I fail, you will see me again soon, or never.<p eID="novel1_letter1_div1_p9"/><p sID="novel1_letter1_div1_p10"/>Farewell, my dear, 	and when shall I return? Ah, dear sister, how can I answer this question? If I succeed, many, many months, perhaps years, will pass before you and I may meet. If I fail, you will see me again soon, or never.<p eID="novel1_letter1_div1_p9"/><p sID="novel1_letter1_div1_p10"/>Farewell, my dear, 		and when shall I return? Ah, dear sister, how can I answer this question? If I succeed, many, many months, perhaps years, will pass before you and I may meet. If I fail, you will see me again soon, or never.<p eID="novel1_letter1_div1_p9"/><p sID="novel1_letter1_div1_p10"/>Farewell, my dear, 
C02_app59	excellent, 	excellent, 	excellent 		excellent, 
