App ID	#fMS	#f1818	#fThomas	#f1823	#f1831
C21_app31	me – <del rend="strikethrough" sID="c57-0037__main__d3e6079"/>and<del eID="c57-0037__main__d3e6079"/><del rend="strikethrough" sID="c57-0037__main__d3e6084"/>I <metamark function="insert">^</metamark>ardently<del rend="strikethrough" sID="c57-0037__main__d3e6100"/>longed<del eID="c57-0037__main__d3e6100"/><metamark function="insert">^</metamark>desired<del eID="c57-0037__main__d3e6084"/><del rend="strikethrough" sID="c57-0037__main__d3e6114"/>to make one<del eID="c57-0037__main__d3e6114"/><metamark function="insert">^</metamark>inciting in	me, inciting	me, inciting	me, inciting	me, inciting
C21_app32		within	within	within	<pb n="110" xml:id="F1831_v_126"/>within
C21_app33	me	me	me	me	me
C21_app34	to	a	a	a	a
C21_app35	desire to become an actor in the	desire to become an actor in the	desire to become an actor in the	desire to become an actor in the	desire to become an actor in the
C21_app36	<lb n="c57-0037__main__10"/>				
C21_app37	busy scene where so many admirable	busy scene where so many admirable	busy scene where so many admirable	busy scene where so many admirable	busy scene where so many admirable
C21_app38	<lb n="c57-0037__main__11"/>				
C21_app39	qualities were called forth and displayed.	qualities were called forth and displayed.	qualities were called forth and displayed.	qualities were called forth and displayed.	qualities were called forth and displayed.
C21_app40	<lb n="c57-0037__main__12"/> But <del rend="strikethrough" sID="c57-0037__main__d3e6134"/>I<del eID="c57-0037__main__d3e6134"/>	But,	But,	But,	But,
C21_app41	in giving	in giving	in giving	in giving	in giving
C21_app42	<del instant="true" rend="strikethrough" sID="c57-0037__main__d3e6137"/>the histor<del eID="c57-0037__main__d3e6137"/>				
C21_app43	an account	an account	an account	an account	an account
C21_app44	<lb n="c57-0037__main__13"/>				
C21_app45	of the progress of my	of the progress of my	of the progress of my	of the progress of my	of the progress of my
C21_app46	intellect<del rend="strikethrough" sID="c57-0037__main__d3e6142"/>s<del eID="c57-0037__main__d3e6142"/>,	intellect,	intellect,	intellect,	intellect,
C21_app47	I must	I must	I must	I must	I must
C21_app48	not	<pb n="099" xml:id="F1818_v2_103"/>not	<pb n="099" xml:id="F1818_v2_103"/>not	<pb n="31" xml:id="F1823_v2_304"/>not	not
C21_app49	<lb n="c57-0037__main__14"/>				
C21_app50	omit a circumstance	omit a circumstance	omit a circumstance	omit a circumstance	omit a circumstance
C21_app51	<del next="#c57-0037.05" rend="strikethrough" sID="c57-0037__main__d3e6148"/>that took<del eID="c57-0037__main__d3e6148"/>which occurred<lb n="c57-0037__main__15"/><del rend="strikethrough" sID="c57-0037__main__d3e6156" xml:id="c57-0037.05"/>place<del eID="c57-0037__main__d3e6156"/>	which occurred	which occurred	which occurred	which occurred
C21_app52	in the beginning of the month	in the beginning of the month	in the beginning of the month	in the beginning of the month	in the beginning of the month
C21_app53	<lb n="c57-0037__main__16"/>				
C21_app54	of August of	of August of	of August of	of August of	of August of
C21_app55	<del rend="strikethrough" sID="c57-0037__main__d3e6166"/>that<del eID="c57-0037__main__d3e6166"/>the	the	the	the	the
C21_app56	same	same	same	same	same
C21_app57	year.<milestone unit="tei:p"/><lb n="c57-0037__main__17"/> One night	year.<p eID="novel1_letter4_chapter14_div4_div15_p2"/><p sID="novel1_letter4_chapter14_div4_div15_p3"/>“One night,	year.<p eID="novel1_letter4_chapter14_div4_div15_p1"/><p sID="novel1_letter4_chapter14_div4_div15_p2"/>“One night,	year.<p eID="novel1_letter4_chapter14_div4_div15_p2"/><p sID="novel1_letter4_chapter14_div4_div15_p3"/>“One night,	year.<p eID="novel1_letter4_chapter15_div4_div15_p2"/><p sID="novel1_letter4_chapter15_div4_div15_p3"/>“One night,
C21_app58	during my accustomed	during my accustomed	during my accustomed	during my accustomed	during my accustomed
C21_app59	<lb n="c57-0037__main__18"/>				
C21_app60	visit to the neighbouring	visit to the neighbouring	visit to the neighbouring	visit to the neighbouring	visit to the neighbouring
C21_app61	wood	wood,	wood,	wood,	wood,
C21_app62	where	where	where	where	where
C21_app63	<lb n="c57-0037__main__19"/>				
C21_app64	I collected my own	I collected my own	I collected my own	I collected my own	I collected my own
C21_app65	food	food,	food,	food,	food,
C21_app66	and brought	and brought	and brought	and brought	and brought
C21_app67	<lb n="c57-0037__main__20"/>				
C21_app68	home firing for	home firing for	home firing for	home firing for	home firing for
C21_app69	<del rend="strikethrough" sID="c57-0037__main__d3e6184"/>p<del eID="c57-0037__main__d3e6184"/>				
C21_app70	my protectors, I found	my protectors, I found	my protectors, I found	my protectors, I found	my protectors, I found
C21_app71	<lb n="c57-0037__main__21"/>				
C21_app72	on the ground a leathern	on the ground a leathern	on the ground a leathern	on the ground a leathern	on the ground a leathern
C21_app73	portmanteau <lb n="c57-0037__main__22"/>	portmanteau,	portmanteau,	portmanteau,	portmanteau,
C21_app74	containing several articles of dress & some	containing several articles of dress and some	containing several articles of dress and some	containing several articles of dress and some	containing several articles of dress and some
C21_app75	<lb n="c57-0037__main__23"/>				
C21_app76	books. I	books. I	books. I	books. I	books. I
C21_app77	<del instant="true" rend="strikethrough" sID="c57-0037__main__d3e6193"/>se<del eID="c57-0037__main__d3e6193"/>				
C21_app78	eagerly seized the	eagerly seized the	eagerly seized the	eagerly seized the	eagerly seized the
C21_app79	prize&<lb n="c57-0037__main__24"/>	prize, and	prize, and	prize, and	prize, and
C21_app80	returned with it to my hovel.	returned with it to my hovel.	returned with it to my hovel.	returned with it to my hovel.	returned with it to my hovel.
C21_app81		Fortunately	Fortunately	Fortunately	Fortunately
C21_app82	The books	the books	the books	the books	the books
C21_app83	<lb n="c57-0037__main__25"/>				
C21_app84	were	were	were	were	were
C21_app85	fortunately				
C21_app86	written in the	written in the	written in the	written in the	written in the
C21_app87	language	language	language	language	language,
C21_app88	<lb n="c57-0037__left_margin__1"/>				
C21_app89	the elements	the elements	the elements	the elements	the elements
C21_app90	<lb n="c57-0037__left_margin__2"/>				
C21_app91	of which<lb n="c57-0037__main__26"/> I had	of which I had	of which I had	of which I had	of which I had
C21_app92	learned	acquired	acquired	acquired	acquired
C21_app93	at the cottage; they consisted	at the cottage; they consisted	at the cottage; they consisted	at the cottage; they consisted	at the cottage; they consisted
C21_app94	<lb n="c57-0037__main__27"/>				
C21_app95	of	of	of	of	of
C21_app96	"Paradise Lost" —	<hi sID="novel1_letter4_chapter14_div4_div15_p3_hi1"/>Paradise Lost<hi eID="novel1_letter4_chapter14_div4_div15_p3_hi1"/>,	<hi sID="novel1_letter4_chapter14_div4_div15_p2_hi1"/>Paradise Lost<hi eID="novel1_letter4_chapter14_div4_div15_p2_hi1"/>,	<hi sID="novel1_letter4_chapter14_div4_div15_p3_hi1"/>Paradise Lost<hi eID="novel1_letter4_chapter14_div4_div15_p3_hi1"/>,	‘Paradise Lost,’
C21_app97	a volume of	a volume of	a volume of	a volume of	a volume of
C21_app98	Plutarchs <lb n="c57-0037__main__28"/> lives	<hi sID="novel1_letter4_chapter14_div4_div15_p3_hi2"/>Plutarch’s	<hi sID="novel1_letter4_chapter14_div4_div15_p2_hi2"/>Plutarch’s	<hi sID="novel1_letter4_chapter14_div4_div15_p3_hi2"/>Plutarch's	‘Plutarch’s Lives,’
C21_app99		Lives<hi eID="novel1_letter4_chapter14_div4_div15_p3_hi2"/>,	Lives<hi eID="novel1_letter4_chapter14_div4_div15_p2_hi2"/>,	Lives<hi eID="novel1_letter4_chapter14_div4_div15_p3_hi2"/>,	
C21_app100	and the	and the	and the	and the	and the
C21_app101	<mdel>s</mdel>Sorrows	<hi sID="novel1_letter4_chapter14_div4_div15_p3_hi3"/>Sorrows	<hi sID="novel1_letter4_chapter14_div4_div15_p2_hi3"/>Sorrows	<hi sID="novel1_letter4_chapter14_div4_div15_p3_hi3"/>Sorrows	‘Sorrows
C21_app102	of	of	of	of	of
C21_app103	Werter – <del rend="strikethrough" sID="c57-0037__main__d3e6230"/>And these<del eID="c57-0037__main__d3e6230"/><lb n="c57-0037__main__29"/> I <del rend="strikethrough" sID="c57-0037__main__d3e6235"/><metamark function="insert">^</metamark>was<del eID="c57-0037__main__d3e6235"/><del rend="strikethrough" sID="c57-0037__main__d3e6250"/>delighted<del eID="c57-0037__main__d3e6250"/><mdel>in</mdel><mdel/>the possess<mdel>in</mdel>ion<mdel>g</mdel>of	Werter<hi eID="novel1_letter4_chapter14_div4_div15_p3_hi3"/>.	Werter<hi eID="novel1_letter4_chapter14_div4_div15_p2_hi3"/>.	Werter<hi eID="novel1_letter4_chapter14_div4_div15_p3_hi3"/>.	Werter.’
C21_app104		The possession of	The possession of	The possession of	The possession of
C21_app105	these treasures	these treasures	these treasures	these treasures	these treasures
C21_app106	<lb n="c57-0037__main__30"/><del rend="strikethrough" sID="c57-0037__main__d3e6288"/>which<del eID="c57-0037__main__d3e6288"/><metamark function="displacement" xml:id="c57-0037.08">X</metamark><lb n="c57-0037__left_margin__1"/>				
C21_app107	gave me	gave me	gave me	gave me	gave me
C21_app108	<lb n="c57-0037__left_margin__2"/><del rend="strikethrough" sID="c57-0037__left_margin__d3e6306"/>infinite<del eID="c57-0037__left_margin__d3e6306"/>extreme<lb n="c57-0037__left_margin__3"/> delight<metamark function="displacement">^</metamark>	extreme delight;	extreme delight;	extreme delight;	extreme delight;
C21_app109	I	I	I	I	I
C21_app110	could <del rend="strikethrough" sID="c57-0037__main__d3e6324"/>now<del eID="c57-0037__main__d3e6324"/>	now	now	now	now
C21_app111	continually	continually	continually	continually	continually
C21_app112	study <lb n="c57-0037__main__31"/>	studied	studied	studied	studied
C21_app113	and	and	and	and	and
C21_app114	<del rend="strikethrough" sID="c57-0037__main__d3e6332"/>occupy<del eID="c57-0037__main__d3e6332"/>exercise	exercised	exercised	exercised	exercised
C21_app115	my mind upon	my mind upon	my mind upon	my mind upon	my mind upon
C21_app116	<metamark function="insert">^</metamark>the<mdel>m</mdel>sehistories when	these histories, whilst	these histories, whilst	these histories, whilst	these histories, whilst
C21_app117	my	my	my	my	my
C21_app118	<lb n="c57-0037__main__32"/>				
C21_app119	friends were employed in their ordinary	friends were employed in their ordinary	friends were employed in their ordinary	friends were employed in their ordinary	friends were employed in their ordinary
C21_app120	<lb n="c57-0037__main__33"/><del rend="strikethrough" sID="c57-0037__main__d3e6370"/>concerns<del eID="c57-0037__main__d3e6370"/>occupations. I	occupations.<p eID="novel1_letter4_chapter14_div4_div15_p3"/><p sID="novel1_letter4_chapter14_div4_div15_p4"/><pb n="100" xml:id="F1818_v2_104"/>“I	occupations.<p eID="novel1_letter4_chapter14_div4_div15_p2"/><p sID="novel1_letter4_chapter14_div4_div15_p3"/><pb n="100" xml:id="F1818_v2_104"/>“I	occupations.<p eID="novel1_letter4_chapter14_div4_div15_p3"/><p sID="novel1_letter4_chapter14_div4_div15_p4"/><pb n="32" xml:id="F1823_v2_305"/>“I	occupations.<p eID="novel1_letter4_chapter15_div4_div15_p3"/><p sID="novel1_letter4_chapter15_div4_div15_p4"/>“I
C21_app121	can hardly describe to you the<lb n="c57-0038__main__1"/> effect	can hardly describe to you the effect	can hardly describe to you the effect	can hardly describe to you the effect	can hardly describe to you the effect
C21_app122	<del rend="strikethrough" sID="c57-0038__main__d3e6389"/>that<del eID="c57-0038__main__d3e6389"/>of	of	of	of	of
C21_app123	these	these	these	these	these
C21_app124	books <del rend="strikethrough" sID="c57-0038__main__d3e6398"/>had upon me<del eID="c57-0038__main__d3e6398"/>produced.	books.	books.	books.	books.
C21_app125	They pro<lb n="c57-0038__main__2"/>duced in me an infinity of new images &	They produced in me an infinity of new images and	They produced in me an infinity of new images and	They produced in me an infinity of new images and	They produced in me an infinity of new images and
C21_app126	ideas <lb n="c57-0038__main__3"/>	feelings,	feelings,	feelings,	feelings,
C21_app127	that sometimes raised me to	that sometimes raised me to	that sometimes raised me to	that sometimes raised me to	that sometimes raised me to
C21_app128	extacy	ecstasy,	ecstasy,	ecstasy,	ecstasy,
C21_app129	but	but	but	but	but
C21_app130	<del rend="strikethrough" sID="c57-0038__main__d3e6417"/>oftenor<del eID="c57-0038__main__d3e6417"/>more<lb n="c57-0038__main__4"/><lb n="c57-0038__left_margin__1"/>frequently	more frequently	more frequently	more frequently	more frequently
C21_app131	sunk me	sunk me	sunk me	sunk me	sunk me
C21_app132	to	into	into	into	into
C21_app133	the lowest dejection. In the	the lowest dejection. In the	the lowest dejection. In the	the lowest dejection. In the	the lowest dejection. In the
C21_app134	<lb n="c57-0038__main__5"/>				‘Sorrows
C21_app135	Sorrows	<hi sID="novel1_letter4_chapter14_div4_div15_p4_hi1"/>Sorrows	<hi sID="novel1_letter4_chapter14_div4_div15_p3_hi1"/>Sorrows	<hi sID="novel1_letter4_chapter14_div4_div15_p4_hi1"/>Sorrows	
C21_app136	of	of	of	of	of
C21_app137	Werter	Werter<hi eID="novel1_letter4_chapter14_div4_div15_p4_hi1"/>,	Werter<hi eID="novel1_letter4_chapter14_div4_div15_p3_hi1"/>,	Werter<hi eID="novel1_letter4_chapter14_div4_div15_p4_hi1"/>,	Werter,’
C21_app138	besides the	besides the	besides the	besides the	besides the
C21_app139	interrest	interest	interest	interest	interest
C21_app140	of its	of its	of its	of its	of its
C21_app141	<lb n="c57-0038__main__6"/>				
C21_app142	simple and affecting	simple and affecting	simple and affecting	simple and affecting	simple and affecting
C21_app143	story	story,	story,	story,	story,
C21_app144	so many opinions are	so many opinions are	so many opinions are	so many opinions are	so many opinions are
C21_app145	<lb n="c57-0038__main__7"/> canvassed	canvassed,	canvassed,	canvassed,	canvassed,
C21_app146	and so many lights thrown upon what<lb n="c57-0038__left_margin__1"/> had <metamark function="insert">^</metamark>hitherto been<lb n="c57-0038__main__8"/> to me	and so many lights thrown upon what had hitherto been to me	and so many lights thrown upon what had hitherto been to me	and so many lights thrown upon what had hitherto been to me	and so many lights thrown upon what had hitherto been to me
C21_app147	<del rend="strikethrough" sID="c57-0038__main__d3e6472"/>hitherto<del eID="c57-0038__main__d3e6472"/><del rend="strikethrough" sID="c57-0038__main__d3e6477"/>dark<del eID="c57-0038__main__d3e6477"/>obscure subects	obscure subjects,	obscure subjects,	obscure subjects,	obscure subjects,
C21_app148	that I found <metamark function="insert">^</metamark>in it	that I found in it	that I found in it	that I found in it	that I found in it
C21_app149	<lb n="c57-0038__main__9"/>				
C21_app150	a	a	a	a	a
C21_app151	never end	never-ending	never-ending	never-ending	never-ending
C21_app152	source of	source of	source of	source of	source of
C21_app153	speculation.	speculation	speculation	speculation	speculation
C21_app154	& astonishment. The	and astonishment. The	and astonishment. The	and astonishment. The	and astonishment. The
C21_app155	<lb n="c57-0038__main__10"/>				
C21_app156	gentle and domestic manners it	gentle and domestic manners it	gentle and domestic manners it	gentle and domestic manners it	gentle and domestic manners it
C21_app157	described	described,	described,	described,	described,
C21_app158	com<lb n="c57-0038__main__11"/>bined with lofty	combined with lofty	combined with lofty	combined with lofty	combined with lofty
C21_app159	sentiments,	sentiments	sentiments	sentiments	sentiments
C21_app160	and	and	and	and	and
C21_app161	feelings	feelings,	feelings,	feelings,	feelings,
C21_app162	<metamark function="insert">^</metamark>which had for their object something out of	which had for their object something out of	which had for their object something out of	which had for their object something out of	which had for their object something out of
C21_app163	selfaccor<lb n="c57-0038__main__12"/>ded	self, accorded	self, accorded	self, accorded	self, accorded
C21_app164	well with my experience among my	well with my experience among my	well with my experience among my	well with my experience among my	well with my experience among my
C21_app165	pro<lb n="c57-0038__main__13"/>tectors.	protectors,	protectors,	protectors,	protectors,
C21_app166	<metamark function="insert">^</metamark>and with the wants which were for ever alive	and with the wants which were for ever alive	and with the wants which were for ever alive	and with the wants which were for ever alive	and with the wants which were for ever alive
C21_app167	within	in	in	in	in
C21_app168	my own bosom. But I thought Werter himself a more	my own bosom. But I thought Werter himself a more	my own bosom. But I thought Werter himself a more	my own bosom. But I thought Werter himself a more	my own bosom. But I thought Werter himself a more
C21_app169	<lb n="c57-0038__main__14"/>				
C21_app170	divine being than I had ever	divine being than I had ever	divine being than I had ever	divine being than I had ever	divine being than I had ever
C21_app171	beheld, <mdel>–</mdel>or imagined.	beheld or	beheld or	beheld or	beheld or
C21_app172		<pb n="101" xml:id="F1818_v2_105"/>imagined;	<pb n="101" xml:id="F1818_v2_105"/>imagined;	<pb n="33" xml:id="F1823_v2_306"/>imagined;	imagined;
C21_app173	His cha<lb n="c57-0038__main__15"/>racter contained no	his character contained no	his character contained no	his character contained no	his character contained no
C21_app174	pretention	pretension,	pretension,	pretension,	pretension,
C21_app175	but it sunk	but it sunk	but it sunk	but it sunk	but it sunk
C21_app176	<lb n="c57-0038__main__16"/> deep – <del rend="strikethrough" sID="c57-0038__main__d3e6574"/>for he thought<del eID="c57-0038__main__d3e6574"/>	deep.	deep.	deep.	deep.
C21_app177	The disquisitions upon death	The disquisitions upon death	The disquisitions upon death	The disquisitions upon death	The disquisitions upon death
C21_app178	<lb n="c57-0038__main__17"/>				
C21_app179	and suicide	and suicide	and suicide	and suicide	and suicide
C21_app180	<del rend="strikethrough" sID="c57-0038__main__d3e6579"/>gave<del eID="c57-0038__main__d3e6579"/>				
C21_app181	were calculated to fill me	were calculated to fill me	were calculated to fill me	were calculated to fill me	were calculated to fill me
C21_app182	<lb n="c57-0038__main__18"/>				
C21_app183	with	with	with	with	with
C21_app184	<del rend="strikethrough" sID="c57-0038__main__d3e6587"/>astonishment<del eID="c57-0038__main__d3e6587"/><mdel/>				
C21_app185	wonder.	wonder.	wonder.	wonder.	wonder.
C21_app186	–				
C21_app187	I did not pretend to	I did not pretend to	I did not pretend to	I did not pretend to	I did not pretend to
C21_app188	<lb n="c57-0038__main__19"/>				
C21_app189	enter into the merits of the	enter into the merits of the	enter into the merits of the	enter into the merits of the	enter into the merits of the
C21_app190	case	case,	case,	case,	case,
C21_app191	yet I	yet I	yet I	yet I	yet I
C21_app192	<lb n="c57-0038__main__20"/><mdel>e</mdel>inclined	inclined	inclined	inclined	inclined
C21_app193	towards the	towards the	towards the	towards the	towards the
C21_app194	opinion	opinions	opinions	opinions	opinions
C21_app195	of the	of the	of the	of the	of the
C21_app196	Hero <lb n="c57-0038__main__21"/>	hero,	hero,	hero,	hero,
C21_app197	whose extinction I	whose extinction I	whose extinction I	whose extinction I	whose extinction I
C21_app198	wept <del next="#c57-0038.05" rend="strikethrough" sID="c57-0038__main__d3e6615"/>although I did<del eID="c57-0038__main__d3e6615"/>without <lb n="c57-0038__left_margin__1"/>precisely<lb n="c57-0038__main__22"/><del rend="strikethrough" sID="c57-0038__main__d3e6634" xml:id="c57-0038.05"/>not<del eID="c57-0038__main__d3e6634"/>	wept, without precisely	wept, without precisely	wept, without precisely	wept, without precisely
C21_app199	understanding	understanding	understanding	understanding	understanding
C21_app200	it. As	it.<p eID="novel1_letter4_chapter14_div4_div15_p4"/><p sID="novel1_letter4_chapter14_div4_div15_p5"/>“As	it.<p eID="novel1_letter4_chapter14_div4_div15_p3"/><p sID="novel1_letter4_chapter14_div4_div15_p4"/>“As	it.<p eID="novel1_letter4_chapter14_div4_div15_p4"/><p sID="novel1_letter4_chapter14_div4_div15_p5"/>“As	it.<p eID="novel1_letter4_chapter15_div4_div15_p4"/><p sID="novel1_letter4_chapter15_div4_div15_p5"/>“As
C21_app201	I	I	I	I	I
C21_app202	read however	read, however,	read, however,	read, however,	read, however,
C21_app203	I	I	I	I	I
C21_app204	<lb n="c57-0038__main__23"/>				
C21_app205	applied much <metamark function="insert">^</metamark>personally to	applied much personally to	applied much personally to	applied much personally to	applied much personally to
C21_app206	my<del rend="strikethrough" sID="c57-0038__main__d3e6659"/>self<del eID="c57-0038__main__d3e6659"/><metamark function="insert">^</metamark><del rend="strikethrough" sID="c57-0038__main__d3e6668"/>and<del eID="c57-0038__main__d3e6668"/>own	my	my	my	my
C21_app207		own	own	own	<pb n="111" xml:id="F1831_v_127"/>own
C21_app208	feelings &	feelings and	feelings and	feelings and	feelings and
C21_app209	condition	condition.	condition.	condition.	condition.
C21_app210	I found	I found	I found	I found	I found
C21_app211	my<lb n="c57-0038__main__24"/>self<del rend="strikethrough" sID="c57-0038__main__d3e6682"/>at the same tim<del eID="c57-0038__main__d3e6682"/><del rend="unmarked" sID="c57-0038__main__d3e6685"/>e<del eID="c57-0038__main__d3e6685"/> similar	myself similar,	myself similar,	myself similar,	myself similar,
C21_app212	yet <lb n="c57-0038__main__25"/><metamark function="displacement" xml:id="c57-0038.07">^</metamark><lb n="c57-0038__left_margin__1"/>at the same time strangely unlike	yet at the same time strangely unlike	yet at the same time strangely unlike	yet at the same time strangely unlike	yet at the same time strangely unlike
C21_app213				to	to
C21_app214	the beings concerning whom	the beings concerning whom	the beings concerning whom	the beings concerning whom	the beings concerning whom
C21_app215	<lb n="c57-0038__main__26"/>				
C21_app216	I	I	I	I	I
C21_app217	read	read,	read,	read,	read,
C21_app218	and	and	and	and	and
C21_app219	<del rend="strikethrough" sID="c57-0038__main__d3e6710"/>who were my<del eID="c57-0038__main__d3e6710"/><mdel>to</mdel>to <mdel>of</mdel>	to	to	to	to
C21_app220	whose conver<lb n="c57-0038__main__27"/>sation I was a	whose conversation I was a	whose conversation I was a	whose conversation I was a	whose conversation I was a
C21_app221	listener –	listener.	listener.	listener.	listener.
C21_app222	I	I	I	I	I
C21_app223	sympathized	sympathized	sympathized	sympathized	sympathised
C21_app224	<lb n="c57-0038__main__28"/><del rend="strikethrough" sID="c57-0038__main__d3e6734"/>I pa<del eID="c57-0038__main__d3e6734"/> with	with,	with,	with,	with,
C21_app225	& partly understood	and partly understood	and partly understood	and partly understood	and partly understood
C21_app226	them–	them,	them,	them,	them,
C21_app227	but	but	but	but	but
C21_app228	<lb n="c57-0038__main__29"/>				
C21_app229	I was unformed in	I was unformed in	I was unformed in	I was unformed in	I was unformed in
C21_app230	mind.	mind;	mind;	mind;	mind;
C21_app231	I was	I was	I was	I was	I was
C21_app232	dependant <lb n="c57-0038__main__30"/>	dependent	dependent	dependent	dependent
C21_app233	on	on	on	on	on
C21_app234	none,	none	none	none,	none,
C21_app235	& related to	and related to	and related to	and related to	and related to
C21_app236	none – "The	none. ‘The	none. ‘The	none. ‘The	none. ‘The
C21_app237	path of my	path of my	path of my	path of my	path of my
C21_app238	<lb n="c57-0038__main__31"/>				
C21_app239	departure was	departure was	departure was	departure was	departure was
C21_app240	free"!	free;’	free;’	free;’	free;’
C21_app241	and there was none	and there was none	and there was none	and there was none	and there was none
C21_app242	<lb n="c57-0038__main__32"/>				
C21_app243	to lament	to lament	to lament	to lament	to lament
C21_app244	<del rend="strikethrough" sID="c57-0038__main__d3e6754"/>my extinction<del eID="c57-0038__main__d3e6754"/>my annihilation –	my annihilation.	my annihilation.	my annihilation.	my annihilation.
