App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C24_app34			first step in an undertaking whose immediate necessity began to appear less absolute 	task. <metamark function="displacement" xml:id="c57-0074.01"> 1</metamark><lb n="c57-0074__main__7"/> 	
C24_app35	to 	to 	to 		to 
C24_app36	interrupt 	interrupt 	me. A change indeed had taken place in me: 		interrupt 
C24_app37	my 	my 		My 	my 
C24_app38	returning tranquillity. 	returning tranquillity. 		health <del rend="strikethrough" sID="c57-0074__main__d3e14740"/>also<del eID="c57-0074__main__d3e14740"/> 	returning tranquillity. 
C24_app39	My health, 	My health, 	my health, 		My health, 
C24_app40	which had hitherto 	which had hitherto 	which had hitherto 	which had hitherto 	which had hitherto 
C24_app41	declined, 	declined, 	declined, 	declined <lb n="c57-0074__main__8"/> 	declined, 
C24_app42	was now much 	was now much 	was now much 	was now much 	was now much 
C24_app43	restored; 	restored; 	restored; 	restored, 	restored; 
C24_app44	and my 	and my 	and my 	& my 	and my 
C24_app45	spirits, 	spirits, 	spirits, 	spirits 	spirits, 
C24_app46	when 	when 	when 	when 	when 
C24_app47				<lb n="c57-0074__main__9"/> 	
C24_app48	unchecked by the memory of my unhappy 	unchecked by the memory of my unhappy 	unchecked by the memory of my unhappy 	unchecked by the memory of my unhappy 	unchecked by the memory of my unhappy 
C24_app49				<lb n="c57-0074__main__10"/> 	
C24_app50	promise, rose 	promise, rose 	promise, rose 	promise, rose 	promise, rose 
C24_app51	proportionably. 	proportionably. 	proportionably. 	propor<mdel>it</mdel>tionably. 	proportionably. 
C24_app52	My father 	My father 	My father 	My father 	My father 
C24_app53				<lb n="c57-0074__main__11"/> 	
C24_app54	saw this 	saw this 	saw this 	saw this 	saw this 
C24_app55	change 	change 	change 		change 
C24_app56	with 	with 	with 	with 	with 
C24_app57	pleasure, 	pleasure, 	pleasure, 	pleasure 	pleasure, 
C24_app58	and he turned his 	and he turned his 	and he turned his 	and he turned his 	and he turned his 
C24_app59				<lb n="c57-0074__main__12"/> 	
C24_app60	thoughts towards the best 	thoughts towards the best 	thoughts towards the best 	thoughts towards the best 	thoughts towards the best 
C24_app61	method 	method 	method 	me<mdel/>thod 	method 
C24_app62	of 	of 	of 	of 	of 
C24_app63				<lb n="c57-0074__main__13"/> 	
C24_app64	eradicating the remains of my 	eradicating the remains of my 	eradicating the remains of my 	eradicating the remains of my 	eradicating the remains of my 
C24_app65	melancholy, 	melancholy, 	melancholy, 	melancholy– <lb n="c57-0074__main__14"/> 	melancholy, 
C24_app66	which every now and then would return 	which every now and then would return 	which every now and then would return 	which every now and then would return 	which every now and then would return 
C24_app67				<lb n="c57-0074__main__15"/> 	
C24_app68	by 	by 	by 	by 	by 
C24_app69	fits, 	fits, 	fits, 	fits 	fits, 
C24_app70	and with a devouring blackness overcast the approaching 	and with a devouring blackness overcast the approaching 	and with a devouring blackness overcast the approaching 	& with a devouring blackness over<lb n="c57-0074__main__16"/>cast the approaching 	and with a devouring blackness overcast the approaching 
C24_app71	sunshine. 	sunshine. 	sunshine. 	<del rend="strikethrough" sID="c57-0074__main__d3e14789"/>day<del eID="c57-0074__main__d3e14789"/><metamark function="insert">^</metamark>sunshine. 	sunshine. 
C24_app72	At these 	At these 	At these 	At these 	At these 
C24_app73				<lb n="c57-0074__main__17"/> 	
C24_app74	moments I took refuge in the most 	moments I took refuge in the most 	moments I took refuge in the most 	moments I took refuge in the most 	moments I took refuge in the most 
C24_app75				<lb n="c57-0074__main__18"/> 	
C24_app76	perfect 	perfect 	perfect 	perfect 	perfect 
C24_app77	solitude. I 	solitude. I 	solitude. I 	solitude: <del rend="strikethrough" sID="c57-0074__main__d3e14807"/>& my deli<del eID="c57-0074__main__d3e14807"/><del rend="strikethrough" sID="c57-0074__main__d3e14810"/>I used to<del eID="c57-0074__main__d3e14810"/><milestone spanTo="#c57-0074.02" unit="tei:seg" xml:id="c57-0074.03"/>Alone <lb n="c57-0074__main__19"/> in a little boat<milestone spanTo="#c57-0074.04" unit="tei:seg" xml:id="c57-0074.05"/>I 	solitude. I 
C24_app78	passed whole 	passed whole 	passed whole 	passed whole 	passed whole 
C24_app79	<pb n="003" xml:id="F1818_v3_007"/>days 	days 	days 	days 	<pb n="003" xml:id="F1818_v3_007"/>days 
C24_app80	on 	on 	on 	on 	on 
C24_app81				<lb n="c57-0074__main__20"/> 	
C24_app82	the lake 	the lake 	the lake 	the lake 	the lake 
C24_app83	alone in a little boat, 	alone in a little boat, 	alone in a little boat, 		alone in a little boat, 
C24_app84	watching 	<pb n="91" xml:id="F1823_v2_364"/>watching 	watching 	watching 	watching 
C24_app85	the 	the 	the 	the 	the 
C24_app86	clouds, and listening 	clouds, and listening 	clouds, and listening 	clouds &<metamark function="insert">^</metamark>listening 	clouds, and listening 
C24_app87	to the 	to the 	to the 	to the 	to the 
C24_app88	rippling 	rippling 	rippling 	ripp<del rend="overwritten" sID="c57-0074__main__d3e14840"/>les<del eID="c57-0074__main__d3e14840"/>ling<lb n="c57-0074__main__21"/> 	rippling 
C24_app89	of the waves, silent and listless. But the fresh 	of the waves, silent and listless. But the fresh 	of the waves, silent and listless. But the fresh 	of the waves, silent & listless. But the fresh 	of the waves, silent and listless. But the fresh 
C24_app90				<lb n="c57-0074__main__22"/> 	
C24_app91	air and bright sun seldom failed to restore me to some degree 	air and bright sun seldom failed to restore me to some degree 	air and bright sun seldom failed to restore me to some degree 	air and bright sun seldom failed to<lb n="c57-0074__main__23"/> restore me to some degree 	air and bright sun seldom failed to restore me to some degree 
C24_app92	of 	of 	<pb n="132" xml:id="F1831_v_148"/>of 	of 	of 
C24_app93	composure; and, 	composure; and, 	composure; and, 	compo<lb n="c57-0074__main__24"/>sure&<del rend="strikethrough" sID="c57-0074__main__d3e14864"/>I<del eID="c57-0074__main__d3e14864"/> 	composure; and, 
C24_app94	on my 	on my 	on my 	on my 	on my 
C24_app95	return, 	return, 	return, 	return 	return, 
C24_app96	I met the 	I met the 	I met the 	I met the 	I met the 
C24_app97				<lb n="c57-0074__main__25"/><del rend="strikethrough" sID="c57-0074__main__d3e14869"/>smi<del eID="c57-0074__main__d3e14869"/> 	
C24_app98	salutations of my friends with a 	salutations of my friends with a 	salutations of my friends with a 	salutations of my friends with a 	salutations of my friends with a 
C24_app99				<lb n="c57-0074__main__26"/> 	
C24_app100	readier 	readier 	readier 	readier 	readier 
C24_app101	smile and a 	smile and a 	smile and a 	smile, &<metamark function="insert">^</metamark>a 	smile and a 
C24_app102	more cheerful 	more cheerful 	more cheerful 	more cheerful 	more cheerful 
C24_app103	heart.<p eID="novel1_letter4_chapter17_div4_div19_p1"/><p sID="novel1_letter4_chapter17_div4_div19_p2"/>It 	heart.<p eID="novel1_letter4_chapter17_div4_div18_p1"/><p sID="novel1_letter4_chapter17_div4_div18_p2"/>It 	heart.<p eID="novel1_letter4_chapter18_div4_div18_p1"/><p sID="novel1_letter4_chapter18_div4_div18_p2"/>It 	heart<milestone unit="tei:p"/><lb n="c57-0074__main__27"/> It 	heart.<p eID="novel1_letter4_chapter17_div4_div19_p1"/><p sID="novel1_letter4_chapter17_div4_div19_p2"/>It 
C24_app104	was after my return from one 	was after my return from one 	was after my return from one 	was after my return from one 	was after my return from one 
C24_app105				<lb n="c57-0074__main__28"/> 	
C24_app106	of these 	of these 	of these 	of these 	of these 
C24_app107	rambles 	rambles 	rambles, 	rambles 	rambles 
C24_app108	that my 	that my 	that my 	that my 	that my 
C24_app109	father, 	father, 	father, 	father 	father, 
C24_app110	calling 	calling 	calling 	calling 	calling 
C24_app111				<lb n="c57-0074__main__29"/> 	
C24_app112	me 	me 	me 	me 	me 
C24_app113	aside, 	aside, 	aside, 	aside 	aside, 
C24_app114	thus addressed 	thus addressed 	thus addressed 	thus a<metamark function="insert">^</metamark>ddressed 	thus addressed 
C24_app115	me:—<p eID="novel1_letter4_chapter17_div4_div19_p2"/><p sID="novel1_letter4_chapter17_div4_div19_p3"/>“I 	me:—<p eID="novel1_letter4_chapter17_div4_div18_p2"/><p sID="novel1_letter4_chapter17_div4_div18_p3"/>“I 	me:—<p eID="novel1_letter4_chapter18_div4_div18_p2"/><p sID="novel1_letter4_chapter18_div4_div18_p3"/>“I 	me.<milestone unit="tei:p"/><lb n="c57-0074__main__30"/> I 	me:—<p eID="novel1_letter4_chapter17_div4_div19_p2"/><p sID="novel1_letter4_chapter17_div4_div19_p3"/>“I 
C24_app116	am happy to remark, my dear 	am happy to remark, my dear 	am happy to remark, my dear 	am happy to remark, my dear 	am happy to remark, my dear 
C24_app117				<lb n="c57-0074__main__31"/> 	
C24_app118	son, that 	son, that 	son, that 	son, that 	son, that 
C24_app119				<del rend="strikethrough" sID="c57-0074__main__d3e14917"/>lately<del eID="c57-0074__main__d3e14917"/> 	
C24_app120	you have 	you have 	you have 	you have 	you have 
C24_app121				<del instant="true" rend="strikethrough" sID="c57-0074__main__d3e14920"/>acqu<del eID="c57-0074__main__d3e14920"/><lb n="c57-0074__main__32"/> 	
C24_app122	resumed your former 	resumed your former 	resumed your former 	resumed your former 	resumed your former 
C24_app123	pleasures, 	pleasures, 	pleasures, 	pleasures 	pleasures, 
C24_app124	and seem 	and seem 	and seem 	& seem 	and seem 
C24_app125				<lb n="c57-0074__main__33"/> 	
C24_app126	to be returning to yourself. And yet 	to be returning to yourself. And yet 	to be returning to yourself. And yet 	to be returning to yourself. And yet 	to be returning to yourself. And yet 
C24_app127				<lb n="c57-0074__main__34"/><del rend="strikethrough" sID="c57-0074__main__d3e14930"/>so<del eID="c57-0074__main__d3e14930"/> 	
C24_app128	you are still 	you are still 	you are still 	you are still 	you are still 
C24_app129	unhappy, 	unhappy, 	unhappy, 	unhappy 	unhappy, 
C24_app130	and still avoid 	and still avoid 	and still avoid 	& still avoid 	and still avoid 
C24_app131				<lb n="c57-0074__main__35"/> 	
C24_app132	our society. 	our society. 	our society. 	our society. 	our society. 
C24_app133	For some time 	For some time 	For some time 	<del rend="strikethrough" sID="c57-0074__main__d3e14938"/>When 	For some time 
C24_app134	I 	I 	I 	I 	I 
C24_app135	was lost in conjecture as to the cause of this; but yesterday an idea struck me, and if it is well founded, 	was lost in conjecture as to the cause of this; but yesterday an idea struck me, and if it is well founded, 	was lost in conjecture as to the cause of this; but yesterday an idea struck me, and if it is well founded, 	consider<del eID="c57-0074__main__d3e14938"/> For some time<lb n="c57-0075__main__1"/><metamark function="sequence">1</metamark><lb n="c57-0075__main__2"/><metamark function="displacement">my repugnance)X</metamark> 	was lost in conjecture as to the cause of this; but yesterday an idea struck me, and if it is well founded, 
C24_app136	I 	I 	I 	I 	I 
C24_app137	conjure you to avow it. Reserve on such a point would be not only 	conjure you to avow it. Reserve on such a point would be not only 	conjure you to avow it. Reserve on such a point would be not only 	found also 	conjure you to avow it. Reserve on such a point would be not only 
C24_app138	<pb n="004" xml:id="F1818_v3_008"/>useless, 	use<pb n="92" xml:id="F1823_v2_365"/>less, 	useless, 		<pb n="004" xml:id="F1818_v3_008"/>useless, 
C24_app139	but draw down treble misery on us all.”<p eID="novel1_letter4_chapter17_div4_div19_p3"/><p sID="novel1_letter4_chapter17_div4_div19_p4"/>I trembled violently at 	but draw down treble misery on us all.”<p eID="novel1_letter4_chapter17_div4_div18_p3"/><p sID="novel1_letter4_chapter17_div4_div18_p4"/>I trembled violently at 	but draw down treble misery on us all.”<p eID="novel1_letter4_chapter18_div4_div18_p3"/><p sID="novel1_letter4_chapter18_div4_div18_p4"/>I trembled violently at 		but draw down treble misery on us all.”<p eID="novel1_letter4_chapter17_div4_div19_p3"/><p sID="novel1_letter4_chapter17_div4_div19_p4"/>I trembled violently at 
C24_app140	this 	this 	his 		this 
C24_app141	exordium, and my father continued—<p eID="novel1_letter4_chapter17_div4_div19_p4"/><p sID="novel1_letter4_chapter17_div4_div19_p5"/>“I confess, my son, 	exordium, and my father continued—<p eID="novel1_letter4_chapter17_div4_div18_p4"/><p sID="novel1_letter4_chapter17_div4_div18_p5"/>“I confess, my son, 	exordium, and my father continued—<p eID="novel1_letter4_chapter18_div4_div18_p4"/><p sID="novel1_letter4_chapter18_div4_div18_p5"/>“I confess, my son, 		exordium, and my father continued—<p eID="novel1_letter4_chapter17_div4_div19_p4"/><p sID="novel1_letter4_chapter17_div4_div19_p5"/>“I confess, my son, 
C24_app142	that I 	that I 	that I 	that I 	that I 
C24_app143	have always looked forward 	have always looked forward 	have always looked forward 	was unable 	have always looked forward 
C24_app144	to 	to 	to 	to 	to 
C24_app145	your marriage with 	your marriage with 	your marriage with 	compose <lb n="c57-0075__main__3"/> a female without <del rend="strikethrough" sID="c57-0075__main__d3e14967"/>fresh<del eID="c57-0075__main__d3e14967"/> again devoting <metamark function="insert">^</metamark>several months <lb n="c57-0075__main__4"/> 	your marriage with 
C24_app146	your cousin 	your cousin 	our dear Elizabeth 		your cousin 
C24_app147	as the tie of our domestic comfort, and the stay of my declining years. You were attached 	as the tie of our domestic comfort, and the stay of my declining years. You were attached 	as the tie of our domestic comfort, and the stay of my declining years. You were attached 		as the tie of our domestic comfort, and the stay of my declining years. You were attached 
C24_app148	to 	to 	to 	to 	to 
C24_app149	each other from your earliest infancy; you studied together, and appeared, in dispositions 	each other from your earliest infancy; you studied together, and appeared, in dispositions 	each other from your earliest infancy; you studied together, and appeared, in dispositions 	study 	each other from your earliest infancy; you studied together, and appeared, in dispositions 
C24_app150	and 	and 	and 	& 	and 
C24_app151	tastes, entirely suited to one another. But so blind is the experience of man, that what 	tastes, entirely suited to one another. But so blind is the experience of man, that what 	tastes, entirely suited to one another. But so blind is the experience of man, that what 	laborious disquisition. 	tastes, entirely suited to one another. But so blind is the experience of man, that what 
C24_app152	I 	I 	I 	I 	I 
C24_app153	conceived to be the best assistants to my 	conceived to be the best assistants to my 	conceived to be the best assistants to my 	had heard <del rend="strikethrough" sID="c57-0075__main__d3e14984"/>also<del eID="c57-0075__main__d3e14984"/><lb n="c57-0075__main__5"/> of some discoveries having been made by <lb n="c57-0075__main__6"/> an <mdel>e</mdel>English philosopher 	conceived to be the best assistants to my 
C24_app154	plan 	plan 	plan, 		plan 
C24_app155	may have entirely destroyed it. You, perhaps, regard her as your sister, without any wish that she might become your wife. Nay, you may have met with another whom you may love; and, considering yourself as bound in 	may have entirely destroyed it. You, perhaps, regard her as your sister, without any wish that she might become your wife. Nay, you may have met with another whom you may love; and, considering yourself as bound in 	may have entirely destroyed it. You, perhaps, regard her as your sister, without any wish that she might become your wife. Nay, you may have met with another whom you may love; and, considering yourself as bound in 		may have entirely destroyed it. You, perhaps, regard her as your sister, without any wish that she might become your wife. Nay, you may have met with another whom you may love; and, considering yourself as bound in 
C24_app156	honour 	<pb n="93" xml:id="F1823_v2_366"/>honour 	honour 		honour 
C24_app157	to 	to 	to 		to 
C24_app158	your cousin, 	your cousin, 	Elizabeth, 		your cousin, 
C24_app159	this struggle 	this struggle 	this struggle 		this struggle 
C24_app160	<pb n="005" xml:id="F1818_v3_009"/>may 	may 	may 		<pb n="005" xml:id="F1818_v3_009"/>may 
C24_app161	occasion 	occasion 	occasion 		occasion 
C24_app162	the 	the 	the 	the 	the 
C24_app163	poignant misery 	poignant misery 	poignant misery 	knowledge of 	poignant misery 
C24_app164	which 	which 	which 	which 	which 
C24_app165	you appear 	you appear 	you appear 	<lb n="c57-0075__main__7"/> was material 	you appear 
C24_app166	to 	to 	to 	to 	to 
C24_app167	feel.”<p eID="novel1_letter4_chapter17_div4_div19_p5"/><p sID="novel1_letter4_chapter17_div4_div19_p6"/>“My dear father, re-assure yourself. I love 	feel.”<p eID="novel1_letter4_chapter17_div4_div18_p5"/><p sID="novel1_letter4_chapter17_div4_div18_p6"/>“My dear father, re-assure yourself. I love 	feel.”<p eID="novel1_letter4_chapter18_div4_div18_p5"/><p sID="novel1_letter4_chapter18_div4_div18_p6"/>“My dear father, re-assure yourself. I love 	<del rend="strikethrough" sID="c57-0075__main__d3e15003"/>w<del eID="c57-0075__main__d3e15003"/> 	feel.”<p eID="novel1_letter4_chapter17_div4_div19_p5"/><p sID="novel1_letter4_chapter17_div4_div19_p6"/>“My dear father, re-assure yourself. I love 
C24_app168	my 	my 	my 	my 	my 
C24_app169	cousin tenderly and sincerely. 	cousin tenderly and sincerely. 	cousin tenderly and sincerely. 	<del rend="strikethrough" sID="c57-0075__main__d3e15008"/>work.<del eID="c57-0075__main__d3e15008"/><metamark function="insert">^</metamark>success<metamark function="insert">^</metamark>and 	cousin tenderly and sincerely. 
C24_app170	I 	I 	I 	I 	I 
C24_app171	never saw any 	never saw any 	never saw any 	<del rend="strikethrough" sID="c57-0075__main__d3e15034"/>thought<del eID="c57-0075__main__d3e15034"/>of writing <lb n="c57-0075__main__8"/> sometimes <metamark function="insert">^</metamark>thought 	never saw any 
C24_app172	woman 	woman, 	woman 		woman 
C24_app173	who excited, as Elizabeth does, my warmest admiration and affection. My future hopes and prospects are entirely bound up in the expectation of our union.”<p eID="novel1_letter4_chapter17_div4_div19_p6"/><p sID="novel1_letter4_chapter17_div4_div19_p7"/>“The expression 	who excited, as Elizabeth does, my warmest admiration and affection. My future hopes and prospects are entirely bound up in the expectation of our union.”<p eID="novel1_letter4_chapter17_div4_div18_p6"/><p sID="novel1_letter4_chapter17_div4_div18_p7"/>“The expression 	who excited, as Elizabeth does, my warmest admiration and affection. My future hopes and prospects are entirely bound up in the expectation of our union.”<p eID="novel1_letter4_chapter18_div4_div18_p6"/><p sID="novel1_letter4_chapter18_div4_div18_p7"/>“The expression 		who excited, as Elizabeth does, my warmest admiration and affection. My future hopes and prospects are entirely bound up in the expectation of our union.”<p eID="novel1_letter4_chapter17_div4_div19_p6"/><p sID="novel1_letter4_chapter17_div4_div19_p7"/>“The expression 
C24_app174	of 	of 	of 	of 	of 
C24_app175	your sentiments on this subject, 	your sentiments on this subject, 	your sentiments on this subject, 	obtainting 	your sentiments on this subject, 
C24_app176	my 	my 	my 	my 	my 
C24_app177	dear Victor, gives me more pleasure than I have 	dear Victor, gives me more pleasure than I have 	dear Victor, gives me more pleasure than I have 	fathers consent <lb n="c57-0075__main__9"/>to visit England 	dear Victor, gives me more pleasure than I have 
C24_app178	for 	for 	for 	for 	for 
C24_app179	some time experienced. If you feel thus, we shall assuredly be happy, however present events may cast a gloom over us. 	some time experienced. If you feel thus, we shall assuredly be happy, however present events may cast a gloom over us. 	some time experienced. If you feel thus, we shall assuredly be happy, however present events may cast a gloom over us. 	this purpose but <lb n="c57-0075__main__10"/>I clung to <del rend="strikethrough" sID="c57-0075__main__d3e15066"/>this<del eID="c57-0075__main__d3e15066"/>every pretence of delay & could <lb n="c57-0075__main__11"/>not resolve to interrupt my return <lb n="c57-0075__main__12"/>ing tranquillity<lb n="c57-0081__main__1"/> 	some time experienced. If you feel thus, we shall assuredly be happy, however present events may cast a gloom over us. 
C24_app180	But it is this 	But it is this 	But it is this 	But it is this 	But it is this 
C24_app181	gloom, 	gloom 	gloom 	gloom 	gloom, 
C24_app182	which appears to have taken 	which appears to have taken 	which appears to have taken 	which appears to have taken 	which appears to have taken 
C24_app183	so 	so 	so 	<lb n="c57-0081__main__2"/> too 	so 
C24_app184	strong a hold of your 	strong a hold of your 	strong a hold of your 	strong a hold of your 	strong a hold of your 
C24_app185	mind, 	mind, 	mind, 	mind 	mind, 
C24_app186	that I wish to dissipate. Tell 	that I wish to dissipate. Tell 	that I wish to dissipate. Tell 	that I wish to dissi<lb n="c57-0081__main__3"/>pate. Tell 	that I wish to dissipate. Tell 
C24_app187	me, therefore, 	me, therefore, 	me, therefore, 	me therefore 	me, therefore, 
C24_app188	whether you object to an immediate 	whether you object to an immediate 	whether you object to an immediate 	whether you object to an imme<lb n="c57-0081__main__4"/>diate 	whether you object to an immediate 
C24_app189	solemnization 	solemnization 	solemnisation 	solemnization 	solemnization 
C24_app190	of the marriage. We have been 	of the marriage. We have been 	of the marriage. We have been 	of the marriage. We have been 	of the marriage. We have been 
C24_app191	unfortunate, 	unfortunate, 	unfortunate, 	unfor<lb n="c57-0081__main__5"/><del rend="smear" sID="c57-0081__main__d3e15113"/>tunate<del eID="c57-0081__main__d3e15113"/><lb n="c57-0081__main__6"/>tunate, 	unfortunate, 
C24_app192	and 	<pb n="94" xml:id="F1823_v2_367"/>and 	and 	and 	and 
C24_app193	recent 	recent 	<pb n="133" xml:id="F1831_v_149"/>recent 	recent 	recent 
C24_app194	events have drawn us from 	events have drawn us from 	events have drawn us from 	events have drawn us from 	events have drawn us from 
C24_app195	<pb n="006" xml:id="F1818_v3_010"/>that 	that 	that 	that 	<pb n="006" xml:id="F1818_v3_010"/>that 
C24_app196	every-day 	every-day 	every-day 	<lb n="c57-0081__main__7"/> every day 	every-day 
C24_app197	tranquillity 	tranquillity 	tranquillity 	tranquillity 	tranquillity 
C24_app198				<del rend="strikethrough" sID="c57-0081__main__d3e15123"/>so necess<del eID="c57-0081__main__d3e15123"/> 	
C24_app199	befitting my years and 	befitting my years and 	befitting my years and 	befitting my years and 	befitting my years and 
C24_app200				<lb n="c57-0081__main__8"/> 	
C24_app201	infirmities. You are 	infirmities. You are 	infirmities. You are 	infirmities. You are 	infirmities. You are 
C24_app202	younger; 	younger; 	younger; 	younger 	younger; 
C24_app203	yet I do not suppose, possessed as you are of a competent 	yet I do not suppose, possessed as you are of a competent 	yet I do not suppose, possessed as you are of a competent 	yet I do not suppose, possess<lb n="c57-0081__main__9"/>ed as you are of a competent 	yet I do not suppose, possessed as you are of a competent 
C24_app204	fortune, 	fortune, 	fortune, 	fortune 	fortune, 
C24_app205	that an early 	that an early 	that an early 	that an early 	that an early 
C24_app206				<lb n="c57-0081__main__10"/> 	
C24_app207	marriage would at all interfere with any future plans 	marriage would at all interfere with any future plans 	marriage would at all interfere with any future plans 	marriage would at all interfere with any future plans 	marriage would at all interfere with any future plans 
C24_app208				<lb n="c57-0081__main__11"/> 	
C24_app209	of honour and 	of honour and 	of honour and 	of honour and 	of honour and 
C24_app210	utility that 	utility that 	utility that 	utility<metamark function="insert">^</metamark>that 	utility that 
C24_app211	you may have formed. 	you may have formed. 	you may have formed. 	you may have formed. 	you may have formed. 
C24_app212				<del rend="strikethrough" sID="c57-0081__main__d3e15154"/>Yet<del eID="c57-0081__main__d3e15154"/> 	
C24_app213	Do not 	Do not 	Do not 	Do not 	Do not 
C24_app214	suppose, however, 	suppose, however, 	suppose, however, 	suppose however 	suppose, however, 
C24_app215	that 	that 	that 	that 	that 
C24_app216				<lb n="c57-0081__main__12"/> 	
C24_app217	I wish to dictate happiness to 	I wish to dictate happiness to 	I wish to dictate happiness to 	I wish to dictate happiness to 	I wish to dictate happiness to 
C24_app218	you, 	you, 	you, 	you 	you, 
C24_app219	or that a 	or that a 	or that a 	or that a 	or that a 
C24_app220				<lb n="c57-0081__main__13"/> 	
C24_app221	delay on your part would cause me any 	delay on your part would cause me any 	delay on your part would cause me any 	delay on your part would cause me any 	delay on your part would cause me any 
