App ID	#fMS	#f1818	#fThomas	#f1823	#f1831
C12_app26	chamber. <lb n="c56-0065__main__10"/><metamark function="separate">______</metamark><lb n="c56-0066__main__1"/><milestone spanTo="#c56-0066.05" unit="tei:head"/>Chap. 8<shi rend="sup"></shi><lb n="c56-0066__main__2"/> one	chamber.<p eID="novel1_letter4_chapter5_div4_div5_p15"/><p sID="novel1_letter4_chapter5_div4_div5_p16"/>One	chamber.<p eID="novel1_letter4_chapter5_div4_div5_p14"/><p sID="novel1_letter4_chapter5_div4_div5_p15"/>One	chamber.<p eID="novel1_letter4_chapter5_div4_div5_p15"/><p sID="novel1_letter4_chapter5_div4_div5_p16"/>One	chamber.<pb n="53" xml:id="F1831_v_069"/><p eID="novel1_letter4_chapter6_div4_div6_p14"/><p sID="novel1_letter4_chapter6_div4_div6_p15"/>One
C12_app27	of my first duties on my recovery was	of my first duties on my recovery was	of my first duties on my recovery was	of my first duties on my recovery was	of my first duties on my recovery was
C12_app28	<lb n="c56-0066__main__3"/>				
C12_app29	to introduce Clerval to the <metamark function="insert">^</metamark>several professors of	to introduce Clerval to the several professors of	to introduce Clerval to the several professors of	to introduce Clerval to the several professors of	to introduce Clerval to the several professors of
C12_app30	<lb n="c56-0066__main__4"/>				
C12_app31	the university.	the university.	the university.	the university.	the university.
C12_app32	And				
C12_app33	in doing	In doing	In doing	In doing	In doing
C12_app34	this	this,	this,	this,	this,
C12_app35	I	I	I	I	I
C12_app36	under <lb n="c56-0066__main__5"/> went <del rend="strikethrough" sID="c56-0066__main__d2e13730"/>torments<del eID="c56-0066__main__d2e13730"/>	underwent	underwent	underwent	underwent
C12_app37	a kind of rough	a kind of rough	a kind of rough	a kind of rough	a kind of rough
C12_app38	usage <lb n="c56-0066__main__6"/><del rend="strikethrough" sID="c56-0066__main__d2e13736"/>that<del eID="c56-0066__main__d2e13736"/>	usage,	usage,	usage,	usage,
C12_app39	ill	ill	ill	ill	ill
C12_app40	<del rend="strikethrough" sID="c56-0066__main__d2e13739"/>befitten<del eID="c56-0066__main__d2e13739"/> befitt<mdel>ed</mdel>ing	befitting	befitting	befitting	befitting
C12_app41	the wounds that<lb n="c56-0066__main__7"/> my mind had sustained. Ever since the	the wounds that my mind had sustained. Ever since the	the wounds that my mind had sustained. Ever since the	the wounds that my mind had sustained. Ever since the	the wounds that my mind had sustained. Ever since the
C12_app42	<lb n="c56-0066__main__8"/>	<pb n="125" xml:id="F1818_v1_137"/>fatal	<pb n="125" xml:id="F1818_v1_137"/>fatal		
C12_app43	fatal			fatal	fatal
C12_app44	night –	night,	night,	<pb n="125" xml:id="F1823_v1_144"/>night,	night,
C12_app45	the end of my	the end of my	the end of my	the end of my	the end of my
C12_app46	labours	labours,	labours,	labours,	labours,
C12_app47	&<lb n="c56-0066__main__9"/> the beginning of my	and the beginning of my	and the beginning of my	and the beginning of my	and the beginning of my
C12_app48	misfortunes <del rend="strikethrough" sID="c56-0066__main__d2e13761"/>(<del eID="c56-0066__main__d2e13761"/>	misfortunes,	misfortunes,	misfortunes,	misfortunes,
C12_app49	I had	I had	I had	I had	I had
C12_app50	<lb n="c56-0066__main__10"/>				
C12_app51	conceived a violent antipathy even to	conceived a violent antipathy even to	conceived a violent antipathy even to	conceived a violent antipathy even to	conceived a violent antipathy even to
C12_app52	<lb n="c56-0066__main__11"/>				
C12_app53	the name of	the name of	the name of	the name of	the name of
C12_app54	<mdel>Ch</mdel><del rend="strikethrough" sID="c56-0066__main__d2e13776"/>Chemistry<del eID="c56-0066__main__d2e13776"/>Natural	natural	natural	natural	natural
C12_app55	Philosophy. When I was other<lb n="c56-0066__main__12"/>wise quite restored to	philosophy. When I was otherwise quite restored to	philosophy. When I was otherwise quite restored to	philosophy. When I was otherwise quite restored to	philosophy. When I was otherwise quite restored to
C12_app56	health	health,	health,	health	health,
C12_app57	the sight of a<lb n="c56-0066__main__13"/> Chemical instrument	the sight of a chemical instrument	the sight of a chemical instrument	the sight of a chemical instrument	the sight of a chemical instrument
C12_app58	brought on <lb n="c56-0066__main__14"/> againrenewed	would renew	would renew	would renew	would renew
C12_app59	all <metamark function="insert">^</metamark>the agony of	all the agony of	all the agony of	all the agony of	all the agony of
C12_app60	my				
C12_app61	my<metamark function="insert">^</metamark> nervous	my nervous	my nervous	my nervous	my nervous
C12_app62	symtoms. <del rend="strikethrough" sID="c56-0066__main__d2e13825"/>Lo<del eID="c56-0066__main__d2e13825"/><lb n="c56-0066__main__15"/>	symptoms.	symptoms.	symptoms.	symptoms.
C12_app63	Henry saw	Henry saw	Henry saw	Henry saw	Henry saw
C12_app64	this	this,	this,	this,	this,
C12_app65	and had	and had	and had	and had	and had
C12_app66	<mdel>p</mdel><del rend="strikethrough" sID="c56-0066__main__d2e13836"/>packed up<del eID="c56-0066__main__d2e13836"/>removed<lb n="c56-0066__main__16"/>	removed	removed	removed	removed
C12_app67	all my	all my	all my	all my	all my
C12_app68	<del rend="strikethrough" sID="c56-0066__main__d2e13847"/>machines<del eID="c56-0066__main__d2e13847"/><del rend="strikethrough" sID="c56-0066__main__d2e13850"/>in a chest<del eID="c56-0066__main__d2e13850"/>apparatus	apparatus	apparatus	apparatus	apparatus
C12_app69	from my	from my	from my	from my	from my
C12_app70	<del rend="strikethrough" sID="c56-0066__main__d2e13855"/>che<del eID="c56-0066__main__d2e13855"/> view	view.	view.	view.	view.
C12_app71	he had also	He had also	He had also	He had also	He had also
C12_app72	<lb n="c56-0066__main__17"/>				
C12_app73	changed my	changed my	changed my	changed my	changed my
C12_app74	<del rend="strikethrough" sID="c56-0066__main__d2e13864"/>room<del eID="c56-0066__main__d2e13864"/>ap<mdel>p</mdel>artment,	apartment;	apartment;	apartment;	apartment;
C12_app75	for he perceived that	for he perceived that	for he perceived that	for he perceived that	for he perceived that
C12_app76	<lb n="c56-0066__main__18"/>				
C12_app77	I had	I had	I had	I had	I had
C12_app78	<mdel>a</mdel>acquired	acquired a	acquired a	acquired a	acquired a
C12_app79	dislike	dislike	dislike	dislike	dislike
C12_app80	to	for	for	for	for
C12_app81	the room which had	the room which had	the room which had	the room which had	the room which had
C12_app82	<lb n="c56-0066__main__19"/>				
C12_app83	previously been my	previously been my	previously been my	previously been my	previously been my
C12_app84	workshop.	laboratory.	laboratory.	laboratory.	laboratory.
C12_app85	But these	But these	But these	But these	But these
C12_app86	<lb n="c56-0066__main__20"/>				
C12_app87	cares of Clerval were	cares of Clerval were	cares of Clerval were	cares of Clerval were	cares of Clerval were
C12_app88	<del rend="strikethrough" sID="c56-0066__main__d2e13892"/>thrown away<del eID="c56-0066__main__d2e13892"/>made	made	made	made	made
C12_app89	of no avail when	of no avail when	of no avail when	of no avail when	of no avail when
C12_app90	<lb n="c56-0066__main__21"/>				
C12_app91	I visited the professors.	I visited the professors.	I visited the professors.	I visited the professors.	I visited the professors.
C12_app92	even my excellent <lb n="c56-0066__main__22"/>				
C12_app93	M. Waldman inflicted torture when	M. Waldman inflicted torture when	M. Waldman inflicted torture when	M. Waldman inflicted torture when	M. Waldman inflicted torture when
C12_app94	<lb n="c56-0066__main__23"/>				
C12_app95	he	he	he	he	he
C12_app96	praised	praised,	praised,	praised,	praised,
C12_app97	with	with	with	with	with
C12_app98	<del rend="strikethrough" sID="c56-0066__main__d2e13906"/>the<del eID="c56-0066__main__d2e13906"/>				
C12_app99	kindness and warmth,	kindness and warmth,	kindness and warmth,	kindness and warmth,	kindness and warmth,
C12_app100	<lb n="c56-0066__main__24"/>				
C12_app101	the astonishing progress	the astonishing progress	the astonishing progress	the astonishing progress	the astonishing progress
C12_app102	that				
C12_app103	I had made	I had made	I had made	I had made	I had made
C12_app104	<lb n="c56-0066__main__25"/>				
C12_app105	in the sciences. He soon perceived	in the sciences. He soon perceived	in the sciences. He soon perceived	in the sciences. He soon perceived	in the sciences. He soon perceived
C12_app106	<mdel>my</mdel><lb n="c56-0066__left_margin__1"/>that	that	that	that	that
C12_app107	I<lb n="c56-0066__main__26"/>	I	I	I	I
C12_app108	disliked<del rend="strikethrough" sID="c56-0066__main__d2e13935"/>of<del eID="c56-0066__main__d2e13935"/>	disliked	disliked	disliked	disliked
C12_app109	the	the	the	the	the
C12_app110	subject,	subject;	subject;	subject;	subject;
C12_app111	but	but,	but,	but	but
C12_app112	not guessing	not guessing	not guessing	not guessing	not guessing
C12_app113	<lb n="c56-0066__main__27"/>				
C12_app114	the real	the real	the real	the real	the real
C12_app115	cause	cause,	cause,	cause,	cause,
C12_app116	he attributed	he attributed	he attributed	he attributed	he attributed
C12_app117	<mdel>to</mdel><mdel>it</mdel><lb n="c56-0066__left_margin__1"/>my	my	my	my	my
C12_app118	feelings<lb n="c56-0066__main__28"/> to	feelings to	feelings to	feelings to	feelings to
C12_app119	modesty <del rend="strikethrough" sID="c56-0066__main__d2e13962"/>on hearing myself praised<del eID="c56-0066__main__d2e13962"/><lb n="c56-0067__main__1"/><del rend="strikethrough" sID="c56-0067__main__d2e13975"/>he therefore<del eID="c56-0067__main__d2e13975"/><lb n="c56-0067__left_margin__1"/>and	modesty, and	modesty, and	modesty, and	modesty, and
C12_app120	changed	<pb n="126" xml:id="F1818_v1_138"/>changed	<pb n="126" xml:id="F1818_v1_138"/>changed	changed	changed
C12_app121	the subject from	the subject from	the subject from	the subject from	the subject from
C12_app122	<lb n="c56-0067__main__2"/>				
C12_app123	my	my	my	my	my
C12_app124	improvement,	improvement	improvement	im<pb n="126" xml:id="F1823_v1_145"/>provement,	improvement,
C12_app125	to the science itself,	to the science itself,	to the science itself,	to the science itself,	to the science itself,
C12_app126	<lb n="c56-0067__main__3"/>				
C12_app127	with	with	with	with	with
C12_app128	<del rend="strikethrough" sID="c56-0067__main__d2e13993"/>an<del eID="c56-0067__main__d2e13993"/>				
C12_app129	a	a	a	a	a
C12_app130	desire	desire,	desire,	desire,	desire,
C12_app131	as I evidently	as I evidently	as I evidently	as I evidently	as I evidently
C12_app132	saw <lb n="c56-0067__main__4"/>	saw,	saw,	saw,	saw,
C12_app133	of drawing	of drawing	of drawing	of drawing	of drawing
C12_app134	<del rend="strikethrough" sID="c56-0067__main__d2e13998"/>friend<del eID="c56-0067__main__d2e13998"/>				
C12_app135	me out.	me out.	me out.	me out.	me out.
C12_app136	<del rend="strikethrough" sID="c56-0067__main__d2e14001"/>K<del eID="c56-0067__main__d2e14001"/>Kind <lb n="c56-0067__main__5"/> friend he tortured me withoutbut <lb n="c56-0067__main__6"/> it<del rend="strikethrough" sID="c56-0067__main__d2e14017"/>How cruel is<del eID="c56-0067__main__d2e14017"/>				
C12_app137	What could I do?	What could I do?	What could I do?	What could I do?	What could I do?
C12_app138	<lb n="c56-0067__main__7"/>				
C12_app139	He meant to	He meant to	He meant to	He meant to	He meant to
C12_app140	please <del rend="strikethrough" sID="c56-0067__main__d2e14023"/>and<del eID="c56-0067__main__d2e14023"/><del rend="strikethrough" sID="c56-0067__main__d2e14026"/>me<del eID="c56-0067__main__d2e14026"/>&	please, and	please, and	please, and	please, and
C12_app141	he	he	he	he	he
C12_app142	<lb n="c56-0067__main__8"/><del rend="strikethrough" sID="c56-0067__main__d2e14033"/>tortured<del eID="c56-0067__main__d2e14033"/><lb n="c56-0067__left_margin__1"/>tormented me <del rend="strikethrough" sID="c56-0067__main__d2e14049"/>it was<del eID="c56-0067__main__d2e14049"/>I	tormented me. I	tormented me. I	tormented me. I	tormented me. I
C12_app143	felt as if he	felt as if he	felt as if he	felt as if he	felt as if he
C12_app144	<del rend="strikethrough" sID="c56-0067__main__d2e14057"/>had<del eID="c56-0067__main__d2e14057"/><lb n="c56-0067__main__9"/><lb n="c56-0067__left_margin__1"/>placed carefully	had placed carefully,	had placed carefully,	had placed carefully,	had placed carefully,
C12_app145	one by	one by	one by	one by	one by
C12_app146	one <del rend="strikethrough" sID="c56-0067__main__d2e14072"/>placed<del eID="c56-0067__main__d2e14072"/>	one,	one,	one,	one,
C12_app147	in my	in my	in my	in my	in my
C12_app148	<lb n="c56-0067__main__10"/>				
C12_app149	view those instruments which were <lb n="c56-0067__main__11"/><lb n="c56-0067__left_margin__1"/>to be afterwards used in putting me to a	view those instruments which were to be afterwards used in putting me to a	view those instruments which were to be afterwards used in putting me to a	view those instruments which were to be afterwards used in putting me to a	view those instruments which were to be afterwards used in putting me to a
C12_app150	<lb n="c56-0067__main__12"/>				
C12_app151	slow and cruel	slow and cruel	slow and cruel	slow and cruel	slow and cruel
C12_app152	<del rend="strikethrough" sID="c56-0067__main__d2e14092"/>dre<del eID="c56-0067__main__d2e14092"/>				
C12_app153	death. I writhed	death. I writhed	death. I writhed	death. I writhed	death. I writhed
C12_app154	<lb n="c56-0067__main__13"/>				
C12_app155	under his words, yet dared not	under his words, yet dared not	under his words, yet dared not	under his words, yet dared not	under his words, yet dared not
C12_app156	shew <lb n="c56-0067__main__14"/><del rend="strikethrough" sID="c56-0067__main__d2e14100"/>my<del eID="c56-0067__main__d2e14100"/>	exhibit	exhibit	exhibit	exhibit
C12_app157	the pain I felt. Clerval, whose	the pain I felt. Clerval, whose	the pain I felt. Clerval, whose	the pain I felt. Clerval, whose	the pain I felt. Clerval, whose
C12_app158	<lb n="c56-0067__main__15"/>				
C12_app159	eyes and feelings were always quick	eyes and feelings were always quick	eyes and feelings were always quick	eyes and feelings were always quick	eyes and feelings were always quick
C12_app160	<lb n="c56-0067__main__16"/>				
C12_app161	in discerning the sensations of	in discerning the sensations of	in discerning the sensations of	in discerning the sensations of	in discerning the sensations of
C12_app162	others <lb n="c56-0067__main__17"/>	others,	others,	others,	others,
C12_app163	declined the	declined the	declined the	declined the	declined the
C12_app164	subject alledging <mdel>in</mdel><metamark function="insert">^</metamark>his<lb n="c56-0067__main__18"/> ignorance	subject, alleging, in excuse, his total ignorance;	subject, alleging, in excuse, his total ignorance;	subject, alleging, in excuse, his total ignorance;	subject, alleging, in excuse, his total ignorance;
C12_app165	& the conversation took	and the conversation took	and the conversation took	and the conversation took	and the conversation took
C12_app166	<lb n="c56-0067__main__19"/>				
C12_app167	a more general turn. I thanked	a more general turn. I thanked	a more general turn. I thanked	a more general turn. I thanked	a more general turn. I thanked
C12_app168	him <lb n="c56-0067__main__20"/>	my friend	my friend	my friend	my friend
C12_app169	from my heart, but I did not speak.	from my heart, but I did not speak.	from my heart, but I did not speak.	from my heart, but I did not speak.	from my heart, but I did not speak.
C12_app170	<lb n="c56-0067__main__21"/>				
C12_app171	I	I	I	I	I
C12_app172	plainly				
C12_app173	saw	saw	saw	saw	saw
C12_app174		plainly	plainly	plainly	plainly
C12_app175	that he was surprised,	that he was surprised,	that he was surprised,	that he was surprised,	that he was surprised,
C12_app176	<lb n="c56-0067__main__22"/>				
C12_app177	but he never attempted to draw	but he never attempted to draw	but he never attempted to draw	but he never attempted to draw	but he never attempted to draw
C12_app178	<lb n="c56-0067__main__23"/>				
C12_app179	my secret from	my secret from	my secret from	my secret from	my secret from
C12_app180	me,	me;	me;	me;	me;
C12_app181	and although	and although	and although	and although	and although
C12_app182	<lb n="c56-0067__main__24"/>				
C12_app183	I loved him with a mixture of	I loved him with a mixture of	I loved him with a mixture of	I loved him with a mixture of	I loved him with a mixture of
C12_app184	<lb n="c56-0067__main__25"/><del rend="strikethrough" sID="c56-0067__main__d2e14147"/>love<del eID="c56-0067__main__d2e14147"/><lb n="c56-0067__left_margin__1"/>affection	affection	affection	affection	affection
C12_app185	and reverence that knew	and reverence that knew	and reverence that knew	and reverence that knew	and reverence that knew
C12_app186	no	no<pb n="127" xml:id="F1818_v1_139"/>bounds,	no<pb n="127" xml:id="F1818_v1_139"/>bounds,	no	no
C12_app187	<lb n="c56-0067__main__26"/>				
C12_app188	bounds,			bounds,	bounds,
C12_app189	yet I could never	yet I could never	yet I could never	yet I could never	yet I could never
C12_app190	<del rend="strikethrough" sID="c56-0067__main__d2e14163"/>pr<del eID="c56-0067__main__d2e14163"/>				
C12_app191	persuade	persuade	persuade	persuade	persuade
C12_app192	<lb n="c56-0067__main__27"/>			<pb n="127" xml:id="F1823_v1_146"/>myself	
C12_app193	myself	myself	myself		myself
C12_app194	to confide to him that event	to confide to him that event	to confide to him that event	to confide to him that event	to confide to him that event
C12_app195	<lb n="c56-0067__main__28"/>				
C12_app196	which was so often present to my	which was so often present to my	which was so often present to my	which was so often present to my	which was so often present to my
C12_app197	<lb n="c56-0067__main__29"/> thoughts,	recollection,	recollection,	recollection,	recollection,
C12_app198	but which I feared the detail	but which I feared the detail	but which I feared the detail	but which I feared the detail	but which I feared the detail
C12_app199	<lb n="c56-0067__main__30"/>				
C12_app200	to another would only impress more	to another would only impress more	to another would only impress more	to another would only impress more	to another would only impress more
C12_app201	deeply.<milestone unit="tei:p"/><lb n="c56-0068__main__1"/> M<shi rend="sup">r</shi>.	deeply.<p eID="novel1_letter4_chapter5_div4_div5_p16"/><p sID="novel1_letter4_chapter5_div4_div5_p17"/>M.	deeply.<p eID="novel1_letter4_chapter5_div4_div5_p15"/><p sID="novel1_letter4_chapter5_div4_div5_p16"/>M.	deeply.<p eID="novel1_letter4_chapter5_div4_div5_p16"/><p sID="novel1_letter4_chapter5_div4_div5_p17"/>M.	deeply.<p eID="novel1_letter4_chapter6_div4_div6_p15"/><p sID="novel1_letter4_chapter6_div4_div6_p16"/>M.
C12_app202	Krempe was not <metamark function="insert">^</metamark>equally	Krempe was not equally	Krempe was not equally	Krempe was not equally	Krempe was not equally
C12_app203	docile <del rend="strikethrough" sID="c56-0068__main__d2e14205"/>yet<del eID="c56-0068__main__d2e14205"/>&weak <lb n="c56-0068__main__2"/> as my illness had made me<lb n="c56-0068__left_margin__1"/>	docile; and	docile; and	docile; and	docile; and
C12_app204	in my	in my	in my	in my	in my
C12_app205	then <lb n="c56-0068__left_margin__2"/> condition	condition at that time,	condition at that time,	condition at that time,	condition at that time,
C12_app206	of	of	of	of	of
C12_app207	<lb n="c56-0068__left_margin__3"/>				
C12_app208	almost in<lb n="c56-0068__left_margin__4"/>supportable<lb n="c56-0068__left_margin__5"/>	almost insupportable	almost insupportable	almost insupportable	almost insupportable
C12_app209	sensitiveness	sensitiveness,	sensitiveness,	sensitiveness,	sensitiveness,
C12_app210	his harsh	his harsh	his harsh	his harsh	his harsh
C12_app211	<lb n="c56-0068__main__3"/>				
C12_app212	blunt	blunt	blunt	blunt	blunt
C12_app213	econiums	encomiums	encomiums	encomiums	encomiums
C12_app214	gave me even more	gave me even more	gave me even more	gave me even more	gave me even more
C12_app215	<lb n="c56-0068__main__4"/>				
C12_app216	pain	pain	pain	pain	pain
C12_app217	<del rend="strikethrough" sID="c56-0068__main__d2e14249"/>that<del eID="c56-0068__main__d2e14249"/>				
C12_app218	than the	than the	than the	than the	than the
C12_app219	benevolent	benevolent	benevolent	benevolent	bene<pb n="54" xml:id="F1831_v_070"/>volent
C12_app220	<lb n="c56-0068__main__5"/>				
C12_app221	approbation of M.	approbation of M.	approbation of M.	approbation of M.	approbation of M.
C12_app222	Waldman —"Dam<mdel>m</mdel>n<lb n="c56-0068__main__6"/> "the fellow,"	Waldman. “D—n the fellow!”	Waldman. “D—n the fellow!”	Waldman. “D—n the fellow!”	Waldman. “D—n the fellow!”
C12_app223	cried	cried	cried	cried	cried
C12_app224	he "Why	he; “why,	he; “why,	he; “why,	he; “why,
C12_app225	M<shi rend="sup">r</shi>.	M.	M.	M.	M.
C12_app226	Clerval <lb n="c56-0068__main__7"/> "I tell	Clerval, I assure	Clerval, I assure	Clerval, I assure	Clerval, I assure
C12_app227	you he has	you he has	you he has	you he has	you he has
C12_app228	<del rend="strikethrough" sID="c56-0068__main__d2e14271"/>beaut<del eID="c56-0068__main__d2e14271"/>				
C12_app229	outstript	outstript	outstript	outstript	outstript
C12_app230	<lb n="c56-0068__main__8"/> "us all– ay	us all.	us all.	us all.	us all.
C12_app231		Aye,	Aye,	Ay,	Ay,
C12_app232	stare if you	stare if you	stare if you	stare if you	stare if you
C12_app233	please	please;	please;	please;	please;
C12_app234	but	but	but	but	but
C12_app235	<lb n="c56-0068__main__9"/> "it	it	it	it	it
C12_app236	is	is	is	is	is
C12_app237	nevertheless	nevertheless	nevertheless	nevertheeless	nevertheless
C12_app238	true –	true.	true.	true.	true.
C12_app239	A youngster	A youngster	A youngster	A youngster	A youngster
C12_app240	<lb n="c56-0068__main__10"/> "who	who,	who,	who,	who,
C12_app241	but	but	but	but	but
C12_app242	<del rend="strikethrough" sID="c56-0068__main__d2e14281"/>two<del eID="c56-0068__main__d2e14281"/> three	a few	a few	a few	a few
C12_app243	years	years	years	years	years
C12_app244	ago	ago,	ago,	ago,	ago,
C12_app245	believed	believed	believed	believed	believed
C12_app246	<lb n="c56-0068__main__11"/> "Cornelius				in
C12_app247		Cornelius	Cornelius	Cornelius	Cornelius
C12_app248	Agrippa	Agrippa	Agrippa	Agrippa,	Agrippa
C12_app249	<del rend="strikethrough" sID="c56-0068__main__d2e14288"/>to be<del eID="c56-0068__main__d2e14288"/><metamark function="insert">^</metamark>as	as	as	as	as
C12_app250	firmly as	firmly as	firmly as	firmly as	firmly as
C12_app251					in
C12_app252	the	the	the	the	the
C12_app253	gospel	gospel,	gospel,	gospel,	gospel,
C12_app254	has	has	has	has	has
C12_app255	<lb n="c56-0068__main__12"/> "now	now	now	now	now
C12_app256	set himself at the head of	set himself at the head of	set himself at the head of	set himself at the head of	set himself at the head of
C12_app257	<lb n="c56-0068__main__13"/> "the university	the university;	the university;	the university;	the university;
C12_app258	& if he is not soon	and if he is not soon	and if he is not soon	and if he is not soon	and if he is not soon
C12_app259	<lb n="c56-0068__main__14"/> "pulled down	pulled down,	pulled down,	pulled down,	pulled down,
C12_app260	we shall all be out	we shall all be out	we shall all be out	we shall all be out	we shall all be out
C12_app261	<lb n="c56-0068__main__15"/> "of	of	of	of	of
C12_app262	countenance.—Aye,	countenance.—Aye,	countenance.—Aye,	countenance.—Ay, ay,”	countenance.—Ay, ay,”
C12_app263	Aye,	aye,”	aye,”		
C12_app264	continued	continued	continued	continued	continued
C12_app265	<lb n="c56-0068__main__16"/> "he	he,	he,	he,	he,
C12_app266	observing	ob<pb n="128" xml:id="F1818_v1_140"/>serving	ob<pb n="128" xml:id="F1818_v1_140"/>serving	observing	observing
C12_app267	my	my	my	my	my
C12_app268	<del rend="strikethrough" sID="c56-0068__main__d2e14314"/>countenance<del eID="c56-0068__main__d2e14314"/><metamark function="insert">^</metamark>faceex<lb n="c56-0068__main__17"/>pressive	face expressive	face expressive	face expressive	face expressive
C12_app269	of	of	of	of	of
C12_app270	suffering "Mr. <del rend="strikethrough" sID="c56-0068__main__d2e14334"/>f<del eID="c56-0068__main__d2e14334"/>Franken<lb n="c56-0068__main__18"/>stein	suffering,	suffering,	suffering,	suffering,
C12_app271		“M.	“M.	<pb n="128" xml:id="F1823_v1_147"/>“M.	“M.
C12_app272		Frankenstein	Frankenstein	Frankenstein	Frankenstein
C12_app273	is	is	is	is	is
C12_app274	modest	modest;	modest;	modest;	modest;
C12_app275	an excellent quality in	an excellent quality in	an excellent quality in	an excellent quality in	an excellent quality in
C12_app276	<lb n="c56-0068__main__19"/> "a	a	a	a	a
C12_app277	young	young	young	young	young
C12_app278	man;	man.	man.	man.	man.
C12_app279	Young men should be	Young men should be	Young men should be	Young men should be	Young men should be
C12_app280	<lb n="c56-0068__main__20"/> "diffident	diffident	diffident	diffident	diffident
C12_app281	of	of	of	of	of
C12_app282	themselves	themselves,	themselves,	themselves,	themselves,
C12_app283	you	you	you	you	you
C12_app284	know M<shi rend="sup"></shi><lb n="c56-0068__main__21"/> "Clerval;	know, M.	know, M.	know, M.	know, M.
C12_app285		Clerval;	Clerval;	Clerval;	Clerval:
C12_app286	I was myself when	I was myself when	I was myself when	I was myself when	I was myself when
C12_app287	young	young:	young:	young:	young;
C12_app288	but	but	but	but	but
C12_app289	<lb n="c56-0068__main__22"/> "one soon grows out of that."<milestone unit="tei:p"/><lb n="c56-0068__main__23"/> M<shi rend="sup"></shi>	that wears out in a very short time.”<p eID="novel1_letter4_chapter5_div4_div5_p17"/><p sID="novel1_letter4_chapter5_div4_div5_p18"/>M.	that wears out in a very short time.”<p eID="novel1_letter4_chapter5_div4_div5_p16"/><p sID="novel1_letter4_chapter5_div4_div5_p17"/>M.	that wears out in a very short time.”<p eID="novel1_letter4_chapter5_div4_div5_p17"/><p sID="novel1_letter4_chapter5_div4_div5_p18"/>M.	that wears out in a very short time.”<p eID="novel1_letter4_chapter6_div4_div6_p16"/><p sID="novel1_letter4_chapter6_div4_div6_p17"/>M.
C12_app290	Krempe had now commenced	Krempe had now commenced	Krempe had now commenced	Krempe had now commenced	Krempe had now commenced
C12_app291	<lb n="c56-0068__main__24"/><del rend="strikethrough" sID="c56-0068__main__d2e14373"/>the subject of his own praise<del eID="c56-0068__main__d2e14373"/>an	an	an	an	an
C12_app292	eulogy on	eulogy on	eulogy on	eulogy on	eulogy on
C12_app293	himself and that <lb n="c56-0068__main__25"/>	himself, which	himself, which	himself, which	himself, which
C12_app294	happily turned the conversation	happily turned the conversation	happily turned the conversation	happily turned the conversation	happily turned the conversation
C12_app295	<lb n="c56-0068__main__26"/>				
C12_app296	from	from	from	from	from
C12_app297	the	a	a	a	a
C12_app298	subject that was so	subject that was so	subject that was so	subject that was so	subject that was so
