App ID	#fMS	#f1818	#fThomas	#f1823	#f1831
C22_app22	revenge –I <del rend="strikethrough" sID="c57-0051__main__d3e10113"/>w<del eID="c57-0051__main__d3e10113"/>	revenge. I	revenge. I	revenge. I	revenge. I
C22_app23	could with	could with	could with	could with	could with
C22_app24	plea<lb n="c57-0051__main__9"/>sure<del rend="strikethrough" sID="c57-0051__main__d3e10123"/>of<del eID="c57-0051__main__d3e10123"/><del rend="strikethrough" sID="c57-0051__main__d3e10126"/>torn<del eID="c57-0051__main__d3e10126"/>	pleasure	pleasure	pleasure	pleasure
C22_app25	have destroyed the cottage	have destroyed the cottage	have destroyed the cottage	have destroyed the cottage	have destroyed the cottage
C22_app26	<lb n="c57-0051__main__10"/>				
C22_app27	and its inhabitants, and	and its inhabitants, and	and its inhabitants, and	and its inhabitants, and	and its inhabitants, and
C22_app28		have	have	have	have
C22_app29	glutted my<lb n="c57-0051__main__11"/>self with their shrieks &	glutted myself with their shrieks and	glutted myself with their shrieks and	glutted myself with their shrieks and	glutted myself with their shrieks and
C22_app30	misery. <del rend="strikethrough" sID="c57-0051__main__d3e10141"/>They<del eID="c57-0051__main__d3e10141"/><lb n="c57-0051__main__12"/><del rend="strikethrough" sID="c57-0051__main__d3e10146"/>As<del eID="c57-0051__main__d3e10146"/> When	misery.<p eID="novel1_letter4_chapter15_div4_div16_p1"/><p sID="novel1_letter4_chapter15_div4_div16_p2"/>“When	misery.<p eID="novel1_letter4_chapter15_div4_div16_p1"/><p sID="novel1_letter4_chapter15_div4_div16_p2"/>“When	misery.<p eID="novel1_letter4_chapter15_div4_div16_p1"/><p sID="novel1_letter4_chapter15_div4_div16_p2"/>“When	misery.<p eID="novel1_letter4_chapter16_div4_div16_p1"/><p sID="novel1_letter4_chapter16_div4_div16_p2"/>“When
C22_app31	night	night	night	night	night
C22_app32	came on	came,	came,	came,	came,
C22_app33	I quitted	I quitted	I quitted	I quitted	I quitted
C22_app34	<lb n="c57-0051__main__13"/>				
C22_app35	my	my	my	my	my
C22_app36	retreat	retreat,	retreat,	retreat,	retreat,
C22_app37	and wandered	and wandered	and wandered	and wandered	and wandered
C22_app38	to	in	in	in	in
C22_app39	the	the	the	the	the
C22_app40	<lb n="c57-0051__main__14"/> wood.— <del rend="strikethrough" sID="c57-0051__main__d3e10154"/>And now<del eID="c57-0051__main__d3e10154"/><mdel>n</mdel>No	wood; and now, no	wood; and now, no	wood; and now, no	wood; and now, no
C22_app41	longer restrained	longer restrained	longer restrained	longer restrained	longer restrained
C22_app42	<lb n="c57-0051__main__15"/>				
C22_app43	by the	by the	by the	by the	by the
C22_app44	fear	<pb n="121" xml:id="F1818_v2_125"/>fear	<pb n="121" xml:id="F1818_v2_125"/>fear	<pb n="53" xml:id="F1823_v2_326"/>fear	fear
C22_app45	of	of	of	of	of
C22_app46	discovery	discovery,	discovery,	discovery,	discovery,
C22_app47	I gave vent	I gave vent	I gave vent	I gave vent	I gave vent
C22_app48	<lb n="c57-0051__main__16"/>				
C22_app49	to my anguish in fearful howlings.	to my anguish in fearful howlings.	to my anguish in fearful howlings.	to my anguish in fearful howlings.	to my anguish in fearful howlings.
C22_app50	<lb n="c57-0051__main__17"/>				
C22_app51	I was like a wild beast	I was like a wild beast	I was like a wild beast	I was like a wild beast	I was like a wild beast
C22_app52	in	that had broken	that had broken	that had broken	that had broken
C22_app53	the toils;	the toils;	the toils;	the toils;	the toils;
C22_app54	<lb n="c57-0051__main__18"/><del rend="strikethrough" sID="c57-0051__main__d3e10177"/>tearing<del eID="c57-0051__main__d3e10177"/><lb n="c57-0051__left_margin__1"/>destroying	destroying	destroying	destroying	destroying
C22_app55	the objects that obstructed	the objects that obstructed	the objects that obstructed	the objects that obstructed	the objects that obstructed
C22_app56	<lb n="c57-0051__main__19"/> me <del rend="strikethrough" sID="c57-0051__main__d3e10195"/>with<del eID="c57-0051__main__d3e10195"/><del rend="strikethrough" sID="c57-0051__main__d3e10198"/>fear<del eID="c57-0051__main__d3e10198"/>and	me, and	me, and	me, and	me, and
C22_app57	ranging through the	ranging through the	ranging through the	ranging through the	ranging through the
C22_app58	<lb n="c57-0051__main__20"/>				
C22_app59	wood with	wood with	wood with	wood with	wood with
C22_app60	stag like swiftness.— <lb n="c57-0051__main__21"/>	a stag-like swiftness.	a stag-like swiftness.	a stag-like swiftness.	a stag-like swiftness.
C22_app61	Oh!	Oh!	Oh!	Oh!	O!
C22_app62	What a miserable night I	what a miserable night I	what a miserable night I	what a miserable night I	what a miserable night I
C22_app63	passed. <lb n="c57-0051__main__22"/>	passed!	passed!	passed!	passed!
C22_app64	the cold stars shone in mockery,	the cold stars shone in mockery,	the cold stars shone in mockery,	the cold stars shone in mockery,	the cold stars shone in mockery,
C22_app65	<lb n="c57-0051__main__23"/>	and	and	and	and
C22_app66	the bare trees waved their branches	the bare trees waved their branches	the bare trees waved their branches	the bare trees waved their branches	the bare trees waved their branches
C22_app67	<lb n="c57-0051__main__24"/>				
C22_app68	above	above	above	above	above
C22_app69	me and	me:	me:	me:	me:
C22_app70	now and then the sweet	now and then the sweet	now and then the sweet	now and then the sweet	now and then the sweet
C22_app71	<lb n="c57-0051__main__25"/>				
C22_app72	voice of a bird burst forth amidst	voice of a bird burst forth amidst	voice of a bird burst forth amidst	voice of a bird burst forth amidst	voice of a bird burst forth amidst
C22_app73	<lb n="c57-0051__main__26"/>				
C22_app74	the universal	the universal	the universal	the universal	the universal
C22_app75	stillness.– All	stillness. All,	stillness. All,	stillness. All,	stillness. All,
C22_app76	<metamark function="insert">^</metamark>save	save	save	save	save
C22_app77	I	I,	I,	I,	I,
C22_app78	were	were	were	were	were
C22_app79	<lb n="c57-0051__main__27"/>				
C22_app80	at rest or in	at rest or in	at rest or in	at rest or in	at rest or in
C22_app81	enjoyment <del rend="strikethrough" sID="c57-0051__main__d3e10238"/>but I.<del eID="c57-0051__main__d3e10238"/><del rend="unmarked" sID="c57-0051__main__d3e10241"/>A<del eID="c57-0051__main__d3e10241"/><del rend="strikethrough" sID="c57-0051__main__d3e10244"/>nd<del eID="c57-0051__main__d3e10244"/><lb n="c57-0051__main__28"/> I	enjoyment: I,	enjoyment: I,	enjoyment: I,	enjoyment: I,
C22_app82	like the	like the	like the	like the	like the
C22_app83	arch	arch	arch	arch	arch-fiend,
C22_app84	fiend	fiend,	fiend,	fiend,	
C22_app85	bore	bore	bore	bore	bore
C22_app86	<del rend="strikethrough" sID="c57-0051__main__d3e10253"/>bo<del eID="c57-0051__main__d3e10253"/>				
C22_app87	a hell	a hell	a hell	a hell	a hell
C22_app88	<lb n="c57-0051__main__29"/>				
C22_app89	within	within	within	within	within
C22_app90	me	me;	me;	me;	me;
C22_app91	and, finding	and, finding	and, finding	and, finding	and, finding
C22_app92	<del rend="strikethrough" sID="c57-0051__main__d3e10258"/>th<del eID="c57-0051__main__d3e10258"/><del rend="unmarked" sID="c57-0051__main__d3e10261"/>e<del eID="c57-0051__main__d3e10261"/>my<lb n="c57-0051__main__30"/>self	myself	myself	myself	myself
C22_app93	unsympathized	unsympathized	unsympathized	unsympathized	unsympathised
C22_app94	with,	with,	with,	with,	with,
C22_app95	I <del rend="strikethrough" sID="c57-0051__main__d3e10271"/>wi<del eID="c57-0051__main__d3e10271"/>				
C22_app96	wished	wished	wished	wished	wished
C22_app97	<lb n="c57-0051__main__31"/>				
C22_app98	to tear	to tear	to tear	to tear	to tear
C22_app99	<mdel>of</mdel><metamark function="insert">^</metamark>up	up	up	up	up
C22_app100	the trees,	the trees,	the trees,	the trees,	the trees,
C22_app101	<del rend="strikethrough" sID="c57-0051__main__d3e10291"/><del eID="c57-0051__main__d3e10291"/>				
C22_app102	spread	spread	spread	spread	spread
C22_app103	havock<lb n="c57-0052__main__1"/>	havoc	havoc	havoc	havoc
C22_app104	and destruction	and destruction	and destruction	and destruction	and destruction
C22_app105		around me,	around me,	around me,	around me,
C22_app106	and then	and then	and then	and then	and then
C22_app107		to	to	to	to
C22_app108	have	have	have	have	have
C22_app109	<lb n="c57-0052__main__2"/>				
C22_app110	sat down & enjoyed the	sat down and enjoyed the	sat down and enjoyed the	sat down and enjoyed the	sat down and enjoyed the
C22_app111	ruin–<milestone unit="tei:p"/><lb n="c57-0052__main__3"/> But	ruin.<p eID="novel1_letter4_chapter15_div4_div16_p2"/><p sID="novel1_letter4_chapter15_div4_div16_p3"/>“But	ruin.<p eID="novel1_letter4_chapter15_div4_div16_p2"/><p sID="novel1_letter4_chapter15_div4_div16_p3"/>“But	ruin.<p eID="novel1_letter4_chapter15_div4_div16_p2"/><p sID="novel1_letter4_chapter15_div4_div16_p3"/>“But	ruin.<p eID="novel1_letter4_chapter16_div4_div16_p2"/><p sID="novel1_letter4_chapter16_div4_div16_p3"/>“But
C22_app112	this was a luxury of	this was a luxury of	this was a luxury of	this was a luxury of	this was a luxury of
C22_app113	<lb n="c57-0052__main__4"/>				
C22_app114	sensation that could not	sensation that could not	sensation that could not	sensation that could not	sensation that could not
C22_app115	<del rend="strikethrough" sID="c57-0052__main__d3e10316"/>last<del eID="c57-0052__main__d3e10316"/><lb n="c57-0052__main__5"/><lb n="c57-0052__left_margin__1"/>endure	endure;	endure;	endure;	endure;
C22_app116	I	I	I	I	I
C22_app117	<del rend="strikethrough" sID="c57-0052__main__d3e10335"/>grew<del eID="c57-0052__main__d3e10335"/><del rend="strikethrough" sID="c57-0052__main__d3e10338"/>tired<del eID="c57-0052__main__d3e10338"/>became	became	became	became	became
C22_app118	fatigued with excess of bodily	fatigued with excess of bodily	fatigued with excess of bodily	fatigued with excess of bodily	fatigued with excess of bodily
C22_app119	<lb n="c57-0052__main__6"/> exertion;	exertion,	exertion,	exertion,	exertion,
C22_app120	and sank on the	and sank on the	and sank on the	and sank on the	and sank on the
C22_app121	<lb n="c57-0052__main__7"/><del rend="strikethrough" sID="c57-0052__main__d3e10350"/>g<del eID="c57-0052__main__d3e10350"/>				
C22_app122	damp grass in the	damp grass in the	damp grass in the	damp grass in the	damp grass in the
C22_app123	despondency <lb n="c57-0052__main__8"/>	<pb n="122" xml:id="F1818_v2_126"/>sick	<pb n="122" xml:id="F1818_v2_126"/>sick	<pb n="54" xml:id="F1823_v2_327"/>sick	sick
C22_app124		impotence	impotence	impotence	impotence
C22_app125	of despair. There was	of despair. There was	of despair. There was	of despair. There was	of despair. There was
C22_app126	no one <del rend="strikethrough" sID="c57-0052__main__d3e10355"/>in<del eID="c57-0052__main__d3e10355"/><lb n="c57-0052__main__9"/> amo<del rend="strikethrough" sID="c57-0052__main__d3e10361"/>u<del eID="c57-0052__main__d3e10361"/>ng	none among	none among	none among	none among
C22_app127	the myriads of men that	the myriads of men that	the myriads of men that	the myriads of men that	the myriads of men that
C22_app128	<lb n="c57-0052__main__10"/>				
C22_app129	existed	existed	existed	existed	existed
C22_app130	that <del rend="strikethrough" sID="c57-0052__main__d3e10366"/>could<del eID="c57-0052__main__d3e10366"/>	who	who	who	who
C22_app131	would pity	would pity	would pity	would pity	would pity
C22_app132	<lb n="c57-0052__main__11"/>				
C22_app133	or assist	or assist	or assist	or assist	or assist
C22_app134	me —	me;	me;	me;	me;
C22_app135	and should I feel	and should I feel	and should I feel	and should I feel	and should I feel
C22_app136	<lb n="c57-0052__main__12"/>				
C22_app137	kindness towards my enemies?	kindness towards my enemies?	kindness towards my enemies?	kindness towards my enemies?	kindness towards my enemies?
C22_app138	<lb n="c57-0052__main__13"/> No!	No:	No:	No:	No:
C22_app139	from that moment I de<lb n="c57-0052__main__14"/>clared everlasting war against	from that moment I declared everlasting war against	from that moment I declared everlasting war against	from that moment I declared everlasting war against	from that moment I declared everlasting war against
C22_app140	<lb n="c57-0052__main__15"/><lb n="c57-0052__left_margin__1"/>the<mdel>m</mdel><metamark function="insert">^</metamark> species and	the species, and,	the species, and,	the species, and,	the species, and,
C22_app141	more than	more than	more than	more than	more than
C22_app142	all	all,	all,	all,	all,
C22_app143	against	against	against	against	against
C22_app144	<lb n="c57-0052__main__16"/> h<mdel>e</mdel>im	him	him	him	him
C22_app145	who had formed	who had formed	who had formed	who had formed	who had formed
C22_app146	me	me,	me,	me,	me,
C22_app147	& sent	and sent	and sent	and sent	and sent
C22_app148	<lb n="c57-0052__main__17"/>				
C22_app149	me forth to	me forth to	me forth to	me forth to	me forth to
C22_app150	<del rend="strikethrough" sID="c57-0052__main__d3e10425"/>pain &<del eID="c57-0052__main__d3e10425"/>this	this	this	this	this
C22_app151	insupportable	insupportable	insupportable	insupportable	insupportable
C22_app152	misery.<milestone unit="tei:p"/><lb n="c57-0052__main__18"/> The	misery.<p eID="novel1_letter4_chapter15_div4_div16_p3"/><p sID="novel1_letter4_chapter15_div4_div16_p4"/>“The	misery.<p eID="novel1_letter4_chapter15_div4_div16_p3"/><p sID="novel1_letter4_chapter15_div4_div16_p4"/>“The	misery.<p eID="novel1_letter4_chapter15_div4_div16_p3"/><p sID="novel1_letter4_chapter15_div4_div16_p4"/>“The	misery.<p eID="novel1_letter4_chapter16_div4_div16_p3"/><p sID="novel1_letter4_chapter16_div4_div16_p4"/>“The
C22_app153	sun	sun	sun	sun	sun
C22_app154	rose –	rose;	rose;	rose;	rose;
C22_app155	I heard the	I heard the	I heard the	I heard the	I heard the
C22_app156	<lb n="c57-0052__main__19"/>				
C22_app157	voices of	voices of	voices of	voices of	voices of
C22_app158	men	men,	men,	men,	men,
C22_app159	and knew that it	and knew that it	and knew that it	and knew that it	and knew that it
C22_app160	<lb n="c57-0052__main__20"/>				
C22_app161	was impossible to return to my retreat <lb n="c57-0052__main__21"/><lb n="c57-0052__left_margin__1"/>during that	was impossible to return to my retreat during that	was impossible to return to my retreat during that	was impossible to return to my retreat during that	was impossible to return to my retreat during that
C22_app162	day; accordingly,	day. Accordingly	day. Accordingly	day. Accordingly	day. Accordingly
C22_app163	I hid myself	I hid myself	I hid myself	I hid myself	I hid myself
C22_app164	<lb n="c57-0052__main__22"/>				
C22_app165	in some thick	in some thick	in some thick	in some thick	in some thick
C22_app166	underwood <del rend="strikethrough" sID="c57-0052__main__d3e10456"/>determine<del eID="c57-0052__main__d3e10456"/><lb n="c57-0052__main__23"/> determin<mdel>ed</mdel>ing	underwood, determining	underwood, determining	underwood, determining	underwood, determining
C22_app167	to devote the	to devote the	to devote the	to devote the	to devote the
C22_app168	ensueing <lb n="c57-0052__main__24"/>	ensuing	ensuing	ensuing	ensuing
C22_app169	hours to reflection on my	hours to reflection on my	hours to reflection on my	hours to reflection on my	hours to reflection on my
C22_app170	situation— <lb n="c57-0052__main__25"/><lb n="c57-0052__left_margin__1"/> The	situation.<p eID="novel1_letter4_chapter15_div4_div16_p4"/><p sID="novel1_letter4_chapter15_div4_div16_p5"/>“The	situation.<p eID="novel1_letter4_chapter15_div4_div16_p4"/><p sID="novel1_letter4_chapter15_div4_div16_p5"/>“The	situation.<p eID="novel1_letter4_chapter15_div4_div16_p4"/><p sID="novel1_letter4_chapter15_div4_div16_p5"/>“The	situation.<p eID="novel1_letter4_chapter16_div4_div16_p4"/><p sID="novel1_letter4_chapter16_div4_div16_p5"/>“The
C22_app171	pleasant	pleasant	pleasant	pleasant	pleasant
C22_app172	sunshine <lb n="c57-0052__left_margin__2"/>	sunshine,	sunshine,	sunshine,	sunshine,
C22_app173	and	and	and	and	and
C22_app174		the	the	the	the
C22_app175	pure air of	pure air of	pure air of	pure air of	pure air of
C22_app176	day <lb n="c57-0052__left_margin__3"/>	day,	day,	day,	day,
C22_app177	restored	restored	restored	restored	re<pb n="119" xml:id="F1831_v_135"/>stored
C22_app178	me to some	me to some	me to some	me to some	me to some
C22_app179	<lb n="c57-0052__left_margin__4"/>				
C22_app180	degree of	degree of	degree of	degree of	degree of
C22_app181	tranquillity &When	tranquillity; and when	tranquillity; and when	tranquillity; and when	tranquillity; and when
C22_app182	I considered what had passed	I considered what had passed	I considered what had passed	I considered what had passed	I considered what had passed
C22_app183	<lb n="c57-0052__main__26"/>				
C22_app184	at the	at the	at the	at the	at the
C22_app185	cottage	cottage,	cottage,	cottage,	cottage,
C22_app186	I could not help	I could not help	I could not help	I could not help	I could not help
C22_app187	<lb n="c57-0052__main__27"/>				
C22_app188	believing that I	believing that I	believing that I	believing that I	believing that I
C22_app189	was	had been	had been	had been	had been
C22_app190	too hasty in	too hasty in	too hasty in	too hasty in	too hasty in
C22_app191	<lb n="c57-0052__main__28"/>				
C22_app192	my	my	my	my	my
C22_app193	conclusions – <del rend="strikethrough" sID="c57-0052__main__d3e10499"/>Ther<del eID="c57-0052__main__d3e10499"/>	conclusions.	conclusions.	conclusions.	conclusions.
C22_app194	I	<pb n="123" xml:id="F1818_v2_127"/>I	<pb n="123" xml:id="F1818_v2_127"/>I	<pb n="55" xml:id="F1823_v2_328"/>I	I
C22_app195	had certain<lb n="c57-0052__main__29"/>ly acted imprudently.	had certainly acted imprudently.	had certainly acted imprudently.	had certainly acted imprudently.	had certainly acted imprudently.
C22_app196	<del rend="strikethrough" sID="c57-0052__main__d3e10509"/>My con<del eID="c57-0052__main__d3e10509"/>				
C22_app197	It was	It was	It was	It was	It was
C22_app198	<lb n="c57-0052__main__30"/>				
C22_app199	apparent that my conversation <lb n="c57-0052__main__31"/>had	apparent that my conversation had	apparent that my conversation had	apparent that my conversation had	apparent that my conversation had
C22_app200	softened	interested	interested	interested	interested
C22_app201	the father	the father	the father	the father	the father
C22_app202		in my behalf,	in my behalf,	in my behalf,	in my behalf,
C22_app203	and I was a	and I was a	and I was a	and I was a	and I was a
C22_app204	<lb n="c57-0052__main__32"/>				
C22_app205	fool	fool	fool	fool	fool
C22_app206	<mdel>to</mdel>for	in	in	in	in
C22_app207	having exposed my person to the	having exposed my person to the	having exposed my person to the	having exposed my person to the	having exposed my person to the
C22_app208	<lb n="c57-0052__main__33"/>				
C22_app209	horror of his children. I ought to<lb n="c57-0053__main__1"/> have	horror of his children. I ought to have	horror of his children. I ought to have	horror of his children. I ought to have	horror of his children. I ought to have
C22_app210	familia<del rend="overwritten" sID="c57-0053__main__d3e10551"/>rzi<del eID="c57-0053__main__d3e10551"/>rized	familiarized	familiarized	familiarized	familiarised
C22_app211	the old	the old	the old	the old	the old
C22_app212	<mdel>L</mdel>De	De	De	De	De
C22_app213	Lacey	Lacey	Lacey	Lacey	Lacey
C22_app214	<lb n="c57-0053__main__2"/>				
C22_app215	to	to	to	to	to
C22_app216	me	me,	me,	me,	me,
C22_app217	and by degrees	and by degrees	and by degrees	and by degrees	and by degrees
C22_app218		to	to	to	to
C22_app219	have discovered	have discovered	have discovered	have discovered	have discovered
C22_app220	<lb n="c57-0053__main__3"/>				
C22_app221	myself to the rest of	myself to the rest of	myself to the rest of	myself to the rest of	myself to the rest of
C22_app222	the family	his family,	his family,	his family,	his family,
C22_app223	when	when	when	when	when
C22_app224	<lb n="c57-0053__main__4"/>				
C22_app225	they should have been prepared for	they should have been prepared for	they should have been prepared for	they should have been prepared for	they should have been prepared for
C22_app226	<lb n="c57-0053__main__5"/>				
C22_app227	my	my	my	my	my
C22_app228	approach –	approach.	approach.	approach.	approach.
C22_app229	But I did not believe	But I did not believe	But I did not believe	But I did not believe	But I did not believe
C22_app230	<lb n="c57-0053__main__6"/>				
C22_app231	my errors	my errors	my errors	my errors	my errors
C22_app232	irretrievable – and	to be irretrievable; and,	to be irretrievable; and,	to be irretrievable; and,	to be irretrievable; and,
C22_app233	after	after	after	after	after
C22_app234	<lb n="c57-0053__main__7"/>				
C22_app235	much	much	much	much	much
C22_app236	consideration	consideration,	consideration,	consideration,	consideration,
C22_app237	I resolved to	I resolved to	I resolved to	I resolved to	I resolved to
C22_app238	<lb n="c57-0053__main__8"/>				
C22_app239	return to the	return to the	return to the	return to the	return to the
C22_app240	cottage —	cottage,	cottage,	cottage,	cottage,
C22_app241	seek the	seek the	seek the	seek the	seek the
C22_app242	<lb n="c57-0053__main__9"/>				
C22_app243	old	old	old	old	old
C22_app244	man	man,	man,	man,	man,
C22_app245	and by my representa<lb n="c57-0053__main__10"/>tions win him to my	and by my representations win him to my	and by my representations win him to my	and by my representations win him to my	and by my representations win him to my
C22_app246	party.—<milestone unit="tei:p"/><lb n="c57-0053__main__11"/> These	party.<p eID="novel1_letter4_chapter15_div4_div16_p5"/><p sID="novel1_letter4_chapter15_div4_div16_p6"/>“These	party.<p eID="novel1_letter4_chapter15_div4_div16_p5"/><p sID="novel1_letter4_chapter15_div4_div16_p6"/>“These	party.<p eID="novel1_letter4_chapter15_div4_div16_p5"/><p sID="novel1_letter4_chapter15_div4_div16_p6"/>“These	party.<p eID="novel1_letter4_chapter16_div4_div16_p5"/><p sID="novel1_letter4_chapter16_div4_div16_p6"/>“These
C22_app247	thoughts calmed	thoughts calmed	thoughts calmed	thoughts calmed	thoughts calmed
C22_app248	me	me,	me,	me,	me,
C22_app249	&<lb n="c57-0053__main__12"/> in the afternoon I	and in the afternoon I	and in the afternoon I	and in the afternoon I	and in the afternoon I
C22_app250	sunk	sank	sank	sank	sank
C22_app251	into a	into a	into a	into a	into a
C22_app252	<lb n="c57-0053__main__13"/>				
C22_app253	profound	profound	profound	profound	profound
C22_app254	sleep–	sleep;	sleep;	sleep;	sleep;
C22_app255	but the fever	but the fever	but the fever	but the fever	but the fever
C22_app256	<lb n="c57-0053__main__14"/>				
C22_app257	of my blood did not	of my blood did not	of my blood did not	of my blood did not	of my blood did not
C22_app258	<del rend="strikethrough" sID="c57-0053__main__d3e10602"/>pe<del eID="c57-0053__main__d3e10602"/>				
C22_app259	allow	allow	allow	allow	allow
C22_app260	of <lb n="c57-0053__main__15"/> peaceful dreams <del rend="strikethrough" sID="c57-0053__main__d3e10607"/>for ever<del eID="c57-0053__main__d3e10607"/>	me to be visited by peaceful dreams.	me to be visited by peaceful dreams.	me to be visited by peaceful dreams.	me to be visited by peaceful dreams.
C22_app261	the	The	The	The	The
C22_app262	hor<lb n="c57-0053__main__16"/> ri<mdel>d</mdel>ble	horrible	horrible	horrible	horrible
C22_app263	scene of the	scene of the	scene of the	scene of the	scene of the
C22_app264	<metamark function="insert">^</metamark>preceeding	preceding	preceding	preceding	preceding
C22_app265	day	day	day	day	day
C22_app266	<del rend="strikethrough" sID="c57-0053__main__d3e10640"/>before<del eID="c57-0053__main__d3e10640"/><del rend="strikethrough" sID="c57-0053__main__d3e10643"/>was<del eID="c57-0053__main__d3e10643"/>was	was	was	was	was
C22_app267	for ever<lb n="c57-0053__main__17"/> acting before my	for ever acting before my	for ever acting before my	for ever acting before my	for ever acting before my
C22_app268	eyes –	eyes;	eyes;	eyes;	eyes;
C22_app269	The females	the females	the females	the females	the females
C22_app270	<lb n="c57-0053__main__18"/>				
C22_app271	were	were	were	were	were
C22_app272	flying	flying,	flying,	flying,	flying,
C22_app273	and	<pb n="124" xml:id="F1818_v2_128"/>and	<pb n="124" xml:id="F1818_v2_128"/>and	<pb n="56" xml:id="F1823_v2_329"/>and	and
C22_app274	the	the	the	the	the
C22_app275	eraged	enraged	enraged	enraged	enraged
C22_app276	Felix	Felix	Felix	Felix	Felix
C22_app277	<lb n="c57-0053__main__19"/>				
C22_app278	tearing me from his	tearing me from his	tearing me from his	tearing me from his	tearing me from his
C22_app279	fathers feet–	father’s feet.	father’s feet.	father’s feet.	father’s feet.
C22_app280	I	I	I	I	I
C22_app281	<lb n="c57-0053__main__20"/>				
C22_app282	awoke	awoke	awoke	awoke	awoke
C22_app283	exhausted, and	exhausted; and,	exhausted; and,	exhausted; and,	exhausted; and,
C22_app284	finding that	finding that	finding that	finding that	finding that
C22_app285	<lb n="c57-0053__main__21"/>				
C22_app286	it was already	it was already	it was already	it was already	it was already
C22_app287	night	night,	night,	night,	night,
C22_app288	I crept	I crept	I crept	I crept	I crept
C22_app289		forth	forth	forth	forth
C22_app290	from	from	from	from	from
C22_app291	<lb n="c57-0053__main__22"/>				
C22_app292	my	my	my	my	my
C22_app293	hiding place	hiding-place,	hiding-place,	hiding-place,	hiding-place,
C22_app294	& went in search	and went in search	and went in search	and went in search	and went in search
C22_app295	<lb n="c57-0053__main__23"/>				
C22_app296	of	of	of	of	of
