App ID	#fMS	#f1818	#fThomas	#f1823	#f1831
C17_app92	me as I	me as I	me as I	me as I	me as I
C17_app93	walked	walked,	walked,	walked,	walked,
C17_app94	I sought a place where I could	I sought a place where I could	I sought a place where I could	I sought a place where I could	I sought a place where I could
C17_app95	<lb n="c57-0002__main__27"/><milestone spanTo="#c57-0002.04" unit="tei:seg" xml:id="c57-0002.02"/>perceive<milestone spanTo="#c57-0002.05" unit="tei:seg" xml:id="c57-0002.03"/>recieve	receive	receive	receive	receive
C17_app96	shade. This was the forest near	shade. This was the forest near	shade. This was the forest near	shade. This was the forest near	shade. This was the forest near
C17_app97	Ingolstadt,<lb n="c57-0002__main__28"/>	Ingolstadt;	Ingolstadt;	Ingolstadt;	Ingolstadt;
C17_app98	and here	and here	and here	and here	and here
C17_app99		I lay	I lay	I lay	I lay
C17_app100	by the side of a brook	by the side of a brook	by the side of a brook	by the side of a brook	by the side of a brook
C17_app101	I lay <del rend="strikethrough" sID="c57-0002__main__d3e174"/>weary<del eID="c57-0002__main__d3e174"/><lb n="c57-0002__main__29"/> for some hours				
C17_app102	<metamark function="insert">^</metamark>resting from my	resting from my	resting from my	resting from my	resting from my
C17_app103	fatigue untill	fatigue, until	fatigue, until	fatigue, until	fatigue, until
C17_app104	I felt tormented by	I felt tormented by	I felt tormented by	I felt tormented by	I felt tormented by
C17_app105	<lb n="c57-0002__main__30"/>				
C17_app106	hunger and thirst. This roused me from my nearly<lb n="c57-0003__main__1"/> dormant	hunger and thirst. This roused me from my nearly dormant	hunger and thirst. This roused me from my nearly dormant	hunger and thirst. This roused me from my nearly dormant	hunger and thirst. This roused me from my nearly dormant
C17_app107	state	state,	state,	state,	state,
C17_app108	and I ate some berries	and I ate some berries	and I ate some berries	and I ate some berries	and I ate some berries
C17_app109	<lb n="c57-0003__main__2"/>				
C17_app110	which I found <metamark function="insert">^</metamark>hanging on the	which I found hanging on the	which I found hanging on the	which I found hanging on the	which I found hanging on the
C17_app111	trees	trees,	trees,	trees,	trees,
C17_app112	or lying on	or lying on	or lying on	or lying on	or lying on
C17_app113	<lb n="c57-0003__main__3"/>				
C17_app114	the	the	the	the	the
C17_app115	ground –	ground.	ground.	ground.	<pb n="87" xml:id="F1831_v_103"/>ground.
C17_app116	I slaked my	I slaked my	I slaked my	I slaked my	I slaked my
C17_app117	thirst	<pb n="034" xml:id="F1818_v2_038"/>thirst	<pb n="034" xml:id="F1818_v2_038"/>thirst	thirst	thirst
C17_app118	by	at	at	at	at
C17_app119	the	the	the	the	the
C17_app120	<lb n="c57-0003__main__4"/> brook	brook;	brook;	brook;	brook;
C17_app121	and then	and then	and then	and then	and then
C17_app122	again				
C17_app123	lying	lying	lying	lying	lying
C17_app124	down I	down,	down,	down,	down,
C17_app125	was	was	was	was	was
C17_app126	<lb n="c57-0003__main__5"/>				
C17_app127	overcome by	overcome by	overcome by	overcome by	overcome by
C17_app128	sleep<mdel>–</mdel>; It	sleep.<p eID="novel1_letter4_chapter10_div4_div11_p1"/><p sID="novel1_letter4_chapter10_div4_div11_p2"/>“It	sleep.<p eID="novel1_letter4_chapter10_div4_div11_p1"/><p sID="novel1_letter4_chapter10_div4_div11_p2"/>“It	sleep.<p eID="novel1_letter4_chapter10_div4_div10_p1"/><p sID="novel1_letter4_chapter10_div4_div10_p2"/><pb n="215" xml:id="F1823_v1_234"/>“It	sleep.<p eID="novel1_letter4_chapter11_div4_div11_p1"/><p sID="novel1_letter4_chapter11_div4_div11_p2"/>“It
C17_app129	was dark when I	was dark when I	was dark when I	was dark when I	was dark when I
C17_app130	<lb n="c57-0003__main__6"/> awoke,	awoke;	awoke;	awoke;	awoke;
C17_app131	I felt cold	I felt cold	I felt cold	I felt cold	I felt cold
C17_app132	also	also,	also,	also,	also,
C17_app133	and	and	and	and	and
C17_app134	half frightened	half-frightened	half-frightened	half-frightened,	half-frightened,
C17_app135	<lb n="c57-0003__main__7"/><metamark function="insert">^</metamark>as it were	as it were	as it were	as it were	as it were
C17_app136	instinctively on <del rend="strikethrough" sID="c57-0003__main__d3e250"/>seein<del eID="c57-0003__main__d3e250"/>	instinctively,	instinctively,	instinctively,	instinctively,
C17_app137	finding myself so desolate.	finding myself so desolate.	finding myself so desolate.	finding myself so desolate.	finding myself so desolate.
C17_app138	<lb n="c57-0003__main__8"/>				
C17_app139	Before I had quitted your	Before I had quitted your	Before I had quitted your	Before I had quitted your	Before I had quitted your
C17_app140	appartment <lb n="c57-0003__main__9"/>	apartment,	apartment,	apartment,	apartment,
C17_app141	on a sensation of	on a sensation of	on a sensation of	on a sensation of	on a sensation of
C17_app142	cold	cold,	cold,	cold,	cold,
C17_app143	I had covered	I had covered	I had covered	I had covered	I had covered
C17_app144	my <lb n="c57-0003__main__10"/> self	myself	myself	myself	myself
C17_app145	with some	with some	with some	with some	with some
C17_app146	clothes,	clothes;	clothes;	clothes;	clothes;
C17_app147	but these were	but these were	but these were	but these were	but these were
C17_app148	<lb n="c57-0003__main__11"/><del rend="strikethrough" sID="c57-0003__main__d3e265"/>not<del eID="c57-0003__main__d3e265"/>insufficient	insufficient	insufficient	insufficient	insufficient
C17_app149	to secure me from the	to secure me from the	to secure me from the	to secure me from the	to secure me from the
C17_app150	<lb n="c57-0003__main__12"/><del rend="strikethrough" sID="c57-0003__main__d3e274"/>dw<del eID="c57-0003__main__d3e274"/>				
C17_app151	dews of night. I was a	dews of night. I was a	dews of night. I was a	dews of night. I was a	dews of night. I was a
C17_app152	poor helpless <lb n="c57-0003__main__13"/>	poor, helpless,	poor, helpless,	poor, helpless,	poor, helpless,
C17_app153	miserable	miserable	miserable	miserable	miserable
C17_app154	wretch—I knew <del rend="strikethrough" sID="c57-0003__main__d3e279"/>no<del eID="c57-0003__main__d3e279"/>&	wretch; I knew, and	wretch; I knew, and	wretch; I knew, and	wretch; I knew, and
C17_app155	could	could	could	could	could
C17_app156	<lb n="c57-0003__main__14"/> distinguish <del rend="strikethrough" sID="c57-0003__main__d3e285"/>no<del eID="c57-0003__main__d3e285"/> nothing	distinguish, nothing;	distinguish, nothing;	distinguish, nothing;	distinguish, nothing;
C17_app157	but	but,	but,	but	but
C17_app158	<del rend="strikethrough" sID="c57-0003__main__d3e290"/>felt<del eID="c57-0003__main__d3e290"/><metamark>^</metamark>feeling	feeling	feeling	feeling	feeling
C17_app159	pain	pain	pain	pain	pain
C17_app160	<lb n="c57-0003__main__15"/>				
C17_app161	invade me on all	invade me on all	invade me on all	invade me on all	invade me on all
C17_app162	sides <del rend="strikethrough" sID="c57-0003__main__d3e305"/>and<del eID="c57-0003__main__d3e305"/>	sides,	sides,	sides,	sides,
C17_app163	I sat down	I sat down	I sat down	I sat down	I sat down
C17_app164	<lb n="c57-0003__main__16"/>				
C17_app165	and	and	and	and	and
C17_app166	wept.<milestone unit="tei:p"/><lb n="c57-0003__main__17"/> Soon	wept.<p eID="novel1_letter4_chapter10_div4_div11_p2"/><p sID="novel1_letter4_chapter10_div4_div11_p3"/>“Soon	wept.<p eID="novel1_letter4_chapter10_div4_div11_p2"/><p sID="novel1_letter4_chapter10_div4_div11_p3"/>“Soon	wept.<p eID="novel1_letter4_chapter10_div4_div10_p2"/><p sID="novel1_letter4_chapter10_div4_div10_p3"/>“Soon	wept.<p eID="novel1_letter4_chapter11_div4_div11_p2"/><p sID="novel1_letter4_chapter11_div4_div11_p3"/>“Soon
C17_app167	a gentle light stole over the	a gentle light stole over the	a gentle light stole over the	a gentle light stole over the	a gentle light stole over the
C17_app168	<lb n="c57-0003__main__18"/> heavens	heavens,	heavens,	heavens,	heavens,
C17_app169	and gave me a sensation of	and gave me a sensation of	and gave me a sensation of	and gave me a sensation of	and gave me a sensation of
C17_app170	pleasure <lb n="c57-0003__main__19"/>	pleasure.	pleasure.	pleasure.	pleasure.
C17_app171	I started up, and beheld a radiant form	I started up, and beheld a radiant form	I started up, and beheld a radiant form	I started up, and beheld a radiant form	I started up, and beheld a radiant form
C17_app172	<lb n="c57-0003__main__20"/>				
C17_app173	rise	rise	rise	rise	rise
C17_app174	<del rend="strikethrough" sID="c57-0003__main__d3e321"/>am<del eID="c57-0003__main__d3e321"/>				
C17_app175	from among	from among	from among	from among	from among
C17_app176				the	the
C17_app177				trees*<note sID="novel1_letter4_chapter10_div4_div10_p3_note1"/>*	trees.*<note sID="novel1_letter4_chapter11_div4_div11_p3_note1"/>*
C17_app178	the	the	the	The	The
C17_app179	trees.	trees.	trees.	moon.<note eID="novel1_letter4_chapter10_div4_div10_p3_note1"/>.	moon.<note eID="novel1_letter4_chapter11_div4_div11_p3_note1"/>
C17_app180	I gazed with	I gazed with	I gazed with	I gazed with	I gazed with
C17_app181	<lb n="c57-0003__main__21"/>				
C17_app182	a kind of	a kind of	a kind of	a kind of	a kind of
C17_app183	wonder –	wonder.	wonder.	wonder.	wonder.
C17_app184	It moved	It moved	It moved	It moved	It moved
C17_app185	slowly;	slowly,	slowly,	slowly,	slowly,
C17_app186	but	but	but	but	but
C17_app187	<lb n="c57-0003__main__22"/>				
C17_app188	it enlightened my	it enlightened my	it enlightened my	it enlightened my	it enlightened my
C17_app189	path,	path;	path;	path;	path;
C17_app190	and I again	and I again	and I again	and I again	and I again
C17_app191	<lb n="c57-0003__main__23"/>				
C17_app192	went out in search of berries. I was still	went out in search of berries. I was still	went out in search of berries. I was still	went out in search of berries. I was still	went out in search of berries. I was still
C17_app193	<lb n="c57-0003__main__24"/> cold	cold,	cold,	cold,	cold,
C17_app194	when	when	when	when	when
C17_app195	<del rend="strikethrough" sID="c57-0003__main__d3e333"/>on the ground<del eID="c57-0003__main__d3e333"/>				
C17_app196	under	under	under	under	under
C17_app197	one	<pb n="035" xml:id="F1818_v2_039"/>one	<pb n="035" xml:id="F1818_v2_039"/>one	<pb n="216" xml:id="F1823_v1_235"/>one	one
C17_app198	of the	of the	of the	of the	of the
C17_app199	<lb n="c57-0003__main__25"/>				
C17_app200	trees I found a huge	trees I found a huge	trees I found a huge	trees I found a huge	trees I found a huge
C17_app201	cloak	cloak,	cloak,	cloak,	cloak,
C17_app202	with which	with which	with which	with which	with which
C17_app203	I– <lb n="c57-0003__main__26"/>	I	I	I	I
C17_app204	covered myself, and sat down	covered myself, and sat down	covered myself, and sat down	covered myself, and sat down	covered myself, and sat down
C17_app205	on	upon	upon	upon	upon
C17_app206	the ground.	the ground.	the ground.	the ground.	the ground.
C17_app207	<lb n="c57-0003__main__27"/>				
C17_app208	No distinct ideas occupied my	No distinct ideas occupied my	No distinct ideas occupied my	No distinct ideas occupied my	No distinct ideas occupied my
C17_app209	mind	mind;	mind;	mind;	mind;
C17_app210	all was	all was	all was	all was	all was
C17_app211	<lb n="c57-0003__main__28"/> confused <del rend="strikethrough" sID="c57-0003__main__d3e345"/>and<del eID="c57-0003__main__d3e345"/>	confused.	confused.	confused.	confused.
C17_app212	I felt	I felt	I felt	I felt	I felt
C17_app213	the				
C17_app214	light, and	light, and	light, and	light, and	light, and
C17_app215	hunger <lb n="c57-0003__main__29"/>	hunger,	hunger,	hunger,	hunger,
C17_app216	and	and	and	and	and
C17_app217	thirst	thirst,	thirst,	thirst,	thirst,
C17_app218	and darkness; innumerable	and darkness; innumerable	and darkness; innumerable	and darkness; innumerable	and darkness; innumerable
C17_app219	<lb n="c57-0003__main__30"/>				
C17_app220	sounds rung in my	sounds rung in my	sounds rung in my	sounds rung in my	sounds rung in my
C17_app221	ears	ears,	ears,	ears,	ears,
C17_app222	and on all sides	and on all sides	and on all sides	and on all sides	and on all sides
C17_app223	<lb n="c57-0003__main__31"/>				
C17_app224	various scents saluted	various scents saluted	various scents saluted	various scents saluted	various scents saluted
C17_app225	me;	me:	me:	me:	me:
C17_app226	the only object	the only object	the only object	the only object	the only object
C17_app227	<lb n="c57-0003__main__32"/>				
C17_app228	that I could distinguish was the bright<lb n="c57-0004__main__1"/>	that I could distinguish was the bright	that I could distinguish was the bright	that I could distinguish was the bright	that I could distinguish was the bright
C17_app229	moon	moon,	moon,	moon,	moon,
C17_app230	and I fixed my eyes	and I fixed my eyes	and I fixed my eyes	and I fixed my eyes	and I fixed my eyes
C17_app231	<mdel>i</mdel>on <del rend="strikethrough" sID="c57-0004__main__d3e380"/>th<del eID="c57-0004__main__d3e380"/>	on	on	on	on
C17_app232	that with	that with	that with	that with	that with
C17_app233	<lb n="c57-0004__main__2"/> pleasure. Several	pleasure.<p eID="novel1_letter4_chapter10_div4_div11_p3"/><p sID="novel1_letter4_chapter10_div4_div11_p4"/>“Several	pleasure.<p eID="novel1_letter4_chapter10_div4_div11_p3"/><p sID="novel1_letter4_chapter10_div4_div11_p4"/>“Several	pleasure.<p eID="novel1_letter4_chapter10_div4_div10_p3"/><p sID="novel1_letter4_chapter10_div4_div10_p4"/>“Several	pleasure.<p eID="novel1_letter4_chapter11_div4_div11_p3"/><p sID="novel1_letter4_chapter11_div4_div11_p4"/>“Several
C17_app234	changes of day and night	changes of day and night	changes of day and night	changes of day and night	changes of day and night
C17_app235	<lb n="c57-0004__main__3"/> passed	passed,	passed,	passed,	passed,
C17_app236	and the orb of night had greatly	and the orb of night had greatly	and the orb of night had greatly	and the orb of night had greatly	and the orb of night had greatly
C17_app237	<lb n="c57-0004__main__4"/>			lessened,	lessened,
C17_app238	lessened	lessened	lessened		
C17_app239	when I began to distinguish my	when I began to distinguish my	when I began to distinguish my	when I began to distinguish my	when I began to distinguish my
C17_app240	<lb n="c57-0004__main__5"/>				
C17_app241	sensations <metamark function="insert">^</metamark>from each	sensations from each	sensations from each	sensations from each	sensations from each
C17_app242	other–.	other.	other.	other.	other.
C17_app243	I	I	I	I	I
C17_app244	<del rend="strikethrough" sID="c57-0004__main__d3e406"/>first saw<del eID="c57-0004__main__d3e406"/><del rend="strikethrough" sID="c57-0004__main__d3e411"/>dis<del eID="c57-0004__main__d3e411"/>				
C17_app245	gradually saw plainly the clear stream	gradually saw plainly the clear stream	gradually saw plainly the clear stream	gradually saw plainly the clear stream	gradually saw plainly the clear stream
C17_app246	<lb n="c57-0004__main__6"/>				
C17_app247	that supplied me with	that supplied me with	that supplied me with	that supplied me with	that supplied me with
C17_app248	drink	drink,	drink,	drink,	drink,
C17_app249	and the	and the	and the	and the	and the
C17_app250	<del rend="strikethrough" sID="c57-0004__main__d3e419"/>gre<del eID="c57-0004__main__d3e419"/><lb n="c57-0004__main__7"/>				
C17_app251	trees that	trees that	trees that	trees that	trees that
C17_app252	<del rend="strikethrough" sID="c57-0004__main__d3e429"/>covered<del eID="c57-0004__main__d3e429"/><metamark function="insert">^</metamark>shaded	shaded	shaded	shaded	shaded
C17_app253	me with their foliage.	me with their foliage.	me with their foliage.	me with their foliage.	me with their foliage.
C17_app254	<lb n="c57-0004__main__8"/>				
C17_app255	I was delighted when I first discovered	I was delighted when I first discovered	I was delighted when I first discovered	I was delighted when I first discovered	I was delighted when I first discovered
C17_app256	<lb n="c57-0004__main__9"/>				
C17_app257	that a pleasant	that a pleasant	that a pleasant	that a pleasant	that a pleasant
C17_app258	sound <del rend="strikethrough" sID="c57-0004__main__d3e448"/>that<del eID="c57-0004__main__d3e448"/>which	sound, which	sound, which	sound, which	sound, which
C17_app259	often	often	often	often	often
C17_app260	<lb n="c57-0004__main__10"/><del rend="strikethrough" sID="c57-0004__main__d3e458"/>delighte<del eID="c57-0004__main__d3e458"/>				
C17_app261	saluted my	saluted my	saluted my	saluted my	saluted my
C17_app262	ears	ears,	ears,	ears,	ears,
C17_app263	proceeded	proceeded	proceeded	proceeded	proceeded
C17_app264	<lb n="c57-0004__main__11"/>				
C17_app265	from the throats of	from the throats of	from the throats of	from the throats of	from the throats of
C17_app266	<del rend="strikethrough" sID="c57-0004__main__d3e463"/>son<del eID="c57-0004__main__d3e463"/>				
C17_app267	the little	the little	the little	the little	the little
C17_app268	<del rend="strikethrough" sID="c57-0004__main__d3e468"/>anih<del eID="c57-0004__main__d3e468"/>winged<lb n="c57-0004__main__12"/>a<mdel>m</mdel>nimals	winged animals	winged animals	winged animals	winged animals
C17_app269	who	who	who	who	who
C17_app270		<pb n="036" xml:id="F1818_v2_040"/>had	<pb n="036" xml:id="F1818_v2_040"/>had	<pb n="217" xml:id="F1823_v1_236"/>had	had
C17_app271	often intercepted the light<lb n="c57-0004__main__13"/> from my eyes. I began also to	often intercepted the light from my eyes. I began also to	often intercepted the light from my eyes. I began also to	often intercepted the light from my eyes. I began also to	often intercepted the light from my eyes. I began also to
C17_app272	see <del rend="strikethrough" sID="c57-0004__main__d3e493"/>an<del eID="c57-0004__main__d3e493"/><lb n="c57-0004__main__14"/>	observe,	observe,	observe,	observe,
C17_app273	with	with	with	with	with
C17_app274	<del rend="strikethrough" sID="c57-0004__main__d3e499"/>forms<del eID="c57-0004__main__d3e499"/>				
C17_app275	greater	greater	greater	greater	greater
C17_app276	accuracy	accuracy,	accuracy,	accuracy,	accuracy,
C17_app277	the forms	the forms	the forms	the forms	the forms
C17_app278	<lb n="c57-0004__main__15"/>				
C17_app279	that surrounded	that surrounded	that surrounded	that surrounded	that surrounded
C17_app280	me	me,	me,	me,	me,
C17_app281	and to perceive	and to perceive	and to perceive	and to perceive	and to perceive
C17_app282	<lb n="c57-0004__main__16"/>				
C17_app283	the boundaries of the radiant	the boundaries of the radiant	the boundaries of the radiant	the boundaries of the radiant	the boundaries of the radiant
C17_app284		roof of	roof of	roof of	roof of
C17_app285	light which	light which	light which	light which	light which
C17_app286	<lb n="c57-0004__main__17"/><del rend="strikethrough" sID="c57-0004__main__d3e508"/>overspeaed my dwelling<del eID="c57-0004__main__d3e508"/>				
C17_app287	canopied	canopied	canopied	canopied	canopied
C17_app288	me.–some<lb n="c57-0004__main__18"/>times	me. Sometimes	me. Sometimes	me. Sometimes	me. Sometimes
C17_app289	I tried to imitate the pleasant songs of	I tried to imitate the pleasant songs of	I tried to imitate the pleasant songs of	I tried to imitate the pleasant songs of	I tried to imitate the pleasant songs of
C17_app290	<lb n="c57-0004__main__19"/>				
C17_app291	the	the	the	the	the
C17_app292	birds	birds,	birds,	birds,	birds,
C17_app293	but was	but was	but was	but was	but was
C17_app294	unable—	unable.	unable.	unable.	unable.
C17_app295	Sometimes I	Sometimes I	Sometimes I	Sometimes I	Sometimes I
C17_app296	<lb n="c57-0004__main__20"/><del rend="strikethrough" sID="c57-0004__main__d3e525"/>also<del eID="c57-0004__main__d3e525"/>				
C17_app297	wished to express my sensations in	wished to express my sensations in	wished to express my sensations in	wished to express my sensations in	wished to express my sensations in
C17_app298	<lb n="c57-0004__main__21"/>				
C17_app299	my own	my own	my own	my own	my own
C17_app300	mode	mode,	mode,	mode,	mode,
C17_app301	but the uncouth and	but the uncouth and	but the uncouth and	but the uncouth and	but the uncouth and
C17_app302	innarticu<lb n="c57-0004__main__22"/>late sound	inarticulate sounds	inarticulate sounds	inarticulate sounds	inarticulate sounds
C17_app303	which broke from me	which broke from me	which broke from me	which broke from me	which broke from me
C17_app304	<del rend="strikethrough" sID="c57-0004__main__d3e547"/>which<del eID="c57-0004__main__d3e547"/>				
C17_app305	frightened	frightened	frightened	frightened	frightened
