App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C27_app98	that he had fallen on the 	that he had fallen on the 	that he had fallen on the 	that he had fallen on the 	that he had fallen on the 
C27_app99				<lb n="c57-0117__main__27"/> 	
C27_app100	body of a 	body of a 	body of a 	body of a 	body of a 
C27_app101	man, 	man, 	man, 	man 	man, 
C27_app102	who was to all appearance 	who was to all appearance 	who was to all appearance 	who was to all appearance 	who was to all appearance 
C27_app103	dead. 	dead. 	dead. 	<lb n="c57-0117__main__28"/> dead.<milestone unit="tei:p"/><lb n="c57-0117__main__29"/> 	dead. 
C27_app104	Their first supposition 	Their first supposition 	Their first supposition 	Their first supposition 	Their first supposition 
C27_app105	was, 	was, 	was, 	was 	was, 
C27_app106	that 	that 	that 	that 	that 
C27_app107				<lb n="c57-0117__main__30"/> 	
C27_app108	it was the corpse of 	it was the corpse of 	it was the corpse of 	it was the corpse of 	it was the corpse of 
C27_app109	some 	some 	some 	<del rend="strikethrough" sID="c57-0117__main__d3e21919"/>man<del eID="c57-0117__main__d3e21919"/>some 	some 
C27_app110	person who had been 	person who had been 	person who had been 	person who had been 	person who had been 
C27_app111	drowned, 	drowned, 	drowned, 	<lb n="c57-0117__main__31"/> drowned 	drowned, 
C27_app112	and 	and 	and 	& 	and 
C27_app113	was 	was 	was 		was 
C27_app114	thrown on shore by the 	thrown on shore by the 	thrown on shore by the 	thrown on shore by the 	thrown on shore by the 
C27_app115	waves; but, 	waves; but, 	waves; but, 	waves, <lb n="c57-0117__main__32"/> But 	waves; but, 
C27_app116	upon 	on 	on 	upon 	upon 
C27_app117	examination, 	examination, 	examination, 	examination 	examination, 
C27_app118	they found that 	they found that 	they found that 	they found that 	they found that 
C27_app119				<lb n="c57-0117__main__33"/> 	
C27_app120	the clothes were not 	the clothes were not 	the clothes were not 	the clothes were not 	the clothes were not 
C27_app121	wet, and even 	wet, and even 	wet, and even 	wet &<metamark function="insert">^</metamark>even 	wet, and even 
C27_app122	that 	that 	that 	that 	that 
C27_app123	<pb n="066" xml:id="F1818_v3_070"/>the 	<pb n="154" xml:id="F1823_v2_427"/>the 	the 	the 	<pb n="066" xml:id="F1818_v3_070"/>the 
C27_app124	body 	body 	body 	body 	body 
C27_app125				<lb n="c57-0117__main__34"/> 	
C27_app126	was not 	was not 	was not 	was not 	was not 
C27_app127	then 	then 	then 	yet 	then 
C27_app128	cold. They instantly carried 	cold. They instantly carried 	cold. They instantly carried 	cold. They instantly carried 	cold. They instantly carried 
C27_app129				<lb n="c57-0117__main__35"/> 	
C27_app130	it to the cottage of an old woman 	it to the cottage of an old woman 	it to the cottage of an old woman 	it to the cottage of an old woman 	it to the cottage of an old woman 
C27_app131				<lb n="c57-0117__main__36"/> 	
C27_app132	near the 	near the 	near the 	near the 	near the 
C27_app133	spot, and endeavoured, 	spot, and endeavoured, 	spot, and endeavoured, 	spot& endeavoured 	spot, and endeavoured, 
C27_app134	but in 	but in 	but in 	<metamark function="insert">^</metamark>but in 	but in 
C27_app135	vain, 	vain, 	vain, 	vain 	vain, 
C27_app136	to restore it to 	to restore it to 	to restore it to 	to restore it to 	to restore it to 
C27_app137	life. 	life. 	life. 	life <del rend="strikethrough" sID="c57-0117__main__d3e21967"/>but<del eID="c57-0117__main__d3e21967"/><lb n="c57-0118__main__1"/><del rend="strikethrough" sID="c57-0118__main__d3e21980"/>In vain<del eID="c57-0118__main__d3e21980"/>. 	life. 
C27_app138	He 	It 	It 	He 	He 
C27_app139	appeared to 	appeared to 	appeared to 	appeared to 	appeared to 
C27_app140	be 	be 	be 	have been 	be 
C27_app141	a handsome 	a handsome 	a handsome 	a handsome 	a handsome 
C27_app142				<lb n="c57-0118__main__2"/> 	
C27_app143	young 	young 	young 	young 	young 
C27_app144	man, 	man, 	man, 	man 	man, 
C27_app145	about 	about 	about 	about 	about 
C27_app146	five and 	five and 	five and 		<del sID="novel1_letter4_chapter20_div4_div22_p2_del1"/>five and<del eID="novel1_letter4_chapter20_div4_div22_p2_del1"/> 
C27_app147	twenty years of age. He 	twenty years of age. He 	twenty years of age. He 	twenty years of age. He 	twenty years of age. He 
C27_app148				<lb n="c57-0118__main__3"/> 	
C27_app149	had apparently been 	had apparently been 	had apparently been 	had apparently been 	had apparently been 
C27_app150	strangled; 	strangled; 	strangled; 	strangled 	strangled; 
C27_app151	for there was no sign of any 	for there was no sign of any 	for there was no sign of any 	for there <lb n="c57-0118__main__4"/><lb n="c57-0118__left_margin__1"/>was no sign of any 	for there was no sign of any 
C27_app152	violence, 	violence, 	violence, 	violence 	violence, 
C27_app153	except the black 	except the black 	except the black 	except the black 	except the black 
C27_app154				<lb n="c57-0118__main__5"/> 	
C27_app155	mark of fingers on his 	mark of fingers on his 	mark of fingers on his 	mark of fingers on his 	mark of fingers on his 
C27_app156	neck.<p eID="novel1_letter4_chapter20_div4_div22_p2"/><p sID="novel1_letter4_chapter20_div4_div22_p3"/>The 	neck.<p eID="novel1_letter4_chapter20_div4_div21_p2"/><p sID="novel1_letter4_chapter20_div4_div21_p3"/>The 	neck.<p eID="novel1_letter4_chapter21_div4_div21_p2"/><p sID="novel1_letter4_chapter21_div4_div21_p3"/>The 	neck.<milestone unit="tei:p"/><lb n="c57-0118__main__6"/> The 	neck.<p eID="novel1_letter4_chapter20_div4_div22_p2"/><p sID="novel1_letter4_chapter20_div4_div22_p3"/>The 
C27_app157	first part of this deposition did not 	first part of this deposition did not 	first part of this deposition did not 	first <metamark function="insert">^</metamark>part of this deposition did not 	first part of this deposition did not 
C27_app158				<lb n="c57-0118__main__7"/> 	
C27_app159	in the least 	in the least 	in the least 	in the least 	in the least 
C27_app160	interest me; 	interest me; 	interest me; 	interrest me 	interest me; 
C27_app161	but when the 	but when the 	but when the 	but when the 	but when the 
C27_app162				<lb n="c57-0118__main__8"/> 	
C27_app163	mark of the fingers was 	mark of the fingers was 	mark of the fingers was 	mark of the fingers was 	mark of the fingers was 
C27_app164	mentioned, 	mentioned, 	mentioned, 	mentioned 	mentioned, 
C27_app165	I remembered the 	I remembered the 	I remembered the 	I remem<lb n="c57-0118__main__9"/>bered the 	I remembered the 
C27_app166				<del rend="strikethrough" sID="c57-0118__main__d3e22029"/>the<del eID="c57-0118__main__d3e22029"/> 	
C27_app167	murder of my 	murder of my 	murder of my 	murder of my 	murder of my 
C27_app168	brother, 	brother, 	brother, 	brother 	brother, 
C27_app169	and felt 	and felt 	and felt 	& felt 	and felt 
C27_app170				<lb n="c57-0118__main__10"/> 	
C27_app171	myself extremely agitated; my limbs 	myself extremely agitated; my limbs 	myself extremely agitated; my limbs 	myself extremely agitated; my limbs 	myself extremely agitated; my limbs 
C27_app172	trembled, 	trembled, 	trembled, 	t<mdel>r</mdel>rembled 	trembled, 
C27_app173	and a mist came over my 	and a mist came over my 	and a mist came over my 	<lb n="c57-0118__main__11"/>& a mist came over my 	and a mist came over my 
C27_app174	eyes, 	eyes, 	eyes, 	eyes 	eyes, 
C27_app175	which obliged 	which obliged 	which obliged 	which obliged 	which obliged 
C27_app176				<lb n="c57-0118__main__12"/> 	
C27_app177	me to lean on a chair 	me to lean on a chair 	me to lean on a chair 	me to lean on a chair 	me to lean on a chair 
C27_app178	for 	for 	<pb n="156" xml:id="F1831_v_172"/>for 	for 	for 
C27_app179	support. 	support. 	support. 	support; 	support. 
C27_app180	The 	The 	The 	the 	The 
C27_app181				<lb n="c57-0118__main__13"/> 	
C27_app182	magistrate observed me with a keen 	magistrate observed me with a keen 	magistrate observed me with a keen 	Magistrate observed me with a keen 	magistrate observed me with a keen 
C27_app183	eye, 	eye, 	eye, 	eye 	eye, 
C27_app184	and of course drew an unfavourable augury from 	and of course drew an unfavourable augury from 	and of course drew an unfavourable augury from 	<lb n="c57-0118__main__14"/>& of course drew an unfavourable augury f<metamark function="insert">^</metamark>rom 	and of course drew an unfavourable augury from 
C27_app185				<lb n="c57-0118__main__15"/><del rend="strikethrough" sID="c57-0118__main__d3e22070"/>it.<del eID="c57-0118__main__d3e22070"/> 	
C27_app186	my 	my 	my 	my 	my 
C27_app187	manner.<p eID="novel1_letter4_chapter20_div4_div22_p3"/><p sID="novel1_letter4_chapter20_div4_div22_p4"/>The 	manner.<p eID="novel1_letter4_chapter20_div4_div21_p3"/><p sID="novel1_letter4_chapter20_div4_div21_p4"/>The 	manner.<p eID="novel1_letter4_chapter21_div4_div21_p3"/><p sID="novel1_letter4_chapter21_div4_div21_p4"/>The 	manner.<milestone unit="tei:p"/><lb n="c57-0118__main__16"/> The 	manner.<p eID="novel1_letter4_chapter20_div4_div22_p3"/><p sID="novel1_letter4_chapter20_div4_div22_p4"/>The 
C27_app188	son confirmed his 	son confirmed his 	son confirmed his 	son confirmed his 	son confirmed his 
C27_app189	father’s 	father’s 	father’s 	fathers account <lb n="c57-0118__main__17"/> 	father’s 
C27_app190	ac<pb n="067" xml:id="F1818_v3_071"/>count: 	ac<pb n="155" xml:id="F1823_v2_428"/>count: 	account: 		ac<pb n="067" xml:id="F1818_v3_071"/>count: 
C27_app191	but when Daniel Nugent was 	but when Daniel Nugent was 	but when Daniel Nugent was 	but when Daniel Nugent was 	but when Daniel Nugent was 
C27_app192	called, 	called, 	called, 	questioned <lb n="c57-0118__main__18"/> 	called, 
C27_app193	he swore positively 	he swore positively 	he swore positively 	he swore positively 	he swore positively 
C27_app194	that, 	that, 	that, 	that 	that, 
C27_app195	just before the 	just before the 	just before the 	just before the 	just before the 
C27_app196				<lb n="c57-0118__main__19"/> 	
C27_app197	fall of his 	fall of his 	fall of his 	fall of his 	fall of his 
C27_app198	companion, 	companion, 	companion, 	companion 	companion, 
C27_app199	he saw a 	he saw a 	he saw a 	he saw a 	he saw a 
C27_app200	boat, 	boat, 	boat, 	boat 	boat, 
C27_app201	with 	with 	with 	with 	with 
C27_app202				<lb n="c57-0118__main__20"/> 	
C27_app203	a single man in 	a single man in 	a single man in 	a single man in 	a single man in 
C27_app204	it, at 	it, at 	it, at 	it <del rend="strikethrough" sID="c57-0118__main__d3e22088"/>push<del eID="c57-0118__main__d3e22088"/><del rend="strikethrough" sID="c57-0118__main__d3e22091"/>about fifty yar<del eID="c57-0118__main__d3e22091"/><mdel>ds</mdel>at 	it, at 
C27_app205	a short distance from the 	a short distance from the 	a short distance from the 	a short distance<lb n="c57-0118__main__21"/> from the 	a short distance from the 
C27_app206	shore; and, 	shore; and, 	shore; and, 	shore & 	shore; and, 
C27_app207	as far as he could judge 	as far as he could judge 	as far as he could judge 	as far as he could judge 	as far as he could judge 
C27_app208				<lb n="c57-0118__main__22"/> 	
C27_app209	by the light of a few 	by the light of a few 	by the light of a few 	by the light of a few 	by the light of a few 
C27_app210	stars, 	stars, 	stars, 	stars 	stars, 
C27_app211	it was the same 	it was the same 	it was the same 	it was the same 	it was the same 
C27_app212				<lb n="c57-0118__main__23"/> 	
C27_app213	boat in which I had just 	boat in which I had just 	boat in which I had just 	boat in which I had just 	boat in which I had just 
C27_app214	landed.<p eID="novel1_letter4_chapter20_div4_div22_p4"/><p sID="novel1_letter4_chapter20_div4_div22_p5"/>A 	landed.<p eID="novel1_letter4_chapter20_div4_div21_p4"/><p sID="novel1_letter4_chapter20_div4_div21_p5"/>A 	landed.<p eID="novel1_letter4_chapter21_div4_div21_p4"/><p sID="novel1_letter4_chapter21_div4_div21_p5"/>A 	landed.<milestone unit="tei:p"/><lb n="c57-0118__main__24"/> A 	landed.<p eID="novel1_letter4_chapter20_div4_div22_p4"/><p sID="novel1_letter4_chapter20_div4_div22_p5"/>A 
C27_app215	woman 	woman 	woman 	woman 	woman 
C27_app216	deposed, 	deposed, 	deposed, 	deposed 	deposed, 
C27_app217	that she lived near 	that she lived near 	that she lived near 	that she lived near 	that she lived near 
C27_app218				<lb n="c57-0118__main__25"/> 	
C27_app219	the 	the 	the 	the 	the 
C27_app220	beach, 	beach, 	beach, 	beach 	beach, 
C27_app221	and was standing at the door of her 	and was standing at the door of her 	and was standing at the door of her 	& was standing at the door of her 	and was standing at the door of her 
C27_app222	cottage, 	cottage, 	cottage, 	<lb n="c57-0118__main__26"/> cottage 	cottage, 
C27_app223	waiting for the return 	waiting for the return 	waiting for the return 	waiting for the return 	waiting for the return 
C27_app224	of 	of 	of 	<del rend="strikethrough" sID="c57-0118__main__d3e22119"/>when<del eID="c57-0118__main__d3e22119"/>of 	of 
C27_app225	the 	the 	the 	the 	the 
C27_app226	fishermen, 	fishermen, 	fishermen, 	fisherman 	fishermen, 
C27_app227	about 	about 	about 	about 	about 
C27_app228	an 	an 	an 	<lb n="c57-0118__main__27"/><del rend="strikethrough" sID="c57-0118__main__d3e22130"/>ten minutes<del eID="c57-0118__main__d3e22130"/><lb n="c57-0118__left_margin__1"/><del rend="strikethrough" sID="c57-0118__left_margin__d3e22141"/>half a quarter of<del eID="c57-0118__left_margin__d3e22141"/><del rend="strikethrough" sID="c57-0118__left_margin__d3e22147"/>half<del eID="c57-0118__left_margin__d3e22147"/>an 	an 
C27_app229	hour before she heard of the discovery of the 	hour before she heard of the discovery of the 	hour before she heard of the discovery of the 	hour before she heard of the dis<lb n="c57-0118__main__28"/>covery of the 	hour before she heard of the discovery of the 
C27_app230	body, when 	body, when 	body, when 	body 	body, when 
C27_app231	she saw a 	she saw a 	she saw a 	she saw a 	she saw a 
C27_app232	boat, 	boat, 	boat, 	boat 	boat, 
C27_app233	with only 	with only 	with only 	with only 	with only 
C27_app234				<lb n="c57-0118__main__29"/> 	
C27_app235	one 	one 	one 	one 	one 
C27_app236				<del rend="strikethrough" sID="c57-0118__main__d3e22168"/>w<del eID="c57-0118__main__d3e22168"/> 	
C27_app237	man in 	man in 	man in 	man in 	man in 
C27_app238	it, 	it, 	it, 	it 	it, 
C27_app239	push off from that 	push off from that 	push off from that 	push off from that 	push off from that 
C27_app240				<lb n="c57-0118__main__30"/> 	
C27_app241	part of the shore where the corpse was 	part of the shore where the corpse was 	part of the shore where the corpse was 	part of the shore where the corpse was 	part of the shore where the corpse was 
C27_app242				<lb n="c57-0118__main__31"/> 	
C27_app243	afterwards 	afterwards 	afterwards 	afterwards 	afterwards 
C27_app244	found.<p eID="novel1_letter4_chapter20_div4_div22_p5"/><p sID="novel1_letter4_chapter20_div4_div22_p6"/>Another 	found.<p eID="novel1_letter4_chapter20_div4_div21_p5"/><p sID="novel1_letter4_chapter20_div4_div21_p6"/>Another 	found.<p eID="novel1_letter4_chapter21_div4_div21_p5"/><p sID="novel1_letter4_chapter21_div4_div21_p6"/>Another 	found.<milestone unit="tei:p"/><lb n="c57-0118__main__32"/> Another 	found.<p eID="novel1_letter4_chapter20_div4_div22_p5"/><p sID="novel1_letter4_chapter20_div4_div22_p6"/>Another 
C27_app245	woman confirmed the 	woman confirmed the 	woman confirmed the 	woman confirmed the 	woman confirmed the 
C27_app246	account 	account 	account 	ac<del rend="strikethrough" sID="c57-0118__main__d3e22182"/>c<del eID="c57-0118__main__d3e22182"/><lb n="c57-0118__main__33"/>count 	account 
C27_app247	of the 	of the 	of the 	of the 	of the 
C27_app248	fishermen 	fishermen 	fishermen 	fisherman 	fishermen 
C27_app249	having brought the 	having brought the 	having brought the 	having brought the 	having brought the 
C27_app250	body 	body 	body 	<lb n="c57-0118__main__34"/> bo<mdel>at</mdel>dy 	body 
C27_app251	into her 	into her 	into her 	into her 	into her 
C27_app252	house; it 	house; it 	house; it 	house.–It 	house; it 
C27_app253	was not 	was not 	was not 	was not 	was not 
C27_app254	cold. 	cold. 	cold. 	cold &<lb n="c57-0118__main__35"/> 	cold. 
C27_app255	They put it into a 	They put it into a 	They put it into a 	they put <metamark function="insert">^</metamark>it into a 	They put it into a 
C27_app256	bed, 	bed, 	bed, 	bed 	bed, 
C27_app257	and rubbed 	and rubbed 	and rubbed 	& rubbed 	and rubbed 
C27_app258	it; 	it; 	it; 	it 	it; 
C27_app259	and Daniel went to the 	and Daniel went to the 	and Daniel went to the 	and Daniel<lb n="c57-0119__main__1"/> went to the 	and Daniel went to the 
C27_app260	<pb n="068" xml:id="F1818_v3_072"/>town 	<pb n="156" xml:id="F1823_v2_429"/>town 	town 	town 	<pb n="068" xml:id="F1818_v3_072"/>town 
C27_app261	for an 	for an 	for an 	for an 	for an 
C27_app262	apothecary, 	apothecary, 	apothecary, 	appothecary, 	apothecary, 
C27_app263	but 	but 	but 	but 	but 
C27_app264				<lb n="c57-0119__main__2"/> 	
C27_app265	life was quite 	life was quite 	life was quite 	life was quite 	life was quite 
C27_app266	gone.<p eID="novel1_letter4_chapter20_div4_div22_p6"/><p sID="novel1_letter4_chapter20_div4_div22_p7"/>Several 	gone.<p eID="novel1_letter4_chapter20_div4_div21_p6"/><p sID="novel1_letter4_chapter20_div4_div21_p7"/>Several 	gone.<p eID="novel1_letter4_chapter21_div4_div21_p6"/><p sID="novel1_letter4_chapter21_div4_div21_p7"/>Several 	gone.<milestone unit="tei:p"/><lb n="c57-0119__main__3"/> Several 	gone.<p eID="novel1_letter4_chapter20_div4_div22_p6"/><p sID="novel1_letter4_chapter20_div4_div22_p7"/>Several 
C27_app267	other men 	other men 	other men 	other men 	other men 
C27_app268				<del rend="strikethrough" sID="c57-0119__main__d3e22232"/>deposed con<del eID="c57-0119__main__d3e22232"/><lb n="c57-0119__main__4"/> 	
C27_app269	were examined concerning my 	were examined concerning my 	were examined concerning my 	were examined concerning my 	were examined concerning my 
C27_app270	landing; 	landing; 	landing; 	landing 	landing; 
C27_app271	and they 	and they 	and they 	& they 	and they 
C27_app272	agreed, that, 	agreed, that, 	agreed, that, 	<lb n="c57-0119__main__5"/> agreed that 	agreed, that, 
C27_app273	with the strong north wind that 	with the strong north wind that 	with the strong north wind that 	with the strong north wind that 	with the strong north wind that 
